relationship_id,source_entity_id,target_entity_id,relationship_type,ground_truth_status
REL_002211,PERSON_0090,PERSON_1275,CALLED,UNKNOWN
REL_002212,PERSON_0481,PERSON_0646,CALLED,UNKNOWN
REL_002213,PERSON_0814,PERSON_1335,CALLED,UNKNOWN
REL_002214,PERSON_0091,PERSON_1418,CALLED,UNKNOWN
REL_002215,PERSON_0039,PERSON_0679,CALLED,UNKNOWN
REL_002216,PERSON_0758,PERSON_0799,CALLED,WEAK
REL_002217,PERSON_0203,PERSON_1202,CALLED,UNKNOWN
REL_002218,PERSON_0310,PERSON_1119,CALLED,WEAK
REL_002219,PERSON_0197,PERSON_0329,CALLED,UNKNOWN
REL_002220,PERSON_1230,PERSON_1407,CALLED,WEAK
REL_002221,PERSON_0528,PERSON_1116,CALLED,WEAK
REL_002222,PERSON_0564,PERSON_0816,CALLED,LIKELY
REL_002223,PERSON_0597,PERSON_0744,CALLED,LIKELY
REL_002224,PERSON_0382,PERSON_0518,CALLED,LIKELY
REL_002225,PERSON_0199,PERSON_0647,CALLED,WEAK
REL_002226,PERSON_0539,PERSON_1398,CALLED,UNKNOWN
REL_002227,PERSON_0834,PERSON_1010,CALLED,UNKNOWN
REL_002228,PERSON_0165,PERSON_1170,CALLED,UNKNOWN
REL_002229,PERSON_0457,PERSON_1433,CALLED,UNKNOWN
REL_002230,PERSON_0033,PERSON_0944,CALLED,UNKNOWN
REL_002231,PERSON_0245,PERSON_0528,CALLED,WEAK
REL_002232,PERSON_0457,PERSON_1071,CALLED,WEAK
REL_002233,PERSON_0331,PERSON_1328,CALLED,LIKELY
REL_002234,PERSON_0054,PERSON_1398,CALLED,UNKNOWN
REL_002235,PERSON_1230,PERSON_1313,CALLED,UNKNOWN
REL_002236,PERSON_0164,PERSON_0635,CALLED,WEAK
REL_002237,PERSON_0939,PERSON_1007,CALLED,WEAK
REL_002238,PERSON_0103,PERSON_1463,CALLED,LIKELY
REL_002239,PERSON_0637,PERSON_0791,CALLED,WEAK
REL_002240,PERSON_0244,PERSON_1305,CALLED,WEAK
REL_002241,PERSON_1288,PERSON_1459,CALLED,LIKELY
REL_002242,PERSON_0470,PERSON_1062,CALLED,LIKELY
REL_002243,PERSON_1018,PERSON_1394,CALLED,WEAK
REL_002244,PERSON_0056,PERSON_1250,CALLED,LIKELY
REL_002245,PERSON_0790,PERSON_1077,CALLED,UNKNOWN
REL_002246,PERSON_0990,PERSON_1142,CALLED,UNKNOWN
REL_002247,PERSON_0384,PERSON_0650,CALLED,UNKNOWN
REL_002248,PERSON_0938,PERSON_1382,CALLED,UNKNOWN
REL_002249,PERSON_0610,PERSON_0722,CALLED,LIKELY
REL_002250,PERSON_0216,PERSON_1280,CALLED,WEAK
REL_002251,PERSON_0804,PERSON_1159,CALLED,WEAK
REL_002252,PERSON_0661,PERSON_1472,CALLED,WEAK
REL_002253,PERSON_0366,PERSON_0578,CALLED,WEAK
REL_002254,PERSON_1336,PERSON_1382,CALLED,UNKNOWN
REL_002255,PERSON_0126,PERSON_0275,CALLED,LIKELY
REL_002256,PERSON_0304,PERSON_0568,CALLED,LIKELY
REL_002257,PERSON_0447,PERSON_1255,CALLED,UNKNOWN
REL_002258,PERSON_0375,PERSON_1160,CALLED,UNKNOWN
REL_002259,PERSON_0641,PERSON_1014,CALLED,WEAK
REL_002260,PERSON_0764,PERSON_1477,CALLED,LIKELY
REL_002261,PERSON_0221,PERSON_0704,CALLED,WEAK
REL_002262,PERSON_0398,PERSON_1354,CALLED,LIKELY
REL_002263,PERSON_0131,PERSON_0575,CALLED,UNKNOWN
REL_002264,PERSON_0356,PERSON_1388,CALLED,LIKELY
REL_002265,PERSON_0950,PERSON_1440,CALLED,UNKNOWN
REL_002266,PERSON_0663,PERSON_1316,CALLED,LIKELY
REL_002267,PERSON_1468,PERSON_1474,CALLED,WEAK
REL_002268,PERSON_0040,PERSON_0913,CALLED,WEAK
REL_002269,PERSON_0034,PERSON_0265,CALLED,WEAK
REL_002270,PERSON_0132,PERSON_1109,CALLED,WEAK
REL_002271,PERSON_0682,PERSON_1133,CALLED,LIKELY
REL_002272,PERSON_0311,PERSON_0657,CALLED,UNKNOWN
REL_002273,PERSON_0849,PERSON_1387,CALLED,UNKNOWN
REL_002274,PERSON_0488,PERSON_0835,CALLED,LIKELY
REL_002275,PERSON_0046,PERSON_0401,CALLED,UNKNOWN
REL_002276,PERSON_0745,PERSON_0809,CALLED,LIKELY
REL_002277,PERSON_0356,PERSON_0360,CALLED,LIKELY
REL_002278,PERSON_0355,PERSON_1030,CALLED,WEAK
REL_002279,PERSON_0032,PERSON_0891,CALLED,UNKNOWN
REL_002280,PERSON_0310,PERSON_1129,CALLED,UNKNOWN
REL_002281,PERSON_1034,PERSON_1440,CALLED,UNKNOWN
REL_002282,PERSON_0168,PERSON_1368,CALLED,LIKELY
REL_002283,PERSON_0401,PERSON_0720,CALLED,UNKNOWN
REL_002284,PERSON_0757,PERSON_0998,CALLED,UNKNOWN
REL_002285,PERSON_0844,PERSON_1412,CALLED,WEAK
REL_002286,PERSON_1249,PERSON_1291,CALLED,WEAK
REL_002287,PERSON_0597,PERSON_0923,CALLED,WEAK
REL_002288,PERSON_0329,PERSON_1139,CALLED,UNKNOWN
REL_002289,PERSON_0934,PERSON_1461,CALLED,LIKELY
REL_002290,PERSON_0287,PERSON_0766,CALLED,WEAK
REL_002291,PERSON_0756,PERSON_1011,CALLED,UNKNOWN
REL_002292,PERSON_1185,PERSON_1347,CALLED,LIKELY
REL_002293,PERSON_0961,PERSON_1083,CALLED,WEAK
REL_002294,PERSON_0566,PERSON_0896,CALLED,WEAK
REL_002295,PERSON_0592,PERSON_0634,CALLED,UNKNOWN
REL_002296,PERSON_0666,PERSON_1296,CALLED,UNKNOWN
REL_002297,PERSON_1255,PERSON_1498,CALLED,WEAK
REL_002298,PERSON_0028,PERSON_0982,CALLED,LIKELY
REL_002299,PERSON_0899,PERSON_0980,CALLED,LIKELY
REL_002300,PERSON_0922,PERSON_0933,CALLED,WEAK
REL_002301,PERSON_0066,PERSON_0948,CALLED,LIKELY
REL_002302,PERSON_0681,PERSON_1175,CALLED,LIKELY
REL_002303,PERSON_0139,PERSON_0722,CALLED,UNKNOWN
REL_002304,PERSON_0175,PERSON_0295,CALLED,LIKELY
REL_002305,PERSON_0010,PERSON_1258,CALLED,LIKELY
REL_002306,PERSON_0421,PERSON_1469,CALLED,UNKNOWN
REL_002307,PERSON_0529,PERSON_0741,CALLED,UNKNOWN
REL_002308,PERSON_0681,PERSON_1078,CALLED,WEAK
REL_002309,PERSON_0692,PERSON_0808,CALLED,UNKNOWN
REL_002310,PERSON_0098,PERSON_0607,CALLED,WEAK
REL_002311,PERSON_0127,PERSON_0382,CALLED,WEAK
REL_002312,PERSON_0220,PERSON_0694,CALLED,UNKNOWN
REL_002313,PERSON_0262,PERSON_1131,CALLED,WEAK
REL_002314,PERSON_0686,PERSON_1274,CALLED,WEAK
REL_002315,PERSON_0658,PERSON_0960,CALLED,UNKNOWN
REL_002316,PERSON_0086,PERSON_0237,CALLED,LIKELY
REL_002317,PERSON_0174,PERSON_1347,CALLED,LIKELY
REL_002318,PERSON_0164,PERSON_0590,CALLED,WEAK
REL_002319,PERSON_0544,PERSON_0814,CALLED,WEAK
REL_002320,PERSON_0473,PERSON_0958,CALLED,UNKNOWN
REL_002321,PERSON_0901,PERSON_1497,CALLED,UNKNOWN
REL_002322,PERSON_0343,PERSON_1119,CALLED,LIKELY
REL_002323,PERSON_0159,PERSON_1135,CALLED,WEAK
REL_002324,PERSON_0297,PERSON_0372,CALLED,UNKNOWN
REL_002325,PERSON_0632,PERSON_1480,CALLED,UNKNOWN
REL_002326,PERSON_0989,PERSON_1097,CALLED,WEAK
REL_002327,PERSON_0539,PERSON_0747,CALLED,WEAK
REL_002328,PERSON_0249,PERSON_0496,CALLED,WEAK
REL_002329,PERSON_0743,PERSON_0921,CALLED,WEAK
REL_002330,PERSON_0266,PERSON_0853,CALLED,UNKNOWN
REL_002331,PERSON_0008,PERSON_0158,CALLED,UNKNOWN
REL_002332,PERSON_0689,PERSON_1420,CALLED,LIKELY
REL_002333,PERSON_1149,PERSON_1500,CALLED,LIKELY
REL_002334,PERSON_0632,PERSON_1040,CALLED,WEAK
REL_002335,PERSON_0782,PERSON_0967,CALLED,UNKNOWN
REL_002336,PERSON_0247,PERSON_1238,CALLED,UNKNOWN
REL_002337,PERSON_0057,PERSON_0480,CALLED,LIKELY
REL_002338,PERSON_0591,PERSON_0974,CALLED,UNKNOWN
REL_002339,PERSON_0634,PERSON_0993,CALLED,WEAK
REL_002340,PERSON_0108,PERSON_1444,CALLED,WEAK
REL_002341,PERSON_0352,PERSON_1198,CALLED,WEAK
REL_002342,PERSON_0142,PERSON_0872,CALLED,UNKNOWN
REL_002343,PERSON_0977,PERSON_1036,CALLED,LIKELY
REL_002344,PERSON_0717,PERSON_1339,CALLED,UNKNOWN
REL_002345,PERSON_0072,PERSON_1418,CALLED,LIKELY
REL_002346,PERSON_0604,PERSON_0651,CALLED,UNKNOWN
REL_002347,PERSON_0316,PERSON_1407,CALLED,UNKNOWN
REL_002348,PERSON_0033,PERSON_1088,CALLED,UNKNOWN
REL_002349,PERSON_0234,PERSON_0850,CALLED,LIKELY
REL_002350,PERSON_0506,PERSON_0847,CALLED,UNKNOWN
REL_002351,PERSON_0328,PERSON_0897,CALLED,WEAK
REL_002352,PERSON_0266,PERSON_1026,CALLED,UNKNOWN
REL_002353,PERSON_0841,PERSON_1411,CALLED,LIKELY
REL_002354,PERSON_0858,PERSON_1067,CALLED,UNKNOWN
REL_002355,PERSON_0815,PERSON_1183,CALLED,UNKNOWN
REL_002356,PERSON_0963,PERSON_1161,CALLED,UNKNOWN
REL_002357,PERSON_0669,PERSON_0955,CALLED,LIKELY
REL_002358,PERSON_0478,PERSON_1187,CALLED,WEAK
REL_002359,PERSON_0280,PERSON_0963,CALLED,WEAK
REL_002360,PERSON_0501,PERSON_0931,CALLED,LIKELY
REL_002361,PERSON_0320,PERSON_1451,CALLED,WEAK
REL_002362,PERSON_0346,PERSON_0678,CALLED,WEAK
REL_002363,PERSON_1206,PERSON_1325,CALLED,LIKELY
REL_002364,PERSON_0540,PERSON_0722,CALLED,LIKELY
REL_002365,PERSON_1153,PERSON_1194,CALLED,UNKNOWN
REL_002366,PERSON_0200,PERSON_0955,CALLED,WEAK
REL_002367,PERSON_0167,PERSON_1161,CALLED,WEAK
REL_002368,PERSON_0149,PERSON_1162,CALLED,UNKNOWN
REL_002369,PERSON_0606,PERSON_1309,CALLED,LIKELY
REL_002370,PERSON_0821,PERSON_1081,CALLED,WEAK
REL_002371,PERSON_0500,PERSON_1240,CALLED,UNKNOWN
REL_002372,PERSON_0027,PERSON_1460,CALLED,WEAK
REL_002373,PERSON_0831,PERSON_1446,CALLED,UNKNOWN
REL_002374,PERSON_0449,PERSON_0666,CALLED,WEAK
REL_002375,PERSON_0542,PERSON_1457,CALLED,LIKELY
REL_002376,PERSON_0357,PERSON_1257,CALLED,WEAK
REL_002377,PERSON_1368,PERSON_1474,CALLED,LIKELY
REL_002378,PERSON_0723,PERSON_0979,CALLED,WEAK
REL_002379,PERSON_0830,PERSON_1468,CALLED,UNKNOWN
REL_002380,PERSON_0016,PERSON_0178,CALLED,LIKELY
REL_002381,PERSON_0049,PERSON_1426,CALLED,WEAK
REL_002382,PERSON_0441,PERSON_1377,CALLED,WEAK
REL_002383,PERSON_0096,PERSON_1024,CALLED,LIKELY
REL_002384,PERSON_0172,PERSON_1112,CALLED,UNKNOWN
REL_002385,PERSON_0906,PERSON_1332,CALLED,WEAK
REL_002386,PERSON_0802,PERSON_1188,CALLED,WEAK
REL_002387,PERSON_0774,PERSON_1113,CALLED,LIKELY
REL_002388,PERSON_0777,PERSON_1184,CALLED,WEAK
REL_002389,PERSON_0326,PERSON_1067,CALLED,WEAK
REL_002390,PERSON_0194,PERSON_0397,CALLED,LIKELY
REL_002391,PERSON_0203,PERSON_0819,CALLED,LIKELY
REL_002392,PERSON_0189,PERSON_1149,CALLED,UNKNOWN
REL_002393,PERSON_0058,PERSON_0625,CALLED,LIKELY
REL_002394,PERSON_0033,PERSON_1456,CALLED,WEAK
REL_002395,PERSON_0934,PERSON_1446,CALLED,UNKNOWN
REL_002396,PERSON_0207,PERSON_0227,CALLED,WEAK
REL_002397,PERSON_0125,PERSON_1099,CALLED,UNKNOWN
REL_002398,PERSON_0234,PERSON_1201,CALLED,LIKELY
REL_002399,PERSON_1119,PERSON_1243,CALLED,LIKELY
REL_002400,PERSON_0300,PERSON_1487,CALLED,WEAK
REL_002401,PERSON_0918,PERSON_1481,CALLED,UNKNOWN
REL_002402,PERSON_1078,PERSON_1361,CALLED,UNKNOWN
REL_002403,PERSON_0532,PERSON_1237,CALLED,WEAK
REL_002404,PERSON_0178,PERSON_1337,CALLED,UNKNOWN
REL_002405,PERSON_0728,PERSON_1384,CALLED,LIKELY
REL_002406,PERSON_0814,PERSON_0924,CALLED,UNKNOWN
REL_002407,PERSON_0031,PERSON_0546,CALLED,LIKELY
REL_002408,PERSON_0601,PERSON_1364,CALLED,UNKNOWN
REL_002409,PERSON_0572,PERSON_0699,CALLED,WEAK
REL_002410,PERSON_0718,PERSON_1456,CALLED,LIKELY
REL_002411,PERSON_0687,PERSON_1016,CALLED,UNKNOWN
REL_002412,PERSON_0483,PERSON_1261,CALLED,WEAK
REL_002413,PERSON_0063,PERSON_0786,CALLED,WEAK
REL_002414,PERSON_1122,PERSON_1188,CALLED,WEAK
REL_002415,PERSON_0808,PERSON_1490,CALLED,LIKELY
REL_002416,PERSON_0420,PERSON_1398,CALLED,LIKELY
REL_002417,PERSON_0287,PERSON_1459,CALLED,WEAK
REL_002418,PERSON_0154,PERSON_0941,CALLED,WEAK
REL_002419,PERSON_0641,PERSON_1233,CALLED,WEAK
REL_002420,PERSON_0482,PERSON_1265,CALLED,LIKELY
REL_002421,PERSON_0682,PERSON_1383,CALLED,UNKNOWN
REL_002422,PERSON_0132,PERSON_0669,CALLED,WEAK
REL_002423,PERSON_0272,PERSON_0616,CALLED,WEAK
REL_002424,PERSON_0376,PERSON_0733,CALLED,UNKNOWN
REL_002425,PERSON_0418,PERSON_1054,CALLED,WEAK
REL_002426,PERSON_0315,PERSON_1229,CALLED,WEAK
REL_002427,PERSON_0327,PERSON_0342,CALLED,UNKNOWN
REL_002428,PERSON_0040,PERSON_1480,CALLED,LIKELY
REL_002429,PERSON_0173,PERSON_0960,CALLED,LIKELY
REL_002430,PERSON_1458,PERSON_1488,CALLED,LIKELY
REL_002431,PERSON_0049,PERSON_0541,CALLED,UNKNOWN
REL_002432,PERSON_0041,PERSON_1395,CALLED,LIKELY
REL_002433,PERSON_0598,PERSON_1127,CALLED,WEAK
REL_002434,PERSON_0517,PERSON_1097,CALLED,WEAK
REL_002435,PERSON_0251,PERSON_1186,CALLED,WEAK
REL_002436,PERSON_0442,PERSON_1396,CALLED,WEAK
REL_002437,PERSON_0314,PERSON_1097,CALLED,UNKNOWN
REL_002438,PERSON_0499,PERSON_0681,CALLED,UNKNOWN
REL_002439,PERSON_1129,PERSON_1468,CALLED,WEAK
REL_002440,PERSON_0109,PERSON_0429,CALLED,UNKNOWN
REL_002441,PERSON_1283,PERSON_1318,CALLED,LIKELY
REL_002442,PERSON_0124,PERSON_1382,CALLED,UNKNOWN
REL_002443,PERSON_0225,PERSON_1394,CALLED,LIKELY
REL_002444,PERSON_1014,PERSON_1463,CALLED,WEAK
REL_002445,PERSON_0715,PERSON_0946,CALLED,UNKNOWN
REL_002446,PERSON_0575,PERSON_0689,CALLED,UNKNOWN
REL_002447,PERSON_0511,PERSON_1007,CALLED,LIKELY
REL_002448,PERSON_1066,PERSON_1310,CALLED,LIKELY
REL_002449,PERSON_0041,PERSON_0274,CALLED,WEAK
REL_002450,PERSON_0134,PERSON_0428,CALLED,LIKELY
REL_002451,PERSON_0145,PERSON_0642,CALLED,WEAK
REL_002452,PERSON_0336,PERSON_0352,CALLED,WEAK
REL_002453,PERSON_0662,PERSON_1188,CALLED,WEAK
REL_002454,PERSON_0426,PERSON_1443,CALLED,LIKELY
REL_002455,PERSON_0295,PERSON_0441,CALLED,UNKNOWN
REL_002456,PERSON_0304,PERSON_0808,CALLED,LIKELY
REL_002457,PERSON_0132,PERSON_0329,CALLED,LIKELY
REL_002458,PERSON_0621,PERSON_0943,CALLED,WEAK
REL_002459,PERSON_0337,PERSON_1377,CALLED,UNKNOWN
REL_002460,PERSON_0540,PERSON_1395,CALLED,WEAK
REL_002461,PERSON_0018,PERSON_0124,CALLED,LIKELY
REL_002462,PERSON_0782,PERSON_0792,CALLED,LIKELY
REL_002463,PERSON_0593,PERSON_0981,CALLED,WEAK
REL_002464,PERSON_1137,PERSON_1171,CALLED,UNKNOWN
REL_002465,PERSON_0830,PERSON_1063,CALLED,LIKELY
REL_002466,PERSON_0392,PERSON_0456,CALLED,UNKNOWN
REL_002467,PERSON_0214,PERSON_1194,CALLED,LIKELY
REL_002468,PERSON_1128,PERSON_1166,CALLED,LIKELY
REL_002469,PERSON_0741,PERSON_0832,CALLED,UNKNOWN
REL_002470,PERSON_0230,PERSON_0540,CALLED,WEAK
REL_002471,PERSON_0995,PERSON_1166,CALLED,WEAK
REL_002472,PERSON_0107,PERSON_0514,CALLED,UNKNOWN
REL_002473,PERSON_1373,PERSON_1429,CALLED,WEAK
REL_002474,PERSON_0456,PERSON_0935,CALLED,LIKELY
REL_002475,PERSON_0168,PERSON_0295,CALLED,WEAK
REL_002476,PERSON_0683,PERSON_1469,CALLED,LIKELY
REL_002477,PERSON_0778,PERSON_1199,CALLED,UNKNOWN
REL_002478,PERSON_0857,PERSON_1409,CALLED,UNKNOWN
REL_002479,PERSON_0808,PERSON_1287,CALLED,WEAK
REL_002480,PERSON_0976,PERSON_1394,CALLED,WEAK
REL_002481,PERSON_0028,PERSON_0336,CALLED,WEAK
REL_002482,PERSON_0469,PERSON_1412,CALLED,WEAK
REL_002483,PERSON_1028,PERSON_1161,CALLED,UNKNOWN
REL_002484,PERSON_1072,PERSON_1385,CALLED,WEAK
REL_002485,PERSON_0807,PERSON_0856,CALLED,WEAK
REL_002486,PERSON_0776,PERSON_1479,CALLED,UNKNOWN
REL_002487,PERSON_0024,PERSON_0280,CALLED,UNKNOWN
REL_002488,PERSON_0451,PERSON_1471,CALLED,WEAK
REL_002489,PERSON_0516,PERSON_1414,CALLED,WEAK
REL_002490,PERSON_0156,PERSON_0938,CALLED,UNKNOWN
REL_002491,PERSON_0875,PERSON_1482,CALLED,WEAK
REL_002492,PERSON_0431,PERSON_1031,CALLED,UNKNOWN
REL_002493,PERSON_0521,PERSON_0650,CALLED,WEAK
REL_002494,PERSON_1276,PERSON_1466,CALLED,UNKNOWN
REL_002495,PERSON_0535,PERSON_1340,CALLED,UNKNOWN
REL_002496,PERSON_0154,PERSON_1166,CALLED,WEAK
REL_002497,PERSON_0701,PERSON_1110,CALLED,UNKNOWN
REL_002498,PERSON_0824,PERSON_0964,CALLED,WEAK
REL_002499,PERSON_0853,PERSON_1328,CALLED,UNKNOWN
REL_002500,PERSON_0318,PERSON_1249,CALLED,LIKELY
REL_002501,PERSON_0679,PERSON_1109,CALLED,UNKNOWN
REL_002502,PERSON_0646,PERSON_0697,CALLED,UNKNOWN
REL_002503,PERSON_0512,PERSON_0641,CALLED,WEAK
REL_002504,PERSON_0966,PERSON_1227,CALLED,WEAK
REL_002505,PERSON_0020,PERSON_1386,CALLED,LIKELY
REL_002506,PERSON_0164,PERSON_1201,CALLED,WEAK
REL_002507,PERSON_0244,PERSON_0747,CALLED,WEAK
REL_002508,PERSON_0314,PERSON_0329,CALLED,UNKNOWN
REL_002509,PERSON_0544,PERSON_1358,CALLED,UNKNOWN
REL_002510,PERSON_0380,PERSON_1389,CALLED,UNKNOWN
REL_002511,PERSON_0550,PERSON_0790,CALLED,LIKELY
REL_002512,PERSON_0185,PERSON_1401,CALLED,UNKNOWN
REL_002513,PERSON_0809,PERSON_0820,CALLED,LIKELY
REL_002514,PERSON_0100,PERSON_1309,CALLED,WEAK
REL_002515,PERSON_0798,PERSON_1052,CALLED,LIKELY
REL_002516,PERSON_0083,PERSON_0329,CALLED,WEAK
REL_002517,PERSON_0342,PERSON_1398,CALLED,UNKNOWN
REL_002518,PERSON_0292,PERSON_0777,CALLED,UNKNOWN
REL_002519,PERSON_0432,PERSON_1494,CALLED,UNKNOWN
REL_002520,PERSON_0229,PERSON_0877,CALLED,WEAK
REL_002521,PERSON_0903,PERSON_1120,CALLED,UNKNOWN
REL_002522,PERSON_0144,PERSON_0198,CALLED,UNKNOWN
REL_002523,PERSON_0767,PERSON_1451,CALLED,UNKNOWN
REL_002524,PERSON_0124,PERSON_0809,CALLED,LIKELY
REL_002525,PERSON_0143,PERSON_1426,CALLED,WEAK
REL_002526,PERSON_0463,PERSON_1244,CALLED,UNKNOWN
REL_002527,PERSON_0677,PERSON_0826,CALLED,LIKELY
REL_002528,PERSON_0207,PERSON_0886,CALLED,UNKNOWN
REL_002529,PERSON_1085,PERSON_1429,CALLED,LIKELY
REL_002530,PERSON_0216,PERSON_0784,CALLED,WEAK
REL_002531,PERSON_1121,PERSON_1472,CALLED,WEAK
REL_002532,PERSON_0494,PERSON_0889,CALLED,LIKELY
REL_002533,PERSON_0752,PERSON_1499,CALLED,UNKNOWN
REL_002534,PERSON_0148,PERSON_1256,CALLED,UNKNOWN
REL_002535,PERSON_0998,PERSON_1451,CALLED,LIKELY
REL_002536,PERSON_0917,PERSON_0960,CALLED,UNKNOWN
REL_002537,PERSON_0325,PERSON_0386,CALLED,WEAK
REL_002538,PERSON_0869,PERSON_1271,CALLED,UNKNOWN
REL_002539,PERSON_0594,PERSON_1303,CALLED,LIKELY
REL_002540,PERSON_0316,PERSON_1254,CALLED,UNKNOWN
REL_002541,PERSON_0252,PERSON_1019,CALLED,WEAK
REL_002542,PERSON_0974,PERSON_1492,CALLED,LIKELY
REL_002543,PERSON_0586,PERSON_1311,CALLED,UNKNOWN
REL_002544,PERSON_0088,PERSON_0907,CALLED,LIKELY
REL_002545,PERSON_0275,PERSON_1122,CALLED,WEAK
REL_002546,PERSON_0859,PERSON_0973,CALLED,WEAK
REL_002547,PERSON_0495,PERSON_1053,CALLED,WEAK
REL_002548,PERSON_0426,PERSON_1318,CALLED,LIKELY
REL_002549,PERSON_0495,PERSON_1418,CALLED,UNKNOWN
REL_002550,PERSON_0056,PERSON_1262,CALLED,LIKELY
REL_002551,PERSON_0402,PERSON_1142,CALLED,UNKNOWN
REL_002552,PERSON_0442,PERSON_1398,CALLED,WEAK
REL_002553,PERSON_0343,PERSON_0436,CALLED,WEAK
REL_002554,PERSON_0712,PERSON_1205,CALLED,WEAK
REL_002555,PERSON_0169,PERSON_0517,CALLED,LIKELY
REL_002556,PERSON_0626,PERSON_1028,CALLED,WEAK
REL_002557,PERSON_1067,PERSON_1209,CALLED,UNKNOWN
REL_002558,PERSON_0857,PERSON_1269,CALLED,UNKNOWN
REL_002559,PERSON_0121,PERSON_1430,CALLED,LIKELY
REL_002560,PERSON_0046,PERSON_0634,CALLED,UNKNOWN
REL_002561,PERSON_0810,PERSON_1058,CALLED,LIKELY
REL_002562,PERSON_0394,PERSON_0523,CALLED,UNKNOWN
REL_002563,PERSON_0675,PERSON_0846,CALLED,LIKELY
REL_002564,PERSON_0086,PERSON_1256,CALLED,WEAK
REL_002565,PERSON_0335,PERSON_1405,CALLED,LIKELY
REL_002566,PERSON_0751,PERSON_0897,CALLED,WEAK
REL_002567,PERSON_0847,PERSON_1360,CALLED,WEAK
REL_002568,PERSON_0599,PERSON_0792,CALLED,LIKELY
REL_002569,PERSON_0033,PERSON_0542,CALLED,UNKNOWN
REL_002570,PERSON_0479,PERSON_0961,CALLED,WEAK
REL_002571,PERSON_0017,PERSON_1208,CALLED,WEAK
REL_002572,PERSON_0018,PERSON_0341,CALLED,UNKNOWN
REL_002573,PERSON_1180,PERSON_1193,CALLED,WEAK
REL_002574,PERSON_0513,PERSON_1216,CALLED,WEAK
REL_002575,PERSON_0295,PERSON_0641,CALLED,LIKELY
REL_002576,PERSON_0259,PERSON_1133,CALLED,WEAK
REL_002577,PERSON_1298,PERSON_1377,CALLED,LIKELY
REL_002578,PERSON_0209,PERSON_0220,CALLED,UNKNOWN
REL_002579,PERSON_0735,PERSON_1472,CALLED,WEAK
REL_002580,PERSON_0139,PERSON_0424,CALLED,WEAK
REL_002581,PERSON_0391,PERSON_0826,CALLED,UNKNOWN
REL_002582,PERSON_1218,PERSON_1242,CALLED,WEAK
REL_002583,PERSON_0186,PERSON_0500,CALLED,WEAK
REL_002584,PERSON_0642,PERSON_1107,CALLED,WEAK
REL_002585,PERSON_0593,PERSON_0671,CALLED,WEAK
REL_002586,PERSON_1111,PERSON_1196,CALLED,LIKELY
REL_002587,PERSON_0258,PERSON_1293,CALLED,LIKELY
REL_002588,PERSON_1026,PERSON_1222,CALLED,WEAK
REL_002589,PERSON_1134,PERSON_1449,CALLED,UNKNOWN
REL_002590,PERSON_0312,PERSON_1276,CALLED,UNKNOWN
REL_002591,PERSON_0862,PERSON_1043,CALLED,LIKELY
REL_002592,PERSON_0340,PERSON_0635,CALLED,WEAK
REL_002593,PERSON_0336,PERSON_1046,CALLED,LIKELY
REL_002594,PERSON_0968,PERSON_1433,CALLED,LIKELY
REL_002595,PERSON_0341,PERSON_0981,CALLED,UNKNOWN
REL_002596,PERSON_0741,PERSON_0919,CALLED,UNKNOWN
REL_002597,PERSON_0395,PERSON_0692,CALLED,WEAK
REL_002598,PERSON_0391,PERSON_0657,CALLED,LIKELY
REL_002599,PERSON_0727,PERSON_0739,CALLED,WEAK
REL_002600,PERSON_0258,PERSON_0969,CALLED,UNKNOWN
REL_002601,PERSON_0325,PERSON_0532,CALLED,WEAK
REL_002602,PERSON_0150,PERSON_1030,CALLED,WEAK
REL_002603,PERSON_0255,PERSON_1166,CALLED,UNKNOWN
REL_002604,PERSON_1179,PERSON_1361,CALLED,WEAK
REL_002605,PERSON_0100,PERSON_0759,CALLED,WEAK
REL_002606,PERSON_0402,PERSON_1363,CALLED,LIKELY
REL_002607,PERSON_0812,PERSON_1007,CALLED,UNKNOWN
REL_002608,PERSON_0369,PERSON_0555,CALLED,LIKELY
REL_002609,PERSON_0328,PERSON_1371,CALLED,LIKELY
REL_002610,PERSON_0353,PERSON_1119,CALLED,UNKNOWN
REL_002611,PERSON_0118,PERSON_0124,CALLED,UNKNOWN
REL_002612,PERSON_0150,PERSON_0707,CALLED,LIKELY
REL_002613,PERSON_0976,PERSON_1158,CALLED,UNKNOWN
REL_002614,PERSON_0039,PERSON_0458,CALLED,WEAK
REL_002615,PERSON_0931,PERSON_1344,CALLED,UNKNOWN
REL_002616,PERSON_0135,PERSON_0989,CALLED,WEAK
REL_002617,PERSON_0265,PERSON_0322,CALLED,UNKNOWN
REL_002618,PERSON_0169,PERSON_0779,CALLED,LIKELY
REL_002619,PERSON_0268,PERSON_0854,CALLED,LIKELY
REL_002620,PERSON_0560,PERSON_0801,CALLED,LIKELY
REL_002621,PERSON_0091,PERSON_0793,CALLED,LIKELY
REL_002622,PERSON_0600,PERSON_0791,CALLED,WEAK
REL_002623,PERSON_0474,PERSON_0619,CALLED,WEAK
REL_002624,PERSON_1326,PERSON_1382,CALLED,UNKNOWN
REL_002625,PERSON_0080,PERSON_0158,CALLED,LIKELY
REL_002626,PERSON_0107,PERSON_0553,CALLED,WEAK
REL_002627,PERSON_0404,PERSON_1368,CALLED,UNKNOWN
REL_002628,PERSON_0649,PERSON_1285,CALLED,WEAK
REL_002629,PERSON_0991,PERSON_1254,CALLED,WEAK
