source_id,source_type,target_id,target_type,edge_type,timestamp,weight,confidence,source_record_id
PERSON_0270,PERSON,PERSON_0525,PERSON,CALLED,2025-04-25 22:20:19,0.05,0.82,CDR_AGG_PERSON_0270_PERSON_0525
PERSON_0693,PERSON,PERSON_1107,PERSON,CALLED,2024-02-27 02:25:47,0.05,0.45,CDR_AGG_PERSON_0693_PERSON_1107
PERSON_0678,PERSON,PERSON_1333,PERSON,CALLED,2025-06-19 11:20:20,0.05,0.63,CDR_AGG_PERSON_0678_PERSON_1333
PERSON_0025,PERSON,PERSON_0771,PERSON,CALLED,2025-08-05 19:21:44,0.05,0.73,CDR_AGG_PERSON_0025_PERSON_0771
PERSON_0972,PERSON,PERSON_1139,PERSON,CALLED,2024-02-04 22:20:47,0.05,0.74,CDR_AGG_PERSON_0972_PERSON_1139
PERSON_0335,PERSON,PERSON_1158,PERSON,CALLED,2026-01-18 21:16:01,0.05,0.59,CDR_AGG_PERSON_0335_PERSON_1158
PERSON_0697,PERSON,PERSON_0981,PERSON,CALLED,2024-12-07 22:04:38,0.05,0.74,CDR_AGG_PERSON_0697_PERSON_0981
PERSON_0670,PERSON,PERSON_0983,PERSON,CALLED,2025-09-30 15:44:55,0.05,0.75,CDR_AGG_PERSON_0670_PERSON_0983
PERSON_0375,PERSON,PERSON_0684,PERSON,CALLED,2024-12-23 03:12:15,0.05,0.84,CDR_AGG_PERSON_0375_PERSON_0684
PERSON_0341,PERSON,PERSON_0775,PERSON,CALLED,2026-05-30 09:45:08,0.05,0.71,CDR_AGG_PERSON_0341_PERSON_0775
PERSON_0119,PERSON,PERSON_0330,PERSON,CALLED,2025-06-09 03:12:10,0.05,0.67,CDR_AGG_PERSON_0119_PERSON_0330
PERSON_0196,PERSON,PERSON_0268,PERSON,CALLED,2024-10-27 13:09:58,0.05,0.83,CDR_AGG_PERSON_0196_PERSON_0268
PERSON_0595,PERSON,PERSON_1256,PERSON,CALLED,2026-03-16 04:22:11,0.05,0.46,CDR_AGG_PERSON_0595_PERSON_1256
PERSON_0259,PERSON,PERSON_0447,PERSON,CALLED,2024-05-17 13:18:43,0.05,0.66,CDR_AGG_PERSON_0259_PERSON_0447
PERSON_0425,PERSON,PERSON_0990,PERSON,CALLED,2025-10-31 12:03:45,0.05,0.78,CDR_AGG_PERSON_0425_PERSON_0990
PERSON_0144,PERSON,PERSON_0938,PERSON,CALLED,2024-01-20 08:31:47,0.05,0.53,CDR_AGG_PERSON_0144_PERSON_0938
PERSON_0305,PERSON,PERSON_1301,PERSON,CALLED,2024-11-26 09:01:48,0.05,0.84,CDR_AGG_PERSON_0305_PERSON_1301
PERSON_0991,PERSON,PERSON_1059,PERSON,CALLED,2026-02-11 13:07:05,0.05,0.55,CDR_AGG_PERSON_0991_PERSON_1059
PERSON_0180,PERSON,PERSON_0810,PERSON,CALLED,2025-04-21 19:54:07,0.05,0.44,CDR_AGG_PERSON_0180_PERSON_0810
PERSON_1260,PERSON,PERSON_1396,PERSON,CALLED,2025-12-15 00:46:32,0.05,0.63,CDR_AGG_PERSON_1260_PERSON_1396
PERSON_1209,PERSON,PERSON_1239,PERSON,CALLED,2025-04-14 17:01:56,0.05,0.69,CDR_AGG_PERSON_1209_PERSON_1239
PERSON_0194,PERSON,PERSON_0282,PERSON,CALLED,2024-11-21 17:32:34,0.05,0.48,CDR_AGG_PERSON_0194_PERSON_0282
PERSON_0247,PERSON,PERSON_1201,PERSON,CALLED,2025-05-16 05:33:30,0.05,0.73,CDR_AGG_PERSON_0247_PERSON_1201
PERSON_0214,PERSON,PERSON_0752,PERSON,CALLED,2024-06-13 06:13:23,0.05,0.67,CDR_AGG_PERSON_0214_PERSON_0752
PERSON_0643,PERSON,PERSON_0919,PERSON,CALLED,2024-11-06 08:13:25,0.05,0.54,CDR_AGG_PERSON_0643_PERSON_0919
PERSON_0718,PERSON,PERSON_1305,PERSON,CALLED,2024-07-12 10:57:34,0.05,0.67,CDR_AGG_PERSON_0718_PERSON_1305
PERSON_0260,PERSON,PERSON_0943,PERSON,CALLED,2024-01-12 05:09:36,0.05,0.77,CDR_AGG_PERSON_0260_PERSON_0943
PERSON_0571,PERSON,PERSON_1043,PERSON,CALLED,2025-06-18 23:06:27,0.05,0.48,CDR_AGG_PERSON_0571_PERSON_1043
PERSON_0500,PERSON,PERSON_1217,PERSON,CALLED,2025-12-18 01:59:22,0.05,0.45,CDR_AGG_PERSON_0500_PERSON_1217
PERSON_0190,PERSON,PERSON_0630,PERSON,CALLED,2024-08-10 15:13:23,0.05,0.55,CDR_AGG_PERSON_0190_PERSON_0630
PERSON_0916,PERSON,PERSON_1105,PERSON,CALLED,2024-05-28 23:51:37,0.05,0.59,CDR_AGG_PERSON_0916_PERSON_1105
PERSON_0500,PERSON,PERSON_1169,PERSON,CALLED,2025-01-18 08:34:45,0.05,0.5,CDR_AGG_PERSON_0500_PERSON_1169
PERSON_1140,PERSON,PERSON_1479,PERSON,CALLED,2024-12-21 20:12:14,0.05,0.46,CDR_AGG_PERSON_1140_PERSON_1479
PERSON_0426,PERSON,PERSON_1322,PERSON,CALLED,2026-03-06 19:30:53,0.05,0.44,CDR_AGG_PERSON_0426_PERSON_1322
PERSON_0147,PERSON,PERSON_1099,PERSON,CALLED,2025-05-10 09:06:38,0.05,0.54,CDR_AGG_PERSON_0147_PERSON_1099
PERSON_0203,PERSON,PERSON_0913,PERSON,CALLED,2025-11-26 12:20:34,0.05,0.5,CDR_AGG_PERSON_0203_PERSON_0913
PERSON_0224,PERSON,PERSON_0344,PERSON,CALLED,2025-02-10 20:54:19,0.05,0.74,CDR_AGG_PERSON_0224_PERSON_0344
PERSON_0287,PERSON,PERSON_0864,PERSON,CALLED,2024-02-07 01:20:00,0.05,0.76,CDR_AGG_PERSON_0287_PERSON_0864
PERSON_0367,PERSON,PERSON_1386,PERSON,CALLED,2024-02-27 17:41:58,0.05,0.62,CDR_AGG_PERSON_0367_PERSON_1386
PERSON_0406,PERSON,PERSON_1164,PERSON,CALLED,2025-09-09 14:07:07,0.05,0.74,CDR_AGG_PERSON_0406_PERSON_1164
PERSON_0211,PERSON,PERSON_1365,PERSON,CALLED,2025-03-18 00:38:17,0.05,0.8,CDR_AGG_PERSON_0211_PERSON_1365
PERSON_0169,PERSON,PERSON_0265,PERSON,CALLED,2024-10-10 21:18:58,0.05,0.59,CDR_AGG_PERSON_0169_PERSON_0265
PERSON_0518,PERSON,PERSON_0782,PERSON,CALLED,2024-12-31 11:27:38,0.05,0.82,CDR_AGG_PERSON_0518_PERSON_0782
PERSON_0544,PERSON,PERSON_1181,PERSON,CALLED,2025-07-22 06:15:23,0.05,0.42,CDR_AGG_PERSON_0544_PERSON_1181
PERSON_0248,PERSON,PERSON_0561,PERSON,CALLED,2025-11-18 18:12:34,0.05,0.65,CDR_AGG_PERSON_0248_PERSON_0561
PERSON_0220,PERSON,PERSON_1291,PERSON,CALLED,2026-02-12 04:46:15,0.05,0.63,CDR_AGG_PERSON_0220_PERSON_1291
PERSON_0024,PERSON,PERSON_0947,PERSON,CALLED,2024-10-06 01:27:29,0.05,0.42,CDR_AGG_PERSON_0024_PERSON_0947
PERSON_0564,PERSON,PERSON_0871,PERSON,CALLED,2025-01-07 15:01:06,0.05,0.55,CDR_AGG_PERSON_0564_PERSON_0871
PERSON_0499,PERSON,PERSON_1203,PERSON,CALLED,2025-05-04 15:27:21,0.05,0.72,CDR_AGG_PERSON_0499_PERSON_1203
PERSON_0011,PERSON,PERSON_0243,PERSON,CALLED,2024-11-13 21:54:54,0.05,0.56,CDR_AGG_PERSON_0011_PERSON_0243
PERSON_0556,PERSON,PERSON_1249,PERSON,CALLED,2024-09-26 10:17:25,0.05,0.69,CDR_AGG_PERSON_0556_PERSON_1249
PERSON_0272,PERSON,PERSON_1198,PERSON,CALLED,2025-03-09 21:55:24,0.05,0.5,CDR_AGG_PERSON_0272_PERSON_1198
PERSON_0001,PERSON,PERSON_0859,PERSON,CALLED,2025-05-01 04:44:13,0.05,0.54,CDR_AGG_PERSON_0001_PERSON_0859
PERSON_0775,PERSON,PERSON_1129,PERSON,CALLED,2026-03-01 04:14:55,0.05,0.69,CDR_AGG_PERSON_0775_PERSON_1129
PERSON_0605,PERSON,PERSON_0943,PERSON,CALLED,2025-05-27 19:18:22,0.05,0.5,CDR_AGG_PERSON_0605_PERSON_0943
PERSON_0596,PERSON,PERSON_0881,PERSON,CALLED,2025-10-27 15:26:12,0.05,0.68,CDR_AGG_PERSON_0596_PERSON_0881
PERSON_0667,PERSON,PERSON_0669,PERSON,CALLED,2025-02-07 10:56:50,0.05,0.56,CDR_AGG_PERSON_0667_PERSON_0669
PERSON_0259,PERSON,PERSON_0904,PERSON,CALLED,2024-09-27 13:37:51,0.05,0.69,CDR_AGG_PERSON_0259_PERSON_0904
PERSON_0601,PERSON,PERSON_0759,PERSON,CALLED,2025-03-02 08:38:51,0.05,0.74,CDR_AGG_PERSON_0601_PERSON_0759
PERSON_0688,PERSON,PERSON_0787,PERSON,CALLED,2026-02-04 17:33:02,0.1,0.4,CDR_AGG_PERSON_0688_PERSON_0787
PERSON_1391,PERSON,PERSON_1409,PERSON,CALLED,2025-04-20 18:29:13,0.05,0.63,CDR_AGG_PERSON_1391_PERSON_1409
PERSON_0266,PERSON,PERSON_0437,PERSON,CALLED,2024-10-04 22:23:35,0.05,0.54,CDR_AGG_PERSON_0266_PERSON_0437
PERSON_0709,PERSON,PERSON_1029,PERSON,CALLED,2025-03-20 19:22:17,0.05,0.48,CDR_AGG_PERSON_0709_PERSON_1029
PERSON_1027,PERSON,PERSON_1309,PERSON,CALLED,2024-03-22 21:28:49,0.05,0.44,CDR_AGG_PERSON_1027_PERSON_1309
PERSON_0205,PERSON,PERSON_1166,PERSON,CALLED,2025-06-08 02:52:10,0.05,0.69,CDR_AGG_PERSON_0205_PERSON_1166
PERSON_0039,PERSON,PERSON_0247,PERSON,CALLED,2025-10-28 02:38:53,0.05,0.69,CDR_AGG_PERSON_0039_PERSON_0247
PERSON_0581,PERSON,PERSON_0646,PERSON,CALLED,2026-02-02 18:43:38,0.05,0.48,CDR_AGG_PERSON_0581_PERSON_0646
PERSON_0039,PERSON,PERSON_0919,PERSON,CALLED,2025-09-21 17:51:32,0.05,0.77,CDR_AGG_PERSON_0039_PERSON_0919
PERSON_0121,PERSON,PERSON_1002,PERSON,CALLED,2025-12-30 12:20:41,0.05,0.4,CDR_AGG_PERSON_0121_PERSON_1002
PERSON_0476,PERSON,PERSON_0695,PERSON,CALLED,2024-09-19 17:09:24,0.05,0.43,CDR_AGG_PERSON_0476_PERSON_0695
PERSON_0862,PERSON,PERSON_1194,PERSON,CALLED,2024-02-14 07:19:09,0.05,0.85,CDR_AGG_PERSON_0862_PERSON_1194
PERSON_0450,PERSON,PERSON_1421,PERSON,CALLED,2025-06-05 00:57:43,0.05,0.8,CDR_AGG_PERSON_0450_PERSON_1421
PERSON_1235,PERSON,PERSON_1267,PERSON,CALLED,2024-09-05 00:02:46,0.05,0.71,CDR_AGG_PERSON_1235_PERSON_1267
PERSON_0316,PERSON,PERSON_0544,PERSON,CALLED,2024-08-17 14:02:19,0.05,0.57,CDR_AGG_PERSON_0316_PERSON_0544
PERSON_0672,PERSON,PERSON_1175,PERSON,CALLED,2025-12-06 07:53:38,0.05,0.64,CDR_AGG_PERSON_0672_PERSON_1175
PERSON_0095,PERSON,PERSON_0229,PERSON,CALLED,2025-05-27 00:57:58,0.1,0.47,CDR_AGG_PERSON_0095_PERSON_0229
PERSON_0105,PERSON,PERSON_0413,PERSON,CALLED,2026-05-12 10:08:58,0.05,0.78,CDR_AGG_PERSON_0105_PERSON_0413
PERSON_0116,PERSON,PERSON_1097,PERSON,CALLED,2024-08-13 05:49:56,0.05,0.69,CDR_AGG_PERSON_0116_PERSON_1097
PERSON_0359,PERSON,PERSON_0724,PERSON,CALLED,2024-03-19 22:43:59,0.05,0.84,CDR_AGG_PERSON_0359_PERSON_0724
PERSON_0067,PERSON,PERSON_0210,PERSON,CALLED,2025-01-01 02:17:26,0.05,0.56,CDR_AGG_PERSON_0067_PERSON_0210
PERSON_0995,PERSON,PERSON_1255,PERSON,CALLED,2026-04-24 14:41:23,0.05,0.67,CDR_AGG_PERSON_0995_PERSON_1255
PERSON_0045,PERSON,PERSON_1476,PERSON,CALLED,2025-10-22 04:57:13,0.05,0.82,CDR_AGG_PERSON_0045_PERSON_1476
PERSON_0388,PERSON,PERSON_0936,PERSON,CALLED,2024-05-28 08:01:54,0.05,0.81,CDR_AGG_PERSON_0388_PERSON_0936
PERSON_0019,PERSON,PERSON_0827,PERSON,CALLED,2025-08-22 07:27:37,0.05,0.52,CDR_AGG_PERSON_0019_PERSON_0827
PERSON_0847,PERSON,PERSON_1225,PERSON,CALLED,2024-06-13 12:33:45,0.05,0.41,CDR_AGG_PERSON_0847_PERSON_1225
PERSON_1003,PERSON,PERSON_1059,PERSON,CALLED,2025-07-13 22:33:02,0.05,0.71,CDR_AGG_PERSON_1003_PERSON_1059
PERSON_0630,PERSON,PERSON_0929,PERSON,CALLED,2024-02-15 19:59:10,0.05,0.58,CDR_AGG_PERSON_0630_PERSON_0929
PERSON_0929,PERSON,PERSON_1130,PERSON,CALLED,2024-10-13 18:06:02,0.05,0.52,CDR_AGG_PERSON_0929_PERSON_1130
PERSON_0758,PERSON,PERSON_1011,PERSON,CALLED,2024-05-01 17:43:23,0.05,0.53,CDR_AGG_PERSON_0758_PERSON_1011
PERSON_0749,PERSON,PERSON_1198,PERSON,CALLED,2024-01-29 02:45:15,0.05,0.55,CDR_AGG_PERSON_0749_PERSON_1198
PERSON_0263,PERSON,PERSON_1142,PERSON,CALLED,2025-07-28 09:21:33,0.1,0.53,CDR_AGG_PERSON_0263_PERSON_1142
PERSON_0601,PERSON,PERSON_1335,PERSON,CALLED,2025-08-06 11:11:16,0.1,0.42,CDR_AGG_PERSON_0601_PERSON_1335
PERSON_0195,PERSON,PERSON_1121,PERSON,CALLED,2024-06-21 13:51:13,0.05,0.72,CDR_AGG_PERSON_0195_PERSON_1121
PERSON_0037,PERSON,PERSON_0664,PERSON,CALLED,2024-03-28 09:21:14,0.05,0.66,CDR_AGG_PERSON_0037_PERSON_0664
PERSON_0649,PERSON,PERSON_1490,PERSON,CALLED,2024-03-31 05:52:04,0.05,0.52,CDR_AGG_PERSON_0649_PERSON_1490
PERSON_0349,PERSON,PERSON_0793,PERSON,CALLED,2025-06-26 20:30:19,0.05,0.57,CDR_AGG_PERSON_0349_PERSON_0793
PERSON_0686,PERSON,PERSON_1151,PERSON,CALLED,2025-09-26 07:00:53,0.05,0.67,CDR_AGG_PERSON_0686_PERSON_1151
PERSON_0223,PERSON,PERSON_1337,PERSON,CALLED,2026-02-28 13:56:43,0.05,0.43,CDR_AGG_PERSON_0223_PERSON_1337
PERSON_1046,PERSON,PERSON_1049,PERSON,CALLED,2025-12-02 04:24:44,0.05,0.45,CDR_AGG_PERSON_1046_PERSON_1049
PERSON_0704,PERSON,PERSON_0960,PERSON,CALLED,2026-02-02 00:02:32,0.1,0.73,CDR_AGG_PERSON_0704_PERSON_0960
PERSON_0995,PERSON,PERSON_1097,PERSON,CALLED,2026-03-23 04:20:34,0.05,0.59,CDR_AGG_PERSON_0995_PERSON_1097
PERSON_0097,PERSON,PERSON_0223,PERSON,CALLED,2025-03-25 17:54:16,0.05,0.5,CDR_AGG_PERSON_0097_PERSON_0223
PERSON_0092,PERSON,PERSON_0603,PERSON,CALLED,2024-04-08 00:31:30,0.05,0.59,CDR_AGG_PERSON_0092_PERSON_0603
PERSON_0067,PERSON,PERSON_0317,PERSON,CALLED,2026-01-03 07:47:05,0.05,0.83,CDR_AGG_PERSON_0067_PERSON_0317
PERSON_0570,PERSON,PERSON_0838,PERSON,CALLED,2024-04-02 03:23:05,0.05,0.7,CDR_AGG_PERSON_0570_PERSON_0838
PERSON_0375,PERSON,PERSON_1168,PERSON,CALLED,2025-12-08 08:58:56,0.05,0.72,CDR_AGG_PERSON_0375_PERSON_1168
PERSON_0714,PERSON,PERSON_0728,PERSON,CALLED,2025-12-03 18:59:39,0.05,0.57,CDR_AGG_PERSON_0714_PERSON_0728
PERSON_0078,PERSON,PERSON_1489,PERSON,CALLED,2024-01-01 06:20:03,0.05,0.47,CDR_AGG_PERSON_0078_PERSON_1489
PERSON_0113,PERSON,PERSON_1406,PERSON,CALLED,2026-03-31 11:17:02,0.05,0.48,CDR_AGG_PERSON_0113_PERSON_1406
PERSON_0212,PERSON,PERSON_1177,PERSON,CALLED,2024-07-15 07:38:16,0.05,0.74,CDR_AGG_PERSON_0212_PERSON_1177
PERSON_0119,PERSON,PERSON_0407,PERSON,CALLED,2024-08-04 14:55:02,0.05,0.71,CDR_AGG_PERSON_0119_PERSON_0407
PERSON_0791,PERSON,PERSON_0808,PERSON,CALLED,2024-06-19 15:59:30,0.05,0.57,CDR_AGG_PERSON_0791_PERSON_0808
PERSON_0317,PERSON,PERSON_0570,PERSON,CALLED,2025-04-22 01:22:46,0.05,0.73,CDR_AGG_PERSON_0317_PERSON_0570
PERSON_0330,PERSON,PERSON_0737,PERSON,CALLED,2024-07-14 09:41:39,0.05,0.74,CDR_AGG_PERSON_0330_PERSON_0737
PERSON_0382,PERSON,PERSON_1055,PERSON,CALLED,2024-09-27 05:31:26,0.05,0.42,CDR_AGG_PERSON_0382_PERSON_1055
PERSON_0010,PERSON,PERSON_0772,PERSON,CALLED,2024-11-19 22:13:14,0.05,0.48,CDR_AGG_PERSON_0010_PERSON_0772
PERSON_0023,PERSON,PERSON_0675,PERSON,CALLED,2025-01-26 20:59:28,0.05,0.48,CDR_AGG_PERSON_0023_PERSON_0675
PERSON_0131,PERSON,PERSON_0693,PERSON,CALLED,2026-02-06 04:48:41,0.05,0.57,CDR_AGG_PERSON_0131_PERSON_0693
PERSON_0028,PERSON,PERSON_1495,PERSON,CALLED,2024-12-13 18:25:44,0.05,0.71,CDR_AGG_PERSON_0028_PERSON_1495
PERSON_1391,PERSON,PERSON_1484,PERSON,CALLED,2025-06-18 05:38:10,0.05,0.69,CDR_AGG_PERSON_1391_PERSON_1484
PERSON_0164,PERSON,PERSON_0714,PERSON,CALLED,2024-02-18 06:04:15,0.05,0.78,CDR_AGG_PERSON_0164_PERSON_0714
PERSON_0031,PERSON,PERSON_1061,PERSON,CALLED,2025-06-16 22:03:23,0.05,0.64,CDR_AGG_PERSON_0031_PERSON_1061
PERSON_0805,PERSON,PERSON_1307,PERSON,CALLED,2026-06-29 07:13:32,0.05,0.47,CDR_AGG_PERSON_0805_PERSON_1307
PERSON_1124,PERSON,PERSON_1131,PERSON,CALLED,2025-10-13 23:21:25,0.05,0.67,CDR_AGG_PERSON_1124_PERSON_1131
PERSON_0841,PERSON,PERSON_1405,PERSON,CALLED,2025-09-18 05:00:37,0.05,0.56,CDR_AGG_PERSON_0841_PERSON_1405
PERSON_1013,PERSON,PERSON_1098,PERSON,CALLED,2025-03-30 04:33:05,0.05,0.49,CDR_AGG_PERSON_1013_PERSON_1098
PERSON_0658,PERSON,PERSON_1270,PERSON,CALLED,2024-07-31 17:45:16,0.05,0.8,CDR_AGG_PERSON_0658_PERSON_1270
PERSON_0962,PERSON,PERSON_0963,PERSON,CALLED,2024-05-17 18:21:25,0.05,0.54,CDR_AGG_PERSON_0962_PERSON_0963
PERSON_0958,PERSON,PERSON_1035,PERSON,CALLED,2025-08-30 16:20:21,0.05,0.68,CDR_AGG_PERSON_0958_PERSON_1035
PERSON_0074,PERSON,PERSON_1369,PERSON,CALLED,2024-08-17 17:20:49,0.05,0.7,CDR_AGG_PERSON_0074_PERSON_1369
PERSON_0107,PERSON,PERSON_0967,PERSON,CALLED,2024-01-13 22:21:19,0.05,0.69,CDR_AGG_PERSON_0107_PERSON_0967
PERSON_0069,PERSON,PERSON_1344,PERSON,CALLED,2024-08-23 08:36:41,0.05,0.52,CDR_AGG_PERSON_0069_PERSON_1344
PERSON_0859,PERSON,PERSON_1198,PERSON,CALLED,2025-11-17 02:24:38,0.05,0.61,CDR_AGG_PERSON_0859_PERSON_1198
PERSON_0480,PERSON,PERSON_0849,PERSON,CALLED,2025-09-15 19:27:50,0.05,0.83,CDR_AGG_PERSON_0480_PERSON_0849
PERSON_0423,PERSON,PERSON_1366,PERSON,CALLED,2024-12-03 01:56:39,0.05,0.69,CDR_AGG_PERSON_0423_PERSON_1366
PERSON_1150,PERSON,PERSON_1384,PERSON,CALLED,2025-03-21 13:03:39,0.05,0.48,CDR_AGG_PERSON_1150_PERSON_1384
PERSON_0744,PERSON,PERSON_0862,PERSON,CALLED,2024-05-24 09:22:54,0.05,0.47,CDR_AGG_PERSON_0744_PERSON_0862
PERSON_0237,PERSON,PERSON_1127,PERSON,CALLED,2025-07-01 11:24:38,0.05,0.73,CDR_AGG_PERSON_0237_PERSON_1127
PERSON_0766,PERSON,PERSON_1288,PERSON,CALLED,2024-07-07 02:11:32,0.05,0.83,CDR_AGG_PERSON_0766_PERSON_1288
PERSON_0777,PERSON,PERSON_1399,PERSON,CALLED,2024-10-25 22:54:22,0.05,0.77,CDR_AGG_PERSON_0777_PERSON_1399
PERSON_1102,PERSON,PERSON_1161,PERSON,CALLED,2025-06-30 07:46:27,0.05,0.53,CDR_AGG_PERSON_1102_PERSON_1161
PERSON_0643,PERSON,PERSON_1235,PERSON,CALLED,2026-03-25 13:11:10,0.05,0.62,CDR_AGG_PERSON_0643_PERSON_1235
PERSON_0025,PERSON,PERSON_1011,PERSON,CALLED,2025-05-03 16:29:59,0.05,0.43,CDR_AGG_PERSON_0025_PERSON_1011
PERSON_0458,PERSON,PERSON_1390,PERSON,CALLED,2025-05-17 22:53:45,0.05,0.74,CDR_AGG_PERSON_0458_PERSON_1390
PERSON_0464,PERSON,PERSON_0676,PERSON,CALLED,2025-01-17 02:16:22,0.05,0.44,CDR_AGG_PERSON_0464_PERSON_0676
PERSON_0242,PERSON,PERSON_0654,PERSON,CALLED,2025-09-01 20:45:36,0.05,0.65,CDR_AGG_PERSON_0242_PERSON_0654
PERSON_0014,PERSON,PERSON_0337,PERSON,CALLED,2025-04-11 23:00:10,0.05,0.57,CDR_AGG_PERSON_0014_PERSON_0337
PERSON_1194,PERSON,PERSON_1408,PERSON,CALLED,2026-06-09 00:28:14,0.05,0.74,CDR_AGG_PERSON_1194_PERSON_1408
PERSON_0748,PERSON,PERSON_1444,PERSON,CALLED,2025-10-22 18:30:21,0.05,0.54,CDR_AGG_PERSON_0748_PERSON_1444
PERSON_0260,PERSON,PERSON_0304,PERSON,CALLED,2024-11-07 18:51:46,0.05,0.49,CDR_AGG_PERSON_0260_PERSON_0304
PERSON_0255,PERSON,PERSON_1382,PERSON,CALLED,2026-06-07 08:43:08,0.05,0.69,CDR_AGG_PERSON_0255_PERSON_1382
PERSON_1201,PERSON,PERSON_1376,PERSON,CALLED,2024-11-13 12:08:35,0.05,0.76,CDR_AGG_PERSON_1201_PERSON_1376
PERSON_0627,PERSON,PERSON_1241,PERSON,CALLED,2024-07-04 09:15:34,0.05,0.43,CDR_AGG_PERSON_0627_PERSON_1241
PERSON_0196,PERSON,PERSON_0598,PERSON,CALLED,2026-05-25 05:55:40,0.05,0.83,CDR_AGG_PERSON_0196_PERSON_0598
PERSON_0668,PERSON,PERSON_0892,PERSON,CALLED,2025-10-06 04:24:32,0.1,0.66,CDR_AGG_PERSON_0668_PERSON_0892
PERSON_0195,PERSON,PERSON_0245,PERSON,CALLED,2025-05-22 11:07:42,0.05,0.74,CDR_AGG_PERSON_0195_PERSON_0245
PERSON_0546,PERSON,PERSON_1266,PERSON,CALLED,2024-06-19 05:32:47,0.05,0.67,CDR_AGG_PERSON_0546_PERSON_1266
PERSON_0425,PERSON,PERSON_0539,PERSON,CALLED,2025-12-31 10:10:52,0.05,0.45,CDR_AGG_PERSON_0425_PERSON_0539
PERSON_0315,PERSON,PERSON_1055,PERSON,CALLED,2026-05-03 05:57:52,0.05,0.84,CDR_AGG_PERSON_0315_PERSON_1055
PERSON_0329,PERSON,PERSON_0804,PERSON,CALLED,2024-04-02 13:02:21,0.05,0.75,CDR_AGG_PERSON_0329_PERSON_0804
PERSON_1086,PERSON,PERSON_1367,PERSON,CALLED,2024-09-05 06:12:13,0.05,0.74,CDR_AGG_PERSON_1086_PERSON_1367
PERSON_0442,PERSON,PERSON_0849,PERSON,CALLED,2024-12-11 12:14:44,0.05,0.7,CDR_AGG_PERSON_0442_PERSON_0849
PERSON_0330,PERSON,PERSON_0960,PERSON,CALLED,2025-08-14 19:06:12,0.05,0.67,CDR_AGG_PERSON_0330_PERSON_0960
PERSON_0147,PERSON,PERSON_0178,PERSON,CALLED,2024-10-25 03:48:13,0.05,0.58,CDR_AGG_PERSON_0147_PERSON_0178
PERSON_0044,PERSON,PERSON_0259,PERSON,CALLED,2024-07-31 21:12:22,0.05,0.64,CDR_AGG_PERSON_0044_PERSON_0259
PERSON_0878,PERSON,PERSON_0948,PERSON,CALLED,2025-06-19 00:21:39,0.05,0.79,CDR_AGG_PERSON_0878_PERSON_0948
PERSON_0656,PERSON,PERSON_0884,PERSON,CALLED,2025-01-16 18:26:25,0.05,0.74,CDR_AGG_PERSON_0656_PERSON_0884
PERSON_0174,PERSON,PERSON_1396,PERSON,CALLED,2026-03-25 07:24:38,0.05,0.59,CDR_AGG_PERSON_0174_PERSON_1396
PERSON_0762,PERSON,PERSON_1087,PERSON,CALLED,2024-06-27 20:30:33,0.05,0.61,CDR_AGG_PERSON_0762_PERSON_1087
PERSON_0906,PERSON,PERSON_1359,PERSON,CALLED,2026-04-07 13:52:03,0.05,0.81,CDR_AGG_PERSON_0906_PERSON_1359
PERSON_0640,PERSON,PERSON_1457,PERSON,CALLED,2025-05-22 08:05:02,0.05,0.45,CDR_AGG_PERSON_0640_PERSON_1457
PERSON_0062,PERSON,PERSON_0988,PERSON,CALLED,2024-08-18 05:19:08,0.05,0.72,CDR_AGG_PERSON_0062_PERSON_0988
PERSON_0163,PERSON,PERSON_1378,PERSON,CALLED,2025-05-01 10:44:03,0.05,0.59,CDR_AGG_PERSON_0163_PERSON_1378
PERSON_1119,PERSON,PERSON_1211,PERSON,CALLED,2026-03-09 05:03:06,0.05,0.42,CDR_AGG_PERSON_1119_PERSON_1211
PERSON_1282,PERSON,PERSON_1488,PERSON,CALLED,2024-07-24 07:35:48,0.05,0.79,CDR_AGG_PERSON_1282_PERSON_1488
PERSON_0330,PERSON,PERSON_0362,PERSON,CALLED,2026-02-26 01:56:18,0.05,0.6,CDR_AGG_PERSON_0330_PERSON_0362
PERSON_0445,PERSON,PERSON_1299,PERSON,CALLED,2025-12-11 09:17:29,0.05,0.61,CDR_AGG_PERSON_0445_PERSON_1299
PERSON_0491,PERSON,PERSON_1070,PERSON,CALLED,2026-03-08 09:02:55,0.05,0.61,CDR_AGG_PERSON_0491_PERSON_1070
PERSON_0420,PERSON,PERSON_0965,PERSON,CALLED,2024-04-14 19:16:47,0.05,0.7,CDR_AGG_PERSON_0420_PERSON_0965
PERSON_0160,PERSON,PERSON_0528,PERSON,CALLED,2026-03-04 09:21:21,0.05,0.72,CDR_AGG_PERSON_0160_PERSON_0528
PERSON_0627,PERSON,PERSON_1384,PERSON,CALLED,2025-10-29 05:03:43,0.05,0.45,CDR_AGG_PERSON_0627_PERSON_1384
PERSON_0557,PERSON,PERSON_0567,PERSON,CALLED,2025-08-12 11:22:55,0.05,0.84,CDR_AGG_PERSON_0557_PERSON_0567
PERSON_0683,PERSON,PERSON_0725,PERSON,CALLED,2024-11-03 06:51:44,0.05,0.46,CDR_AGG_PERSON_0683_PERSON_0725
