event_id,timestamp,vehicle_id,location_id,event_type,source,confidence
VEVENT_002312,2024-01-17 18:27:53,VEHICLE_00622,LOCATION_0265,ANPR,ANPR_CAMERA,0.81
VEVENT_002313,2024-01-17 18:35:53,VEHICLE_00521,LOCATION_0185,ANPR,TOLL_PLAZA,0.91
VEVENT_002314,2024-01-17 18:39:53,VEHICLE_00622,LOCATION_0185,ANPR,TOLL_PLAZA,0.87
VEVENT_002315,2024-01-17 18:47:53,VEHICLE_00521,LOCATION_0205,ANPR,TOLL_PLAZA,0.93
VEVENT_002316,2024-01-17 18:53:53,VEHICLE_00622,LOCATION_0205,ANPR,TOLL_PLAZA,0.92
VEVENT_002317,2024-01-17 18:59:53,VEHICLE_00521,LOCATION_0055,ANPR,POLICE_CHECKPOINT,0.89
VEVENT_002318,2024-01-17 19:03:53,VEHICLE_00622,LOCATION_0055,ANPR,POLICE_CHECKPOINT,0.96
VEVENT_002319,2024-01-17 19:11:53,VEHICLE_00521,LOCATION_0175,ANPR,POLICE_CHECKPOINT,0.95
VEVENT_002320,2024-01-17 19:14:53,VEHICLE_00622,LOCATION_0175,ANPR,TOLL_PLAZA,0.89
VEVENT_002321,2024-09-27 18:39:06,VEHICLE_00521,LOCATION_0265,ANPR,POLICE_CHECKPOINT,0.89
VEVENT_002322,2024-09-27 18:45:06,VEHICLE_00622,LOCATION_0265,ANPR,POLICE_CHECKPOINT,0.87
VEVENT_002323,2024-09-27 18:51:06,VEHICLE_00521,LOCATION_0185,ANPR,TOLL_PLAZA,0.88
VEVENT_002324,2024-09-27 18:55:06,VEHICLE_00622,LOCATION_0185,ANPR,POLICE_CHECKPOINT,0.84
VEVENT_002325,2024-09-27 19:03:06,VEHICLE_00521,LOCATION_0205,ANPR,ANPR_CAMERA,0.96
VEVENT_002326,2024-09-27 19:07:06,VEHICLE_00622,LOCATION_0205,ANPR,FIELD_SURVEILLANCE,0.93
VEVENT_002327,2024-09-27 19:15:06,VEHICLE_00521,LOCATION_0055,ANPR,POLICE_CHECKPOINT,0.94
VEVENT_002328,2024-09-27 19:19:06,VEHICLE_00622,LOCATION_0055,ANPR,POLICE_CHECKPOINT,0.84
VEVENT_002329,2024-09-27 19:27:06,VEHICLE_00521,LOCATION_0175,ANPR,ANPR_CAMERA,0.93
VEVENT_002330,2024-09-27 19:30:06,VEHICLE_00622,LOCATION_0175,ANPR,POLICE_CHECKPOINT,0.88
VEVENT_002331,2025-02-22 19:45:56,VEHICLE_00521,LOCATION_0265,ANPR,TOLL_PLAZA,0.81
VEVENT_002332,2025-02-22 19:47:56,VEHICLE_00622,LOCATION_0265,ANPR,TOLL_PLAZA,0.92
VEVENT_002333,2025-02-22 19:57:56,VEHICLE_00521,LOCATION_0185,ANPR,ANPR_CAMERA,0.96
VEVENT_002334,2025-02-22 19:59:56,VEHICLE_00622,LOCATION_0185,ANPR,ANPR_CAMERA,0.88
VEVENT_002335,2025-02-22 20:09:56,VEHICLE_00521,LOCATION_0205,ANPR,ANPR_CAMERA,0.84
VEVENT_002336,2025-02-22 20:10:56,VEHICLE_00622,LOCATION_0205,ANPR,POLICE_CHECKPOINT,0.82
VEVENT_002337,2025-02-22 20:21:56,VEHICLE_00521,LOCATION_0055,ANPR,POLICE_CHECKPOINT,0.86
VEVENT_002338,2025-02-22 20:25:56,VEHICLE_00622,LOCATION_0055,ANPR,ANPR_CAMERA,0.92
VEVENT_002339,2025-02-22 20:33:56,VEHICLE_00521,LOCATION_0175,ANPR,ANPR_CAMERA,0.88
VEVENT_002340,2025-02-22 20:39:56,VEHICLE_00622,LOCATION_0175,ANPR,FIELD_SURVEILLANCE,0.87
VEVENT_002341,2024-10-09 12:56:27,VEHICLE_00521,LOCATION_0265,ANPR,TOLL_PLAZA,0.9
VEVENT_002342,2024-10-09 12:57:27,VEHICLE_00622,LOCATION_0265,ANPR,FIELD_SURVEILLANCE,0.96
VEVENT_002343,2024-10-09 13:08:27,VEHICLE_00521,LOCATION_0185,ANPR,TOLL_PLAZA,0.84
VEVENT_002344,2024-10-09 13:10:27,VEHICLE_00622,LOCATION_0185,ANPR,TOLL_PLAZA,0.88
VEVENT_002345,2024-10-09 13:20:27,VEHICLE_00521,LOCATION_0205,ANPR,POLICE_CHECKPOINT,0.83
VEVENT_002346,2024-10-09 13:21:27,VEHICLE_00622,LOCATION_0205,ANPR,POLICE_CHECKPOINT,0.93
VEVENT_002347,2024-10-09 13:32:27,VEHICLE_00521,LOCATION_0055,ANPR,ANPR_CAMERA,0.91
VEVENT_002348,2024-10-09 13:37:27,VEHICLE_00622,LOCATION_0055,ANPR,TOLL_PLAZA,0.93
VEVENT_002349,2024-10-09 13:44:27,VEHICLE_00521,LOCATION_0175,ANPR,POLICE_CHECKPOINT,0.81
VEVENT_002350,2024-10-09 13:47:27,VEHICLE_00622,LOCATION_0175,ANPR,TOLL_PLAZA,0.82
VEVENT_002351,2026-04-21 20:47:30,VEHICLE_00521,LOCATION_0265,ANPR,ANPR_CAMERA,0.83
VEVENT_002352,2026-04-21 20:50:30,VEHICLE_00622,LOCATION_0265,ANPR,TOLL_PLAZA,0.86
VEVENT_002353,2026-04-21 20:59:30,VEHICLE_00521,LOCATION_0185,ANPR,TOLL_PLAZA,0.86
VEVENT_002354,2026-04-21 21:02:30,VEHICLE_00622,LOCATION_0185,ANPR,ANPR_CAMERA,0.82
VEVENT_002355,2026-04-21 21:11:30,VEHICLE_00521,LOCATION_0205,ANPR,FIELD_SURVEILLANCE,0.96
VEVENT_002356,2026-04-21 21:13:30,VEHICLE_00622,LOCATION_0205,ANPR,FIELD_SURVEILLANCE,0.96
VEVENT_002357,2026-04-21 21:23:30,VEHICLE_00521,LOCATION_0055,ANPR,TOLL_PLAZA,0.81
VEVENT_002358,2026-04-21 21:28:30,VEHICLE_00622,LOCATION_0055,ANPR,ANPR_CAMERA,0.91
VEVENT_002359,2026-04-21 21:35:30,VEHICLE_00521,LOCATION_0175,ANPR,POLICE_CHECKPOINT,0.96
VEVENT_002360,2026-04-21 21:37:30,VEHICLE_00622,LOCATION_0175,ANPR,POLICE_CHECKPOINT,0.82
VEVENT_002361,2025-05-26 01:08:34,VEHICLE_00227,LOCATION_0282,ANPR,ANPR_CAMERA,0.84
VEVENT_002362,2025-05-26 01:10:34,VEHICLE_00557,LOCATION_0282,ANPR,TOLL_PLAZA,0.83
VEVENT_002363,2025-05-26 01:20:34,VEHICLE_00227,LOCATION_0092,ANPR,POLICE_CHECKPOINT,0.91
VEVENT_002364,2025-05-26 01:21:34,VEHICLE_00557,LOCATION_0092,ANPR,FIELD_SURVEILLANCE,0.88
VEVENT_002365,2025-05-26 01:32:34,VEHICLE_00227,LOCATION_0082,ANPR,TOLL_PLAZA,0.89
VEVENT_002366,2025-05-26 01:36:34,VEHICLE_00557,LOCATION_0082,ANPR,ANPR_CAMERA,0.83
VEVENT_002367,2025-05-26 01:44:34,VEHICLE_00227,LOCATION_0202,ANPR,TOLL_PLAZA,0.92
VEVENT_002368,2025-05-26 01:45:34,VEHICLE_00557,LOCATION_0202,ANPR,POLICE_CHECKPOINT,0.87
VEVENT_002369,2025-05-26 01:56:34,VEHICLE_00227,LOCATION_0112,ANPR,POLICE_CHECKPOINT,0.81
VEVENT_002370,2025-05-26 02:00:34,VEHICLE_00557,LOCATION_0112,ANPR,ANPR_CAMERA,0.89
VEVENT_002371,2024-09-04 18:11:54,VEHICLE_00227,LOCATION_0282,ANPR,ANPR_CAMERA,0.94
VEVENT_002372,2024-09-04 18:13:54,VEHICLE_00557,LOCATION_0282,ANPR,ANPR_CAMERA,0.81
VEVENT_002373,2024-09-04 18:23:54,VEHICLE_00227,LOCATION_0092,ANPR,FIELD_SURVEILLANCE,0.86
VEVENT_002374,2024-09-04 18:27:54,VEHICLE_00557,LOCATION_0092,ANPR,TOLL_PLAZA,0.92
VEVENT_002375,2024-09-04 18:35:54,VEHICLE_00227,LOCATION_0082,ANPR,POLICE_CHECKPOINT,0.92
VEVENT_002376,2024-09-04 18:36:54,VEHICLE_00557,LOCATION_0082,ANPR,TOLL_PLAZA,0.93
VEVENT_002377,2024-09-04 18:47:54,VEHICLE_00227,LOCATION_0202,ANPR,ANPR_CAMERA,0.86
VEVENT_002378,2024-09-04 18:50:54,VEHICLE_00557,LOCATION_0202,ANPR,TOLL_PLAZA,0.96
VEVENT_002379,2024-09-04 18:59:54,VEHICLE_00227,LOCATION_0112,ANPR,POLICE_CHECKPOINT,0.8
VEVENT_002380,2024-09-04 19:05:54,VEHICLE_00557,LOCATION_0112,ANPR,ANPR_CAMERA,0.97
VEVENT_002381,2025-04-13 04:32:04,VEHICLE_00227,LOCATION_0282,ANPR,TOLL_PLAZA,0.84
VEVENT_002382,2025-04-13 04:35:04,VEHICLE_00557,LOCATION_0282,ANPR,ANPR_CAMERA,0.92
VEVENT_002383,2025-04-13 04:44:04,VEHICLE_00227,LOCATION_0092,ANPR,FIELD_SURVEILLANCE,0.86
VEVENT_002384,2025-04-13 04:45:04,VEHICLE_00557,LOCATION_0092,ANPR,FIELD_SURVEILLANCE,0.9
VEVENT_002385,2025-04-13 04:56:04,VEHICLE_00227,LOCATION_0082,ANPR,FIELD_SURVEILLANCE,0.88
VEVENT_002386,2025-04-13 05:02:04,VEHICLE_00557,LOCATION_0082,ANPR,FIELD_SURVEILLANCE,0.92
VEVENT_002387,2025-04-13 05:08:04,VEHICLE_00227,LOCATION_0202,ANPR,FIELD_SURVEILLANCE,0.86
VEVENT_002388,2025-04-13 05:09:04,VEHICLE_00557,LOCATION_0202,ANPR,FIELD_SURVEILLANCE,0.92
VEVENT_002389,2025-04-13 05:20:04,VEHICLE_00227,LOCATION_0112,ANPR,POLICE_CHECKPOINT,0.85
VEVENT_002390,2025-04-13 05:22:04,VEHICLE_00557,LOCATION_0112,ANPR,TOLL_PLAZA,0.87
VEVENT_002391,2025-10-26 16:33:23,VEHICLE_00227,LOCATION_0282,ANPR,FIELD_SURVEILLANCE,0.9
VEVENT_002392,2025-10-26 16:36:23,VEHICLE_00557,LOCATION_0282,ANPR,FIELD_SURVEILLANCE,0.81
VEVENT_002393,2025-10-26 16:45:23,VEHICLE_00227,LOCATION_0092,ANPR,POLICE_CHECKPOINT,0.95
VEVENT_002394,2025-10-26 16:49:23,VEHICLE_00557,LOCATION_0092,ANPR,FIELD_SURVEILLANCE,0.82
VEVENT_002395,2025-10-26 16:57:23,VEHICLE_00227,LOCATION_0082,ANPR,FIELD_SURVEILLANCE,0.83
VEVENT_002396,2025-10-26 16:59:23,VEHICLE_00557,LOCATION_0082,ANPR,FIELD_SURVEILLANCE,0.81
VEVENT_002397,2025-10-26 17:09:23,VEHICLE_00227,LOCATION_0202,ANPR,FIELD_SURVEILLANCE,0.9
VEVENT_002398,2025-10-26 17:14:23,VEHICLE_00557,LOCATION_0202,ANPR,FIELD_SURVEILLANCE,0.88
VEVENT_002399,2025-10-26 17:21:23,VEHICLE_00227,LOCATION_0112,ANPR,POLICE_CHECKPOINT,0.9
VEVENT_002400,2025-10-26 17:24:23,VEHICLE_00557,LOCATION_0112,ANPR,TOLL_PLAZA,0.84
VEVENT_002401,2024-04-23 23:14:15,VEHICLE_00227,LOCATION_0282,ANPR,TOLL_PLAZA,0.84
VEVENT_002402,2024-04-23 23:19:15,VEHICLE_00557,LOCATION_0282,ANPR,ANPR_CAMERA,0.85
VEVENT_002403,2024-04-23 23:26:15,VEHICLE_00227,LOCATION_0092,ANPR,POLICE_CHECKPOINT,0.94
VEVENT_002404,2024-04-23 23:28:15,VEHICLE_00557,LOCATION_0092,ANPR,TOLL_PLAZA,0.87
VEVENT_002405,2024-04-23 23:38:15,VEHICLE_00227,LOCATION_0082,ANPR,ANPR_CAMERA,0.89
VEVENT_002406,2024-04-23 23:41:15,VEHICLE_00557,LOCATION_0082,ANPR,ANPR_CAMERA,0.9
VEVENT_002407,2024-04-23 23:50:15,VEHICLE_00227,LOCATION_0202,ANPR,FIELD_SURVEILLANCE,0.92
VEVENT_002408,2024-04-23 23:52:15,VEHICLE_00557,LOCATION_0202,ANPR,FIELD_SURVEILLANCE,0.87
VEVENT_002409,2024-04-24 00:02:15,VEHICLE_00227,LOCATION_0112,ANPR,ANPR_CAMERA,0.91
VEVENT_002410,2024-04-24 00:05:15,VEHICLE_00557,LOCATION_0112,ANPR,ANPR_CAMERA,0.84
VEVENT_002411,2025-11-24 09:51:17,VEHICLE_00227,LOCATION_0282,ANPR,FIELD_SURVEILLANCE,0.95
VEVENT_002412,2025-11-24 09:52:17,VEHICLE_00557,LOCATION_0282,ANPR,POLICE_CHECKPOINT,0.86
VEVENT_002413,2025-11-24 10:03:17,VEHICLE_00227,LOCATION_0092,ANPR,ANPR_CAMERA,0.95
VEVENT_002414,2025-11-24 10:05:17,VEHICLE_00557,LOCATION_0092,ANPR,ANPR_CAMERA,0.89
VEVENT_002415,2025-11-24 10:15:17,VEHICLE_00227,LOCATION_0082,ANPR,ANPR_CAMERA,0.81
VEVENT_002416,2025-11-24 10:18:17,VEHICLE_00557,LOCATION_0082,ANPR,ANPR_CAMERA,0.92
VEVENT_002417,2025-11-24 10:27:17,VEHICLE_00227,LOCATION_0202,ANPR,POLICE_CHECKPOINT,0.91
VEVENT_002418,2025-11-24 10:30:17,VEHICLE_00557,LOCATION_0202,ANPR,ANPR_CAMERA,0.82
VEVENT_002419,2025-11-24 10:39:17,VEHICLE_00227,LOCATION_0112,ANPR,POLICE_CHECKPOINT,0.95
VEVENT_002420,2025-11-24 10:43:17,VEHICLE_00557,LOCATION_0112,ANPR,TOLL_PLAZA,0.85
VEVENT_002421,2024-07-24 17:05:21,VEHICLE_00227,LOCATION_0282,ANPR,ANPR_CAMERA,0.8
VEVENT_002422,2024-07-24 17:06:21,VEHICLE_00557,LOCATION_0282,ANPR,FIELD_SURVEILLANCE,0.82
VEVENT_002423,2024-07-24 17:17:21,VEHICLE_00227,LOCATION_0092,ANPR,POLICE_CHECKPOINT,0.88
VEVENT_002424,2024-07-24 17:22:21,VEHICLE_00557,LOCATION_0092,ANPR,FIELD_SURVEILLANCE,0.85
VEVENT_002425,2024-07-24 17:29:21,VEHICLE_00227,LOCATION_0082,ANPR,TOLL_PLAZA,0.85
VEVENT_002426,2024-07-24 17:34:21,VEHICLE_00557,LOCATION_0082,ANPR,TOLL_PLAZA,0.91
VEVENT_002427,2024-07-24 17:41:21,VEHICLE_00227,LOCATION_0202,ANPR,ANPR_CAMERA,0.87
VEVENT_002428,2024-07-24 17:44:21,VEHICLE_00557,LOCATION_0202,ANPR,FIELD_SURVEILLANCE,0.93
VEVENT_002429,2024-07-24 17:53:21,VEHICLE_00227,LOCATION_0112,ANPR,FIELD_SURVEILLANCE,0.95
VEVENT_002430,2024-07-24 17:54:21,VEHICLE_00557,LOCATION_0112,ANPR,TOLL_PLAZA,0.92
VEVENT_002431,2025-05-22 10:18:49,VEHICLE_00227,LOCATION_0282,ANPR,ANPR_CAMERA,0.97
VEVENT_002432,2025-05-22 10:19:49,VEHICLE_00557,LOCATION_0282,ANPR,POLICE_CHECKPOINT,0.91
VEVENT_002433,2025-05-22 10:30:49,VEHICLE_00227,LOCATION_0092,ANPR,FIELD_SURVEILLANCE,0.93
VEVENT_002434,2025-05-22 10:31:49,VEHICLE_00557,LOCATION_0092,ANPR,TOLL_PLAZA,0.81
VEVENT_002435,2025-05-22 10:42:49,VEHICLE_00227,LOCATION_0082,ANPR,TOLL_PLAZA,0.82
VEVENT_002436,2025-05-22 10:44:49,VEHICLE_00557,LOCATION_0082,ANPR,POLICE_CHECKPOINT,0.81
VEVENT_002437,2025-05-22 10:54:49,VEHICLE_00227,LOCATION_0202,ANPR,FIELD_SURVEILLANCE,0.94
VEVENT_002438,2025-05-22 11:00:49,VEHICLE_00557,LOCATION_0202,ANPR,POLICE_CHECKPOINT,0.84
VEVENT_002439,2025-05-22 11:06:49,VEHICLE_00227,LOCATION_0112,ANPR,POLICE_CHECKPOINT,0.94
VEVENT_002440,2025-05-22 11:09:49,VEHICLE_00557,LOCATION_0112,ANPR,ANPR_CAMERA,0.96
VEVENT_002441,2025-12-14 05:26:18,VEHICLE_00227,LOCATION_0282,ANPR,ANPR_CAMERA,0.97
VEVENT_002442,2025-12-14 05:32:18,VEHICLE_00557,LOCATION_0282,ANPR,TOLL_PLAZA,0.85
VEVENT_002443,2025-12-14 05:38:18,VEHICLE_00227,LOCATION_0092,ANPR,TOLL_PLAZA,0.94
VEVENT_002444,2025-12-14 05:43:18,VEHICLE_00557,LOCATION_0092,ANPR,FIELD_SURVEILLANCE,0.81
VEVENT_002445,2025-12-14 05:50:18,VEHICLE_00227,LOCATION_0082,ANPR,TOLL_PLAZA,0.87
VEVENT_002446,2025-12-14 05:54:18,VEHICLE_00557,LOCATION_0082,ANPR,FIELD_SURVEILLANCE,0.97
VEVENT_002447,2025-12-14 06:02:18,VEHICLE_00227,LOCATION_0202,ANPR,TOLL_PLAZA,0.91
VEVENT_002448,2025-12-14 06:06:18,VEHICLE_00557,LOCATION_0202,ANPR,TOLL_PLAZA,0.82
VEVENT_002449,2025-12-14 06:14:18,VEHICLE_00227,LOCATION_0112,ANPR,ANPR_CAMERA,0.92
VEVENT_002450,2025-12-14 06:18:18,VEHICLE_00557,LOCATION_0112,ANPR,TOLL_PLAZA,0.89
VEVENT_002451,2025-11-13 23:24:02,VEHICLE_00559,LOCATION_0276,ANPR,TOLL_PLAZA,0.85
VEVENT_002452,2025-11-13 23:26:02,VEHICLE_00124,LOCATION_0276,ANPR,POLICE_CHECKPOINT,0.88
VEVENT_002453,2025-11-13 23:36:02,VEHICLE_00559,LOCATION_0216,ANPR,FIELD_SURVEILLANCE,0.9
VEVENT_002454,2025-11-13 23:37:02,VEHICLE_00124,LOCATION_0216,ANPR,POLICE_CHECKPOINT,0.88
VEVENT_002455,2025-11-13 23:48:02,VEHICLE_00559,LOCATION_0116,ANPR,FIELD_SURVEILLANCE,0.91
VEVENT_002456,2025-11-13 23:54:02,VEHICLE_00124,LOCATION_0116,ANPR,POLICE_CHECKPOINT,0.95
VEVENT_002457,2025-11-14 00:00:02,VEHICLE_00559,LOCATION_0066,ANPR,FIELD_SURVEILLANCE,0.95
VEVENT_002458,2025-11-14 00:04:02,VEHICLE_00124,LOCATION_0066,ANPR,POLICE_CHECKPOINT,0.95
VEVENT_002459,2025-11-14 00:12:02,VEHICLE_00559,LOCATION_0026,ANPR,ANPR_CAMERA,0.84
VEVENT_002460,2025-11-14 00:18:02,VEHICLE_00124,LOCATION_0026,ANPR,POLICE_CHECKPOINT,0.83
VEVENT_002461,2024-12-13 13:31:07,VEHICLE_00559,LOCATION_0276,ANPR,FIELD_SURVEILLANCE,0.97
VEVENT_002462,2024-12-13 13:35:07,VEHICLE_00124,LOCATION_0276,ANPR,TOLL_PLAZA,0.88
VEVENT_002463,2024-12-13 13:43:07,VEHICLE_00559,LOCATION_0216,ANPR,FIELD_SURVEILLANCE,0.96
VEVENT_002464,2024-12-13 13:44:07,VEHICLE_00124,LOCATION_0216,ANPR,FIELD_SURVEILLANCE,0.95
VEVENT_002465,2024-12-13 13:55:07,VEHICLE_00559,LOCATION_0116,ANPR,ANPR_CAMERA,0.89
VEVENT_002466,2024-12-13 13:58:07,VEHICLE_00124,LOCATION_0116,ANPR,FIELD_SURVEILLANCE,0.9
VEVENT_002467,2024-12-13 14:07:07,VEHICLE_00559,LOCATION_0066,ANPR,TOLL_PLAZA,0.96
VEVENT_002468,2024-12-13 14:09:07,VEHICLE_00124,LOCATION_0066,ANPR,ANPR_CAMERA,0.83
VEVENT_002469,2024-12-13 14:19:07,VEHICLE_00559,LOCATION_0026,ANPR,POLICE_CHECKPOINT,0.91
VEVENT_002470,2024-12-13 14:22:07,VEHICLE_00124,LOCATION_0026,ANPR,ANPR_CAMERA,0.85
VEVENT_002471,2024-07-22 10:05:42,VEHICLE_00559,LOCATION_0276,ANPR,TOLL_PLAZA,0.96
VEVENT_002472,2024-07-22 10:07:42,VEHICLE_00124,LOCATION_0276,ANPR,TOLL_PLAZA,0.91
VEVENT_002473,2024-07-22 10:17:42,VEHICLE_00559,LOCATION_0216,ANPR,TOLL_PLAZA,0.89
VEVENT_002474,2024-07-22 10:18:42,VEHICLE_00124,LOCATION_0216,ANPR,ANPR_CAMERA,0.93
VEVENT_002475,2024-07-22 10:29:42,VEHICLE_00559,LOCATION_0116,ANPR,TOLL_PLAZA,0.8
VEVENT_002476,2024-07-22 10:34:42,VEHICLE_00124,LOCATION_0116,ANPR,FIELD_SURVEILLANCE,0.89
VEVENT_002477,2024-07-22 10:41:42,VEHICLE_00559,LOCATION_0066,ANPR,FIELD_SURVEILLANCE,0.81
VEVENT_002478,2024-07-22 10:47:42,VEHICLE_00124,LOCATION_0066,ANPR,ANPR_CAMERA,0.86
VEVENT_002479,2024-07-22 10:53:42,VEHICLE_00559,LOCATION_0026,ANPR,POLICE_CHECKPOINT,0.9
VEVENT_002480,2024-07-22 10:54:42,VEHICLE_00124,LOCATION_0026,ANPR,FIELD_SURVEILLANCE,0.89
VEVENT_002481,2024-01-02 06:43:38,VEHICLE_00559,LOCATION_0276,ANPR,FIELD_SURVEILLANCE,0.95
VEVENT_002482,2024-01-02 06:45:38,VEHICLE_00124,LOCATION_0276,ANPR,TOLL_PLAZA,0.84
VEVENT_002483,2024-01-02 06:55:38,VEHICLE_00559,LOCATION_0216,ANPR,TOLL_PLAZA,0.86
VEVENT_002484,2024-01-02 07:00:38,VEHICLE_00124,LOCATION_0216,ANPR,FIELD_SURVEILLANCE,0.93
VEVENT_002485,2024-01-02 07:07:38,VEHICLE_00559,LOCATION_0116,ANPR,FIELD_SURVEILLANCE,0.82
VEVENT_002486,2024-01-02 07:11:38,VEHICLE_00124,LOCATION_0116,ANPR,FIELD_SURVEILLANCE,0.92
VEVENT_002487,2024-01-02 07:19:38,VEHICLE_00559,LOCATION_0066,ANPR,POLICE_CHECKPOINT,0.84
VEVENT_002488,2024-01-02 07:25:38,VEHICLE_00124,LOCATION_0066,ANPR,POLICE_CHECKPOINT,0.81
VEVENT_002489,2024-01-02 07:31:38,VEHICLE_00559,LOCATION_0026,ANPR,FIELD_SURVEILLANCE,0.88
VEVENT_002490,2024-01-02 07:37:38,VEHICLE_00124,LOCATION_0026,ANPR,ANPR_CAMERA,0.87
VEVENT_002491,2025-07-16 04:18:00,VEHICLE_00511,LOCATION_0278,ANPR,ANPR_CAMERA,0.88
VEVENT_002492,2025-07-16 04:22:00,VEHICLE_00487,LOCATION_0278,ANPR,POLICE_CHECKPOINT,0.92
VEVENT_002493,2025-07-16 04:30:00,VEHICLE_00511,LOCATION_0288,ANPR,POLICE_CHECKPOINT,0.96
VEVENT_002494,2025-07-16 04:36:00,VEHICLE_00487,LOCATION_0288,ANPR,FIELD_SURVEILLANCE,0.94
VEVENT_002495,2025-07-16 04:42:00,VEHICLE_00511,LOCATION_0108,ANPR,POLICE_CHECKPOINT,0.82
VEVENT_002496,2025-07-16 04:46:00,VEHICLE_00487,LOCATION_0108,ANPR,FIELD_SURVEILLANCE,0.85
VEVENT_002497,2025-07-16 04:54:00,VEHICLE_00511,LOCATION_0028,ANPR,POLICE_CHECKPOINT,0.94
VEVENT_002498,2025-07-16 04:57:00,VEHICLE_00487,LOCATION_0028,ANPR,POLICE_CHECKPOINT,0.9
VEVENT_002499,2025-07-16 05:06:00,VEHICLE_00511,LOCATION_0068,ANPR,FIELD_SURVEILLANCE,0.95
VEVENT_002500,2025-07-16 05:12:00,VEHICLE_00487,LOCATION_0068,ANPR,POLICE_CHECKPOINT,0.88
VEVENT_002501,2025-12-31 05:47:44,VEHICLE_00511,LOCATION_0278,ANPR,POLICE_CHECKPOINT,0.82
VEVENT_002502,2025-12-31 05:53:44,VEHICLE_00487,LOCATION_0278,ANPR,POLICE_CHECKPOINT,0.92
VEVENT_002503,2025-12-31 05:59:44,VEHICLE_00511,LOCATION_0288,ANPR,TOLL_PLAZA,0.85
VEVENT_002504,2025-12-31 06:04:44,VEHICLE_00487,LOCATION_0288,ANPR,POLICE_CHECKPOINT,0.84
VEVENT_002505,2025-12-31 06:11:44,VEHICLE_00511,LOCATION_0108,ANPR,POLICE_CHECKPOINT,0.87
VEVENT_002506,2025-12-31 06:14:44,VEHICLE_00487,LOCATION_0108,ANPR,ANPR_CAMERA,0.94
VEVENT_002507,2025-12-31 06:23:44,VEHICLE_00511,LOCATION_0028,ANPR,TOLL_PLAZA,0.91
VEVENT_002508,2025-12-31 06:29:44,VEHICLE_00487,LOCATION_0028,ANPR,POLICE_CHECKPOINT,0.82
VEVENT_002509,2025-12-31 06:35:44,VEHICLE_00511,LOCATION_0068,ANPR,TOLL_PLAZA,0.96
VEVENT_002510,2025-12-31 06:38:44,VEHICLE_00487,LOCATION_0068,ANPR,FIELD_SURVEILLANCE,0.8
VEVENT_002511,2024-06-14 16:22:59,VEHICLE_00511,LOCATION_0278,ANPR,FIELD_SURVEILLANCE,0.9
VEVENT_002512,2024-06-14 16:28:59,VEHICLE_00487,LOCATION_0278,ANPR,FIELD_SURVEILLANCE,0.96
VEVENT_002513,2024-06-14 16:34:59,VEHICLE_00511,LOCATION_0288,ANPR,FIELD_SURVEILLANCE,0.91
VEVENT_002514,2024-06-14 16:37:59,VEHICLE_00487,LOCATION_0288,ANPR,ANPR_CAMERA,0.95
VEVENT_002515,2024-06-14 16:46:59,VEHICLE_00511,LOCATION_0108,ANPR,ANPR_CAMERA,0.97
VEVENT_002516,2024-06-14 16:47:59,VEHICLE_00487,LOCATION_0108,ANPR,FIELD_SURVEILLANCE,0.85
VEVENT_002517,2024-06-14 16:58:59,VEHICLE_00511,LOCATION_0028,ANPR,POLICE_CHECKPOINT,0.92
VEVENT_002518,2024-06-14 17:03:59,VEHICLE_00487,LOCATION_0028,ANPR,POLICE_CHECKPOINT,0.82
VEVENT_002519,2024-06-14 17:10:59,VEHICLE_00511,LOCATION_0068,ANPR,TOLL_PLAZA,0.88
VEVENT_002520,2024-06-14 17:16:59,VEHICLE_00487,LOCATION_0068,ANPR,ANPR_CAMERA,0.94
VEVENT_002521,2024-06-22 14:40:21,VEHICLE_00511,LOCATION_0278,ANPR,TOLL_PLAZA,0.84
VEVENT_002522,2024-06-22 14:46:21,VEHICLE_00487,LOCATION_0278,ANPR,POLICE_CHECKPOINT,0.95
VEVENT_002523,2024-06-22 14:52:21,VEHICLE_00511,LOCATION_0288,ANPR,TOLL_PLAZA,0.95
VEVENT_002524,2024-06-22 14:53:21,VEHICLE_00487,LOCATION_0288,ANPR,POLICE_CHECKPOINT,0.87
VEVENT_002525,2024-06-22 15:04:21,VEHICLE_00511,LOCATION_0108,ANPR,ANPR_CAMERA,0.83
VEVENT_002526,2024-06-22 15:06:21,VEHICLE_00487,LOCATION_0108,ANPR,ANPR_CAMERA,0.8
VEVENT_002527,2024-06-22 15:16:21,VEHICLE_00511,LOCATION_0028,ANPR,FIELD_SURVEILLANCE,0.95
VEVENT_002528,2024-06-22 15:20:21,VEHICLE_00487,LOCATION_0028,ANPR,ANPR_CAMERA,0.93
VEVENT_002529,2024-06-22 15:28:21,VEHICLE_00511,LOCATION_0068,ANPR,ANPR_CAMERA,0.91
VEVENT_002530,2024-06-22 15:29:21,VEHICLE_00487,LOCATION_0068,ANPR,FIELD_SURVEILLANCE,0.96
VEVENT_002531,2025-07-28 00:26:39,VEHICLE_00511,LOCATION_0278,ANPR,TOLL_PLAZA,0.84
VEVENT_002532,2025-07-28 00:31:39,VEHICLE_00487,LOCATION_0278,ANPR,POLICE_CHECKPOINT,0.97
VEVENT_002533,2025-07-28 00:38:39,VEHICLE_00511,LOCATION_0288,ANPR,ANPR_CAMERA,0.84
