transaction_id,timestamp,sender_account_id,receiver_account_id,amount,transaction_type,channel,location_id,reference,case_id,confidence
TXN_005620,2024-02-21 05:55:58,ACCOUNT_00322,ACCOUNT_00279,7968.95,cash withdrawal,branch,LOCATION_0264,REF0005620,,0.88
TXN_005621,2024-05-30 10:45:37,ACCOUNT_00759,ACCOUNT_00246,1776.04,IMPS,mobile_app,LOCATION_0142,REF0005621,,0.86
TXN_005622,2024-05-14 12:53:55,ACCOUNT_00138,ACCOUNT_00597,1287.22,internal transfer,branch,LOCATION_0148,REF0005622,,0.96
TXN_005623,2025-09-26 12:07:23,ACCOUNT_00363,ACCOUNT_00805,2969.07,IMPS,atm,LOCATION_0039,REF0005623,,0.92
TXN_005624,2026-05-21 08:47:41,ACCOUNT_00317,ACCOUNT_00634,1341.92,IMPS,branch,LOCATION_0261,REF0005624,,0.93
TXN_005625,2025-06-18 20:43:17,ACCOUNT_00759,ACCOUNT_00264,32205.84,IMPS,mobile_app,LOCATION_0132,REF0005625,,0.95
TXN_005626,2026-06-07 09:21:07,ACCOUNT_00356,ACCOUNT_00464,892.82,UPI,atm,LOCATION_0249,REF0005626,,0.93
TXN_005627,2025-11-14 03:53:46,ACCOUNT_00594,ACCOUNT_00675,718.18,internal transfer,mobile_app,LOCATION_0157,REF0005627,,0.89
TXN_005628,2025-05-17 23:30:56,ACCOUNT_00343,ACCOUNT_00816,5177.01,IMPS,net_banking,LOCATION_0239,REF0005628,,0.96
TXN_005629,2026-03-10 04:42:39,ACCOUNT_00148,ACCOUNT_00360,9653.93,IMPS,atm,LOCATION_0101,REF0005629,,0.88
TXN_005630,2026-01-07 12:47:43,ACCOUNT_00813,ACCOUNT_00869,1635.66,IMPS,mobile_app,LOCATION_0129,REF0005630,,0.97
TXN_005631,2025-02-08 21:06:16,ACCOUNT_00825,ACCOUNT_00799,3862.37,cash withdrawal,branch,LOCATION_0084,REF0005631,,0.96
TXN_005632,2025-04-24 09:21:39,ACCOUNT_00826,ACCOUNT_00112,1129.23,cash deposit,atm,LOCATION_0030,REF0005632,,0.9
TXN_005633,2026-04-14 18:26:51,ACCOUNT_00370,ACCOUNT_00025,809.13,UPI,branch,LOCATION_0269,REF0005633,,0.91
TXN_005634,2025-08-13 06:45:28,ACCOUNT_00641,ACCOUNT_00881,1525.22,IMPS,net_banking,LOCATION_0131,REF0005634,,0.94
TXN_005635,2025-07-05 14:25:37,ACCOUNT_00203,ACCOUNT_00070,660.28,cash deposit,atm,LOCATION_0031,REF0005635,,0.9
TXN_005636,2025-06-09 10:20:21,ACCOUNT_00123,ACCOUNT_00426,5326.74,cash deposit,net_banking,LOCATION_0237,REF0005636,,0.89
TXN_005637,2024-12-17 05:32:20,ACCOUNT_00421,ACCOUNT_00665,13063.96,NEFT,atm,LOCATION_0099,REF0005637,,0.97
TXN_005638,2025-01-05 17:30:39,ACCOUNT_00509,ACCOUNT_00131,2152.66,NEFT,mobile_app,LOCATION_0114,REF0005638,,0.94
TXN_005639,2025-02-09 18:04:00,ACCOUNT_00557,ACCOUNT_00538,4479.95,cash deposit,branch,LOCATION_0012,REF0005639,,0.91
TXN_005640,2024-12-14 02:14:38,ACCOUNT_00041,ACCOUNT_00480,19674.4,IMPS,mobile_app,LOCATION_0261,REF0005640,,0.9
TXN_005641,2024-02-10 17:19:31,ACCOUNT_00800,ACCOUNT_00247,2057.26,IMPS,branch,LOCATION_0036,REF0005641,,0.98
TXN_005642,2025-09-28 06:40:41,ACCOUNT_00748,ACCOUNT_00661,4138.46,UPI,atm,LOCATION_0106,REF0005642,,0.97
TXN_005643,2026-01-16 08:05:16,ACCOUNT_00678,ACCOUNT_00631,2417.77,cash withdrawal,branch,LOCATION_0245,REF0005643,,0.87
TXN_005644,2025-02-05 01:47:20,ACCOUNT_00270,ACCOUNT_00011,41257.3,IMPS,net_banking,LOCATION_0191,REF0005644,,0.89
TXN_005645,2026-06-21 20:13:54,ACCOUNT_00230,ACCOUNT_00512,5187.37,cash deposit,branch,LOCATION_0159,REF0005645,,0.95
TXN_005646,2026-04-22 06:30:51,ACCOUNT_00636,ACCOUNT_00706,5841.22,cash withdrawal,mobile_app,LOCATION_0188,REF0005646,,0.97
TXN_005647,2026-05-31 09:36:49,ACCOUNT_00453,ACCOUNT_00177,7249.19,IMPS,mobile_app,LOCATION_0099,REF0005647,,0.93
TXN_005648,2024-08-31 14:47:37,ACCOUNT_00307,ACCOUNT_00468,1981.12,UPI,mobile_app,LOCATION_0287,REF0005648,,0.97
TXN_005649,2026-03-04 17:19:49,ACCOUNT_00134,ACCOUNT_00434,3046.11,NEFT,net_banking,LOCATION_0101,REF0005649,,0.96
TXN_005650,2026-01-26 20:35:45,ACCOUNT_00376,ACCOUNT_00581,2690.84,internal transfer,branch,LOCATION_0117,REF0005650,,0.97
TXN_005651,2025-12-20 00:15:10,ACCOUNT_00879,ACCOUNT_00821,9270.73,cash deposit,branch,LOCATION_0240,REF0005651,,0.88
TXN_005652,2025-07-27 20:49:08,ACCOUNT_00909,ACCOUNT_00134,5627.76,cash withdrawal,net_banking,LOCATION_0154,REF0005652,,0.96
TXN_005653,2024-03-05 03:28:35,ACCOUNT_00047,ACCOUNT_00864,1967.18,cash withdrawal,net_banking,LOCATION_0225,REF0005653,,0.92
TXN_005654,2026-03-21 02:57:11,ACCOUNT_00548,ACCOUNT_00593,6920.22,cash deposit,net_banking,LOCATION_0036,REF0005654,,0.93
TXN_005655,2026-05-24 10:04:11,ACCOUNT_00797,ACCOUNT_00050,1101.55,cash withdrawal,net_banking,LOCATION_0199,REF0005655,,0.89
TXN_005656,2026-03-09 07:28:53,ACCOUNT_00198,ACCOUNT_00544,2721.47,NEFT,atm,LOCATION_0173,REF0005656,,0.93
TXN_005657,2025-11-12 23:55:14,ACCOUNT_00217,ACCOUNT_00711,3689.07,internal transfer,net_banking,LOCATION_0253,REF0005657,,0.91
TXN_005658,2025-03-28 00:24:41,ACCOUNT_00862,ACCOUNT_00704,2599.83,cash withdrawal,net_banking,LOCATION_0279,REF0005658,,0.94
TXN_005659,2025-12-06 22:55:08,ACCOUNT_00464,ACCOUNT_00731,5356.67,UPI,atm,LOCATION_0181,REF0005659,,0.92
TXN_005660,2025-12-31 13:26:15,ACCOUNT_00745,ACCOUNT_00361,4939.6,NEFT,mobile_app,LOCATION_0069,REF0005660,,0.92
TXN_005661,2024-09-06 14:47:19,ACCOUNT_00349,ACCOUNT_00861,9920.39,NEFT,mobile_app,LOCATION_0079,REF0005661,,0.93
TXN_005662,2026-05-24 07:43:44,ACCOUNT_00891,ACCOUNT_00876,158.88,IMPS,branch,LOCATION_0012,REF0005662,,0.87
TXN_005663,2025-04-15 12:56:36,ACCOUNT_00368,ACCOUNT_00229,3850.14,cash deposit,mobile_app,LOCATION_0027,REF0005663,,0.91
TXN_005664,2024-02-11 22:39:46,ACCOUNT_00867,ACCOUNT_00799,2441.52,NEFT,mobile_app,LOCATION_0122,REF0005664,,0.92
TXN_005665,2025-09-03 14:29:05,ACCOUNT_00731,ACCOUNT_00488,1103.07,cash withdrawal,net_banking,LOCATION_0268,REF0005665,,0.88
TXN_005666,2025-08-09 21:09:37,ACCOUNT_00587,ACCOUNT_00858,14323.2,IMPS,branch,LOCATION_0286,REF0005666,,0.95
TXN_005667,2024-06-02 07:19:52,ACCOUNT_00144,ACCOUNT_00807,2143.63,UPI,net_banking,LOCATION_0088,REF0005667,,0.91
TXN_005668,2025-11-20 15:32:34,ACCOUNT_00573,ACCOUNT_00464,632.85,cash withdrawal,branch,LOCATION_0116,REF0005668,,0.86
TXN_005669,2025-11-22 05:23:46,ACCOUNT_00188,ACCOUNT_00419,22143.69,cash withdrawal,mobile_app,LOCATION_0189,REF0005669,,0.95
TXN_005670,2024-07-31 03:03:22,ACCOUNT_00330,ACCOUNT_00122,12125.46,internal transfer,mobile_app,LOCATION_0023,REF0005670,,0.87
TXN_005671,2025-12-25 13:07:11,ACCOUNT_00509,ACCOUNT_00281,776.27,NEFT,mobile_app,LOCATION_0264,REF0005671,,0.9
TXN_005672,2025-10-04 15:07:33,ACCOUNT_00067,ACCOUNT_00314,11083.58,NEFT,net_banking,LOCATION_0072,REF0005672,,0.89
TXN_005673,2025-09-10 15:34:48,ACCOUNT_00278,ACCOUNT_00875,3471.76,cash deposit,branch,LOCATION_0096,REF0005673,,0.87
TXN_005674,2025-09-17 21:21:26,ACCOUNT_00380,ACCOUNT_00457,2424.34,internal transfer,atm,LOCATION_0190,REF0005674,,0.87
TXN_005675,2025-05-06 02:48:15,ACCOUNT_00887,ACCOUNT_00241,941.17,cash deposit,net_banking,LOCATION_0070,REF0005675,,0.93
TXN_005676,2025-07-25 18:38:55,ACCOUNT_00148,ACCOUNT_00611,4649.12,cash deposit,net_banking,LOCATION_0201,REF0005676,,0.89
TXN_005677,2024-09-06 11:00:16,ACCOUNT_00487,ACCOUNT_00556,1685.91,cash deposit,branch,LOCATION_0206,REF0005677,,0.91
TXN_005678,2024-05-12 15:48:48,ACCOUNT_00282,ACCOUNT_00889,7898.96,internal transfer,branch,LOCATION_0042,REF0005678,,0.9
TXN_005679,2026-02-11 22:20:49,ACCOUNT_00432,ACCOUNT_00711,10405.8,cash withdrawal,mobile_app,LOCATION_0181,REF0005679,,0.9
TXN_005680,2024-02-26 18:02:12,ACCOUNT_00442,ACCOUNT_00201,11046.68,UPI,branch,LOCATION_0134,REF0005680,,0.88
TXN_005681,2025-02-05 20:33:19,ACCOUNT_00107,ACCOUNT_00751,1643.67,NEFT,branch,LOCATION_0248,REF0005681,,0.96
TXN_005682,2024-05-06 22:55:03,ACCOUNT_00431,ACCOUNT_00893,517.73,UPI,branch,LOCATION_0232,REF0005682,,0.98
TXN_005683,2024-01-09 01:53:48,ACCOUNT_00025,ACCOUNT_00698,3433.2,internal transfer,branch,LOCATION_0149,REF0005683,,0.89
TXN_005684,2024-07-27 00:05:26,ACCOUNT_00149,ACCOUNT_00823,5237.99,UPI,net_banking,LOCATION_0233,REF0005684,,0.87
TXN_005685,2025-09-05 14:02:12,ACCOUNT_00486,ACCOUNT_00130,2800.64,UPI,atm,LOCATION_0236,REF0005685,,0.85
TXN_005686,2026-04-17 16:26:29,ACCOUNT_00741,ACCOUNT_00605,3095.42,cash withdrawal,net_banking,LOCATION_0018,REF0005686,,0.93
TXN_005687,2026-02-15 21:45:18,ACCOUNT_00086,ACCOUNT_00371,3816.27,UPI,branch,LOCATION_0035,REF0005687,,0.95
TXN_005688,2025-10-23 17:47:00,ACCOUNT_00307,ACCOUNT_00540,10067.94,cash deposit,net_banking,LOCATION_0287,REF0005688,,0.92
TXN_005689,2025-05-27 01:26:52,ACCOUNT_00746,ACCOUNT_00846,2780.2,cash deposit,branch,LOCATION_0140,REF0005689,,0.87
TXN_005690,2025-10-19 11:49:34,ACCOUNT_00368,ACCOUNT_00299,1434.04,cash deposit,net_banking,LOCATION_0087,REF0005690,,0.9
TXN_005691,2025-05-09 02:57:42,ACCOUNT_00042,ACCOUNT_00458,230.2,cash withdrawal,mobile_app,LOCATION_0209,REF0005691,,0.86
TXN_005692,2025-10-17 10:45:27,ACCOUNT_00003,ACCOUNT_00231,923.16,internal transfer,branch,LOCATION_0117,REF0005692,,0.92
TXN_005693,2026-01-12 23:12:10,ACCOUNT_00910,ACCOUNT_00556,4370.71,internal transfer,branch,LOCATION_0042,REF0005693,,0.96
TXN_005694,2024-01-25 17:15:47,ACCOUNT_00563,ACCOUNT_00115,2426.11,internal transfer,mobile_app,LOCATION_0215,REF0005694,,0.89
TXN_005695,2025-08-31 07:27:23,ACCOUNT_00634,ACCOUNT_00801,3214.47,UPI,mobile_app,LOCATION_0160,REF0005695,,0.9
TXN_005696,2024-02-14 13:20:19,ACCOUNT_00813,ACCOUNT_00749,9454.94,cash deposit,mobile_app,LOCATION_0029,REF0005696,,0.87
TXN_005697,2025-12-14 15:23:51,ACCOUNT_00312,ACCOUNT_00072,10805.95,cash deposit,mobile_app,LOCATION_0187,REF0005697,,0.86
TXN_005698,2025-08-26 03:17:55,ACCOUNT_00054,ACCOUNT_00267,1044.24,cash deposit,mobile_app,LOCATION_0283,REF0005698,,0.89
TXN_005699,2026-06-01 21:41:13,ACCOUNT_00027,ACCOUNT_00563,10681.56,NEFT,atm,LOCATION_0094,REF0005699,,0.92
TXN_005700,2025-02-01 15:28:11,ACCOUNT_00654,ACCOUNT_00253,8077.54,NEFT,branch,LOCATION_0050,REF0005700,,0.91
TXN_005701,2026-01-24 01:53:07,ACCOUNT_00097,ACCOUNT_00220,8523.26,IMPS,atm,LOCATION_0167,REF0005701,,0.87
TXN_005702,2025-04-27 02:25:21,ACCOUNT_00639,ACCOUNT_00147,4648.07,internal transfer,branch,LOCATION_0158,REF0005702,,0.89
TXN_005703,2025-10-15 19:33:15,ACCOUNT_00461,ACCOUNT_00442,5593.19,cash deposit,atm,LOCATION_0021,REF0005703,,0.87
TXN_005704,2024-05-11 13:18:27,ACCOUNT_00901,ACCOUNT_00553,6672.84,IMPS,atm,LOCATION_0100,REF0005704,,0.87
TXN_005705,2024-10-31 21:19:35,ACCOUNT_00283,ACCOUNT_00344,3724.15,cash withdrawal,mobile_app,LOCATION_0159,REF0005705,,0.88
TXN_005706,2025-02-13 13:56:46,ACCOUNT_00518,ACCOUNT_00342,2480.31,cash withdrawal,mobile_app,LOCATION_0075,REF0005706,,0.95
TXN_005707,2025-10-13 15:53:36,ACCOUNT_00242,ACCOUNT_00425,3123.55,cash withdrawal,net_banking,LOCATION_0226,REF0005707,,0.94
TXN_005708,2024-06-23 07:27:12,ACCOUNT_00052,ACCOUNT_00026,1171.64,IMPS,atm,LOCATION_0056,REF0005708,,0.9
TXN_005709,2026-04-24 17:58:35,ACCOUNT_00304,ACCOUNT_00852,932.49,cash deposit,mobile_app,LOCATION_0244,REF0005709,,0.94
TXN_005710,2024-09-14 23:02:21,ACCOUNT_00552,ACCOUNT_00619,526.24,cash deposit,atm,LOCATION_0144,REF0005710,,0.92
TXN_005711,2025-04-25 14:43:08,ACCOUNT_00739,ACCOUNT_00129,1985.51,cash withdrawal,mobile_app,LOCATION_0283,REF0005711,,0.93
TXN_005712,2025-05-02 17:58:34,ACCOUNT_00265,ACCOUNT_00126,4486.12,internal transfer,branch,LOCATION_0022,REF0005712,,0.9
TXN_005713,2026-01-06 04:21:17,ACCOUNT_00716,ACCOUNT_00597,2901.98,IMPS,branch,LOCATION_0048,REF0005713,,0.98
TXN_005714,2025-10-29 15:38:37,ACCOUNT_00006,ACCOUNT_00261,3287.69,cash withdrawal,mobile_app,LOCATION_0068,REF0005714,,0.94
TXN_005715,2026-04-03 04:12:03,ACCOUNT_00619,ACCOUNT_00288,50238.31,internal transfer,atm,LOCATION_0060,REF0005715,,0.9
TXN_005716,2026-06-23 04:26:48,ACCOUNT_00843,ACCOUNT_00140,1362.04,UPI,mobile_app,LOCATION_0075,REF0005716,,0.93
TXN_005717,2025-08-06 10:08:15,ACCOUNT_00190,ACCOUNT_00850,7199.54,cash withdrawal,mobile_app,LOCATION_0211,REF0005717,,0.89
TXN_005718,2025-02-07 02:33:45,ACCOUNT_00728,ACCOUNT_00269,10942.51,internal transfer,branch,LOCATION_0247,REF0005718,,0.87
TXN_005719,2024-11-20 04:25:59,ACCOUNT_00436,ACCOUNT_00259,4280.18,IMPS,net_banking,LOCATION_0238,REF0005719,,0.93
TXN_005720,2025-03-07 12:30:46,ACCOUNT_00791,ACCOUNT_00779,2177.19,internal transfer,branch,LOCATION_0007,REF0005720,,0.9
TXN_005721,2024-08-11 23:17:11,ACCOUNT_00228,ACCOUNT_00732,25430.13,cash deposit,net_banking,LOCATION_0257,REF0005721,,0.92
TXN_005722,2025-09-13 05:17:20,ACCOUNT_00608,ACCOUNT_00541,2429.09,cash withdrawal,mobile_app,LOCATION_0134,REF0005722,,0.9
TXN_005723,2026-01-10 11:47:41,ACCOUNT_00794,ACCOUNT_00331,393.18,cash deposit,atm,LOCATION_0149,REF0005723,,0.88
TXN_005724,2025-07-15 07:27:33,ACCOUNT_00312,ACCOUNT_00729,36985.98,cash deposit,mobile_app,LOCATION_0067,REF0005724,,0.91
TXN_005725,2025-09-08 15:19:55,ACCOUNT_00198,ACCOUNT_00285,3028.44,cash withdrawal,net_banking,LOCATION_0203,REF0005725,,0.88
TXN_005726,2025-08-01 21:46:10,ACCOUNT_00600,ACCOUNT_00507,5649.9,internal transfer,mobile_app,LOCATION_0127,REF0005726,,0.93
TXN_005727,2025-01-24 18:17:43,ACCOUNT_00432,ACCOUNT_00373,1725.92,cash deposit,branch,LOCATION_0261,REF0005727,,0.85
TXN_005728,2024-10-30 10:24:13,ACCOUNT_00351,ACCOUNT_00289,1218.06,IMPS,atm,LOCATION_0254,REF0005728,,0.89
TXN_005729,2025-03-12 04:49:58,ACCOUNT_00365,ACCOUNT_00218,5425.16,cash withdrawal,net_banking,LOCATION_0068,REF0005729,,0.86
TXN_005730,2024-08-10 00:58:04,ACCOUNT_00379,ACCOUNT_00843,524.65,cash withdrawal,net_banking,LOCATION_0182,REF0005730,,0.96
TXN_005731,2024-07-25 06:42:41,ACCOUNT_00007,ACCOUNT_00482,1537.75,cash withdrawal,branch,LOCATION_0037,REF0005731,,0.87
TXN_005732,2025-06-15 16:51:54,ACCOUNT_00344,ACCOUNT_00383,4222.34,NEFT,mobile_app,LOCATION_0142,REF0005732,,0.9
TXN_005733,2024-09-28 17:12:22,ACCOUNT_00116,ACCOUNT_00108,14930.52,UPI,mobile_app,LOCATION_0269,REF0005733,,0.89
TXN_005734,2025-12-17 16:26:41,ACCOUNT_00231,ACCOUNT_00235,4127.65,cash withdrawal,atm,LOCATION_0208,REF0005734,,0.87
TXN_005735,2024-06-27 09:37:16,ACCOUNT_00490,ACCOUNT_00856,2448.43,cash withdrawal,branch,LOCATION_0128,REF0005735,,0.97
TXN_005736,2025-01-11 10:29:14,ACCOUNT_00155,ACCOUNT_00584,523.93,internal transfer,net_banking,LOCATION_0130,REF0005736,,0.86
TXN_005737,2024-01-03 16:45:00,ACCOUNT_00012,ACCOUNT_00801,30177.3,IMPS,mobile_app,LOCATION_0040,REF0005737,,0.97
TXN_005738,2026-05-03 11:13:47,ACCOUNT_00665,ACCOUNT_00129,2115.63,cash deposit,atm,LOCATION_0144,REF0005738,,0.91
TXN_005739,2024-07-24 16:28:45,ACCOUNT_00376,ACCOUNT_00824,2976.96,NEFT,branch,LOCATION_0237,REF0005739,,0.88
TXN_005740,2024-09-05 07:32:28,ACCOUNT_00083,ACCOUNT_00033,3092.05,cash withdrawal,branch,LOCATION_0178,REF0005740,,0.94
TXN_005741,2024-04-19 12:30:12,ACCOUNT_00538,ACCOUNT_00087,2762.73,NEFT,atm,LOCATION_0279,REF0005741,,0.98
TXN_005742,2024-02-05 17:57:50,ACCOUNT_00726,ACCOUNT_00082,7084.56,UPI,atm,LOCATION_0008,REF0005742,,0.91
TXN_005743,2025-08-28 01:19:17,ACCOUNT_00557,ACCOUNT_00496,4665.85,internal transfer,mobile_app,LOCATION_0042,REF0005743,,0.96
TXN_005744,2024-08-06 15:00:19,ACCOUNT_00719,ACCOUNT_00057,1765.22,UPI,net_banking,LOCATION_0095,REF0005744,,0.94
TXN_005745,2025-02-21 16:09:32,ACCOUNT_00082,ACCOUNT_00079,16063.65,cash withdrawal,atm,LOCATION_0094,REF0005745,,0.9
TXN_005746,2025-04-19 19:00:17,ACCOUNT_00289,ACCOUNT_00361,988.06,cash deposit,mobile_app,LOCATION_0036,REF0005746,,0.94
TXN_005747,2024-07-17 16:16:42,ACCOUNT_00866,ACCOUNT_00426,1405.82,NEFT,mobile_app,LOCATION_0166,REF0005747,,0.91
TXN_005748,2024-05-29 16:24:01,ACCOUNT_00591,ACCOUNT_00673,1465.82,NEFT,atm,LOCATION_0137,REF0005748,,0.85
TXN_005749,2025-12-15 13:43:56,ACCOUNT_00708,ACCOUNT_00596,5817.37,internal transfer,atm,LOCATION_0115,REF0005749,,0.86
TXN_005750,2025-10-04 04:55:32,ACCOUNT_00472,ACCOUNT_00163,3603.87,cash withdrawal,atm,LOCATION_0130,REF0005750,,0.91
TXN_005751,2026-05-30 06:01:54,ACCOUNT_00334,ACCOUNT_00176,637.84,internal transfer,branch,LOCATION_0084,REF0005751,,0.89
TXN_005752,2025-12-26 00:36:26,ACCOUNT_00288,ACCOUNT_00699,4704.78,cash deposit,net_banking,LOCATION_0106,REF0005752,,0.97
TXN_005753,2025-09-03 07:59:46,ACCOUNT_00220,ACCOUNT_00883,2896.37,internal transfer,mobile_app,LOCATION_0296,REF0005753,,0.87
TXN_005754,2025-03-08 18:18:38,ACCOUNT_00055,ACCOUNT_00311,2743.27,UPI,atm,LOCATION_0099,REF0005754,,0.96
TXN_005755,2026-06-26 22:07:40,ACCOUNT_00452,ACCOUNT_00396,6159.45,NEFT,net_banking,LOCATION_0176,REF0005755,,0.96
TXN_005756,2024-03-17 11:54:33,ACCOUNT_00159,ACCOUNT_00267,2366.98,internal transfer,atm,LOCATION_0203,REF0005756,,0.96
TXN_005757,2024-11-07 15:44:07,ACCOUNT_00092,ACCOUNT_00831,1442.6,cash deposit,atm,LOCATION_0154,REF0005757,,0.9
TXN_005758,2024-02-14 14:47:12,ACCOUNT_00878,ACCOUNT_00812,341.25,cash withdrawal,atm,LOCATION_0174,REF0005758,,0.9
TXN_005759,2025-03-03 22:52:33,ACCOUNT_00650,ACCOUNT_00249,3956.59,cash withdrawal,net_banking,LOCATION_0112,REF0005759,,0.88
TXN_005760,2026-04-07 22:13:03,ACCOUNT_00221,ACCOUNT_00273,5056.92,cash withdrawal,branch,LOCATION_0013,REF0005760,,0.92
TXN_005761,2024-04-06 16:12:45,ACCOUNT_00237,ACCOUNT_00223,1911.62,internal transfer,mobile_app,LOCATION_0112,REF0005761,,0.93
TXN_005762,2025-07-06 07:41:16,ACCOUNT_00875,ACCOUNT_00443,451.71,NEFT,mobile_app,LOCATION_0157,REF0005762,,0.95
TXN_005763,2025-01-07 16:53:17,ACCOUNT_00472,ACCOUNT_00804,16137.07,internal transfer,atm,LOCATION_0270,REF0005763,,0.95
TXN_005764,2024-01-28 07:00:24,ACCOUNT_00756,ACCOUNT_00633,4924.21,cash withdrawal,mobile_app,LOCATION_0182,REF0005764,,0.86
TXN_005765,2025-11-29 09:34:28,ACCOUNT_00507,ACCOUNT_00799,2304.16,IMPS,atm,LOCATION_0075,REF0005765,,0.98
TXN_005766,2025-01-03 19:45:55,ACCOUNT_00446,ACCOUNT_00481,3108.92,cash deposit,atm,LOCATION_0147,REF0005766,,0.95
TXN_005767,2024-10-13 14:58:57,ACCOUNT_00318,ACCOUNT_00439,5513.1,NEFT,net_banking,LOCATION_0061,REF0005767,,0.9
TXN_005768,2025-10-26 20:17:07,ACCOUNT_00714,ACCOUNT_00580,1627.53,NEFT,net_banking,LOCATION_0280,REF0005768,,0.93
TXN_005769,2025-12-28 20:41:59,ACCOUNT_00329,ACCOUNT_00002,3690.01,UPI,mobile_app,LOCATION_0140,REF0005769,,0.93
TXN_005770,2024-05-15 20:38:46,ACCOUNT_00271,ACCOUNT_00172,24070.5,NEFT,atm,LOCATION_0163,REF0005770,,0.91
TXN_005771,2024-04-21 07:49:53,ACCOUNT_00210,ACCOUNT_00734,2947.01,cash deposit,branch,LOCATION_0223,REF0005771,,0.92
TXN_005772,2025-02-13 13:49:43,ACCOUNT_00350,ACCOUNT_00299,11718.7,cash withdrawal,atm,LOCATION_0225,REF0005772,,0.95
TXN_005773,2024-07-17 09:30:27,ACCOUNT_00494,ACCOUNT_00405,6393.81,UPI,mobile_app,LOCATION_0139,REF0005773,,0.96
TXN_005774,2024-04-21 04:51:03,ACCOUNT_00278,ACCOUNT_00567,8397.08,NEFT,net_banking,LOCATION_0266,REF0005774,,0.88
TXN_005775,2025-09-28 04:18:57,ACCOUNT_00631,ACCOUNT_00087,21223.4,IMPS,mobile_app,LOCATION_0111,REF0005775,,0.85
TXN_005776,2024-11-30 14:32:46,ACCOUNT_00414,ACCOUNT_00815,11564.06,UPI,mobile_app,LOCATION_0068,REF0005776,,0.9
TXN_005777,2025-09-22 15:11:46,ACCOUNT_00128,ACCOUNT_00269,1046.91,IMPS,net_banking,LOCATION_0078,REF0005777,,0.95
TXN_005778,2025-09-14 02:49:18,ACCOUNT_00629,ACCOUNT_00632,5189.02,cash withdrawal,net_banking,LOCATION_0044,REF0005778,,0.92
TXN_005779,2025-07-08 04:31:12,ACCOUNT_00910,ACCOUNT_00247,559.66,cash withdrawal,mobile_app,LOCATION_0062,REF0005779,,0.9
TXN_005780,2026-04-28 14:19:44,ACCOUNT_00800,ACCOUNT_00529,1567.34,cash deposit,net_banking,LOCATION_0196,REF0005780,,0.86
TXN_005781,2025-07-10 08:32:44,ACCOUNT_00604,ACCOUNT_00264,8097.42,internal transfer,atm,LOCATION_0060,REF0005781,,0.88
TXN_005782,2026-05-23 01:31:43,ACCOUNT_00552,ACCOUNT_00286,2436.84,IMPS,net_banking,LOCATION_0164,REF0005782,,0.92
TXN_005783,2025-07-28 17:23:42,ACCOUNT_00127,ACCOUNT_00673,21054.27,cash deposit,branch,LOCATION_0058,REF0005783,,0.86
TXN_005784,2026-06-01 15:18:52,ACCOUNT_00359,ACCOUNT_00652,345.41,cash deposit,net_banking,LOCATION_0149,REF0005784,,0.89
TXN_005785,2024-10-28 05:08:29,ACCOUNT_00209,ACCOUNT_00641,1600.33,IMPS,mobile_app,LOCATION_0046,REF0005785,,0.86
TXN_005786,2024-12-13 18:21:43,ACCOUNT_00284,ACCOUNT_00887,10315.04,NEFT,branch,LOCATION_0004,REF0005786,,0.86
TXN_005787,2025-06-24 04:20:57,ACCOUNT_00779,ACCOUNT_00073,2784.42,UPI,branch,LOCATION_0219,REF0005787,,0.85
TXN_005788,2024-12-19 09:15:27,ACCOUNT_00112,ACCOUNT_00467,9314.32,UPI,branch,LOCATION_0035,REF0005788,,0.91
TXN_005789,2025-04-15 11:15:18,ACCOUNT_00104,ACCOUNT_00767,2558.29,cash deposit,net_banking,LOCATION_0089,REF0005789,,0.98
TXN_005790,2024-05-06 04:36:28,ACCOUNT_00913,ACCOUNT_00251,3658.09,cash deposit,atm,LOCATION_0175,REF0005790,,0.91
TXN_005791,2024-03-30 03:44:51,ACCOUNT_00597,ACCOUNT_00862,1251.3,UPI,net_banking,LOCATION_0143,REF0005791,,0.98
TXN_005792,2026-06-16 05:34:16,ACCOUNT_00392,ACCOUNT_00492,1849.31,IMPS,branch,LOCATION_0013,REF0005792,,0.96
TXN_005793,2024-12-12 04:49:20,ACCOUNT_00841,ACCOUNT_00099,154.81,internal transfer,atm,LOCATION_0044,REF0005793,,0.94
TXN_005794,2025-01-22 16:17:38,ACCOUNT_00340,ACCOUNT_00705,2957.92,internal transfer,net_banking,LOCATION_0235,REF0005794,,0.96
TXN_005795,2025-04-24 23:30:38,ACCOUNT_00229,ACCOUNT_00904,8426.79,UPI,net_banking,LOCATION_0053,REF0005795,,0.9
TXN_005796,2026-04-14 02:55:59,ACCOUNT_00278,ACCOUNT_00064,1281.21,cash deposit,branch,LOCATION_0136,REF0005796,,0.91
TXN_005797,2025-10-06 05:34:44,ACCOUNT_00793,ACCOUNT_00121,19853.32,IMPS,net_banking,LOCATION_0021,REF0005797,,0.88
TXN_005798,2025-11-10 03:35:55,ACCOUNT_00378,ACCOUNT_00407,3252.02,IMPS,atm,LOCATION_0107,REF0005798,,0.97
TXN_005799,2025-09-29 11:09:33,ACCOUNT_00656,ACCOUNT_00280,17824.78,cash deposit,mobile_app,LOCATION_0295,REF0005799,,0.9
TXN_005800,2025-03-17 15:27:50,ACCOUNT_00781,ACCOUNT_00431,1360.31,UPI,atm,LOCATION_0049,REF0005800,,0.9
