evidence_id,case_id,evidence_type,source_record_id,entity_id,related_entity_id,timestamp,description,reliability,confidence,supports_relationship,ground_truth_status
EVID_000587,,SOCIAL_MEDIA,VEHICLE_00347,PERSON_1450,VEHICLE_00347,2026-06-30 00:00:00,Supporting record for relationship type OWNED between PERSON_1450 and VEHICLE_00347.,0.609,0.687,REL_007983,CONFIRMED
EVID_000588,,SOCIAL_MEDIA,TXN_AGG_PERSON_0321_PERSON_0455,PERSON_0321,PERSON_0455,2026-01-12 04:07:33,Supporting record for relationship type TRANSFERRED_MONEY between PERSON_0321 and PERSON_0455.,0.845,0.536,REL_005618,LIKELY
EVID_000589,,TRANSACTION,COTRAVEL_STRONG_011,PERSON_1276,PERSON_1450,2026-06-30 00:00:00,Supporting record for relationship type TRAVELLED_WITH between PERSON_1276 and PERSON_1450.,0.948,0.754,REL_006196,LIKELY
EVID_000590,,LOCATION_RECORD,CDR_AGG_PERSON_0055_PERSON_0910,PERSON_0055,PERSON_0910,2026-03-05 03:06:37,Supporting record for relationship type CALLED between PERSON_0055 and PERSON_0910.,0.842,0.644,REL_001489,WEAK
EVID_000591,,TRANSACTION,CDR_AGG_PERSON_0170_PERSON_0262,PERSON_0170,PERSON_0262,2026-06-16 20:17:28,Supporting record for relationship type CALLED between PERSON_0170 and PERSON_0262.,0.947,0.618,REL_001883,UNKNOWN
EVID_000592,,TRANSACTION,TXN_AGG_PERSON_0694_PERSON_1304,PERSON_0694,PERSON_1304,2024-11-02 23:26:53,Supporting record for relationship type TRANSFERRED_MONEY between PERSON_0694 and PERSON_1304.,0.968,0.952,REL_005702,LIKELY
EVID_000593,,SURVEILLANCE,FIR_0183,PERSON_1178,CASE_0183,2024-11-11 06:03:08,Supporting record for relationship type APPEARED_IN_CASE between PERSON_1178 and CASE_0183.,0.785,0.971,REL_006595,CONFIRMED
EVID_000594,,SOCIAL_MEDIA,CDR_AGG_PERSON_1242_PERSON_1451,PERSON_1242,PERSON_1451,2024-01-14 08:00:10,Supporting record for relationship type CALLED between PERSON_1242 and PERSON_1451.,0.526,0.977,REL_001666,WEAK
EVID_000595,,LOCATION_RECORD,CDR_AGG_PERSON_0431_PERSON_1082,PERSON_0431,PERSON_1082,2025-02-12 19:16:11,Supporting record for relationship type CALLED between PERSON_0431 and PERSON_1082.,0.621,0.577,REL_002110,WEAK
EVID_000596,,LOCATION_RECORD,COTRAVEL_WEAK_083,PERSON_1412,PERSON_0974,2026-06-30 00:00:00,Supporting record for relationship type CO_LOCATED between PERSON_1412 and PERSON_0974.,0.696,0.853,REL_006323,UNKNOWN
EVID_000597,,LOCATION_RECORD,VEHICLE_00478,PERSON_0598,VEHICLE_00478,2026-06-30 00:00:00,Supporting record for relationship type OWNED between PERSON_0598 and VEHICLE_00478.,0.658,0.968,REL_007842,CONFIRMED
EVID_000598,,SOCIAL_MEDIA,FIR_0155,PERSON_0578,CASE_0155,2025-03-16 04:33:57,Supporting record for relationship type APPEARED_IN_CASE between PERSON_0578 and CASE_0155.,0.696,0.866,REL_006567,CONFIRMED
EVID_000599,,TRANSACTION,TELCO_SUBSCRIBER_RECORD,PERSON_1095,PHONE_01095,,Supporting record for relationship type USED between PERSON_1095 and PHONE_01095.,0.946,0.607,REL_007357,CONFIRMED
EVID_000600,,SURVEILLANCE,TXN_AGG_PERSON_0154_PERSON_0325,PERSON_0154,PERSON_0325,2024-07-19 21:26:03,Supporting record for relationship type TRANSFERRED_MONEY between PERSON_0154 and PERSON_0325.,0.86,0.78,REL_004599,UNKNOWN
EVID_000601,,CDR,CDR_AGG_PERSON_0722_PERSON_0946,PERSON_0722,PERSON_0946,2024-08-05 21:11:26,Supporting record for relationship type CALLED between PERSON_0722 and PERSON_0946.,0.927,0.963,REL_002675,WEAK
EVID_000602,,SURVEILLANCE,CDR_AGG_PERSON_0595_PERSON_1256,PERSON_0595,PERSON_1256,2026-03-16 04:22:11,Supporting record for relationship type CALLED between PERSON_0595 and PERSON_1256.,0.888,0.789,REL_001117,UNKNOWN
EVID_000603,,LOCATION_RECORD,CDR_AGG_PERSON_0610_PERSON_1135,PERSON_0610,PERSON_1135,2026-03-17 23:02:59,Supporting record for relationship type CALLED between PERSON_0610 and PERSON_1135.,0.756,0.699,REL_000884,LIKELY
EVID_000604,,SURVEILLANCE,CDR_AGG_PERSON_0218_PERSON_0791,PERSON_0218,PERSON_0791,2025-06-02 14:16:42,Supporting record for relationship type CALLED between PERSON_0218 and PERSON_0791.,0.689,0.729,REL_003809,LIKELY
EVID_000605,,SOCIAL_MEDIA,TXN_AGG_PERSON_0178_PERSON_1300,PERSON_0178,PERSON_1300,2025-02-02 22:10:28,Supporting record for relationship type TRANSFERRED_MONEY between PERSON_0178 and PERSON_1300.,0.66,0.74,REL_004551,LIKELY
EVID_000606,,CDR,TELCO_SUBSCRIBER_RECORD,PERSON_1498,PHONE_01498,,Supporting record for relationship type USED between PERSON_1498 and PHONE_01498.,0.948,0.977,REL_007718,CONFIRMED
EVID_000607,,TRANSACTION,VEHICLE_00639,PERSON_1272,VEHICLE_00639,2026-06-30 00:00:00,Supporting record for relationship type OWNED between PERSON_1272 and VEHICLE_00639.,0.937,0.866,REL_008216,CONFIRMED
EVID_000608,,SURVEILLANCE,CDR_AGG_PERSON_0626_PERSON_1156,PERSON_0626,PERSON_1156,2025-12-09 23:37:43,Supporting record for relationship type CALLED between PERSON_0626 and PERSON_1156.,0.774,0.665,REL_003628,LIKELY
EVID_000609,,LOCATION_RECORD,ACCOUNT_00354,PERSON_0052,ACCOUNT_00354,2026-06-30 00:00:00,Supporting record for relationship type OWNED between PERSON_0052 and ACCOUNT_00354.,0.615,0.905,REL_008233,CONFIRMED
EVID_000610,,SOCIAL_MEDIA,TELCO_SUBSCRIBER_RECORD,PERSON_1214,PHONE_01214,,Supporting record for relationship type USED between PERSON_1214 and PHONE_01214.,0.704,0.627,REL_007320,CONFIRMED
EVID_000611,,LOCATION_RECORD,TXN_AGG_PERSON_1072_PERSON_1474,PERSON_1072,PERSON_1474,2025-09-07 16:32:24,Supporting record for relationship type TRANSFERRED_MONEY between PERSON_1072 and PERSON_1474.,0.632,0.596,REL_005957,WEAK
EVID_000612,,LOCATION_RECORD,TXN_AGG_PERSON_0964_PERSON_1128,PERSON_0964,PERSON_1128,2025-01-02 05:11:24,Supporting record for relationship type TRANSFERRED_MONEY between PERSON_0964 and PERSON_1128.,0.813,0.837,REL_004402,LIKELY
EVID_000613,,CDR,CDR_AGG_PERSON_0217_PERSON_0911,PERSON_0217,PERSON_0911,2025-03-16 04:28:13,Supporting record for relationship type CALLED between PERSON_0217 and PERSON_0911.,0.934,0.623,REL_000316,UNKNOWN
EVID_000614,,SOCIAL_MEDIA,TXN_AGG_PERSON_0025_PERSON_1459,PERSON_0025,PERSON_1459,2025-07-07 10:30:41,Supporting record for relationship type TRANSFERRED_MONEY between PERSON_0025 and PERSON_1459.,0.568,0.878,REL_004626,WEAK
EVID_000615,,SOCIAL_MEDIA,CDR_AGG_PERSON_0268_PERSON_0301,PERSON_0268,PERSON_0301,2026-01-19 03:30:45,Supporting record for relationship type CALLED between PERSON_0268 and PERSON_0301.,0.42,0.872,REL_003890,WEAK
EVID_000616,,TRANSACTION,ACCOUNT_00345,PERSON_0957,ACCOUNT_00345,2026-06-30 00:00:00,Supporting record for relationship type OWNED between PERSON_0957 and ACCOUNT_00345.,0.929,0.952,REL_008258,CONFIRMED
EVID_000617,,CDR,VEHICLE_00363,PERSON_0559,VEHICLE_00363,2026-06-30 00:00:00,Supporting record for relationship type OWNED between PERSON_0559 and VEHICLE_00363.,0.894,0.83,REL_008075,CONFIRMED
EVID_000618,,CDR,TXN_AGG_PERSON_0308_PERSON_0500,PERSON_0308,PERSON_0500,2026-04-18 01:22:15,Supporting record for relationship type TRANSFERRED_MONEY between PERSON_0308 and PERSON_0500.,0.956,0.624,REL_004265,UNKNOWN
EVID_000619,,TRANSACTION,TXN_AGG_PERSON_0112_PERSON_0873,PERSON_0112,PERSON_0873,2024-08-19 05:17:05,Supporting record for relationship type TRANSFERRED_MONEY between PERSON_0112 and PERSON_0873.,0.926,0.587,REL_005193,WEAK
EVID_000620,,LOCATION_RECORD,CDR_AGG_PERSON_0560_PERSON_0801,PERSON_0560,PERSON_0801,2024-12-18 03:19:38,Supporting record for relationship type CALLED between PERSON_0560 and PERSON_0801.,0.647,0.516,REL_002620,LIKELY
EVID_000621,,SURVEILLANCE,CDR_AGG_PERSON_0845_PERSON_1012,PERSON_0845,PERSON_1012,2025-08-24 02:02:20,Supporting record for relationship type CALLED between PERSON_0845 and PERSON_1012.,0.819,0.561,REL_002016,WEAK
EVID_000622,,SURVEILLANCE,CDR_AGG_PERSON_0858_PERSON_0912,PERSON_0858,PERSON_0912,2025-05-09 06:51:07,Supporting record for relationship type CALLED between PERSON_0858 and PERSON_0912.,0.797,0.918,REL_003760,WEAK
EVID_000623,,SURVEILLANCE,CDR_AGG_PERSON_0103_PERSON_1463,PERSON_0103,PERSON_1463,2025-12-06 19:27:18,Supporting record for relationship type CALLED between PERSON_0103 and PERSON_1463.,0.669,0.604,REL_002238,LIKELY
EVID_000624,,SOCIAL_MEDIA,CDR_AGG_PERSON_0471_PERSON_0549,PERSON_0471,PERSON_0549,2025-02-04 13:51:32,Supporting record for relationship type CALLED between PERSON_0471 and PERSON_0549.,0.702,0.609,REL_000374,WEAK
EVID_000625,,CDR,CDR_AGG_PERSON_0603_PERSON_0920,PERSON_0603,PERSON_0920,2024-05-09 05:33:14,Supporting record for relationship type CALLED between PERSON_0603 and PERSON_0920.,0.941,0.727,REL_000349,WEAK
EVID_000626,,SOCIAL_MEDIA,LOCATION_0030,PERSON_1117,PERSON_1144,2026-06-30 00:00:00,Supporting record for relationship type ASSOCIATED_WITH between PERSON_1117 and PERSON_1144.,0.477,0.557,REL_006147,LIKELY
EVID_000627,,SOCIAL_MEDIA,TELCO_SUBSCRIBER_RECORD,PERSON_1439,PHONE_01439,,Supporting record for relationship type USED between PERSON_1439 and PHONE_01439.,0.622,0.757,REL_007294,CONFIRMED
EVID_000628,,SOCIAL_MEDIA,TELCO_SUBSCRIBER_RECORD,PERSON_0212,PHONE_01768,,Supporting record for relationship type USED between PERSON_0212 and PHONE_01768.,0.663,0.702,REL_007587,CONFIRMED
EVID_000629,,LOCATION_RECORD,TXN_AGG_PERSON_0780_PERSON_1007,PERSON_0780,PERSON_1007,2024-02-11 03:45:13,Supporting record for relationship type TRANSFERRED_MONEY between PERSON_0780 and PERSON_1007.,0.74,0.713,REL_005558,WEAK
EVID_000630,,SURVEILLANCE,TXN_AGG_PERSON_0692_PERSON_1452,PERSON_0692,PERSON_1452,2024-10-21 23:20:15,Supporting record for relationship type TRANSFERRED_MONEY between PERSON_0692 and PERSON_1452.,0.812,0.855,REL_004244,WEAK
EVID_000631,,TRANSACTION,TXN_AGG_PERSON_0153_PERSON_0319,PERSON_0153,PERSON_0319,2024-12-01 18:21:13,Supporting record for relationship type TRANSFERRED_MONEY between PERSON_0153 and PERSON_0319.,0.95,0.814,REL_005387,UNKNOWN
EVID_000632,,CDR,ORGREC_ORG_0283,PERSON_0098,ORG_0283,2026-06-30 00:00:00,Supporting record for relationship type MEMBER_OF between PERSON_0098 and ORG_0283.,0.908,0.828,REL_006870,LIKELY
EVID_000633,,CDR,CDR_AGG_PERSON_0663_PERSON_1442,PERSON_0663,PERSON_1442,2025-04-27 17:00:04,Supporting record for relationship type CALLED between PERSON_0663 and PERSON_1442.,0.906,0.787,REL_003686,WEAK
EVID_000634,,LOCATION_RECORD,ACCOUNT_00679,PERSON_0622,ACCOUNT_00679,2026-06-30 00:00:00,Supporting record for relationship type OWNED between PERSON_0622 and ACCOUNT_00679.,0.777,0.962,REL_008406,CONFIRMED
EVID_000635,,CDR,CDR_AGG_PERSON_0633_PERSON_1122,PERSON_0633,PERSON_1122,2026-03-15 17:39:28,Supporting record for relationship type CALLED between PERSON_0633 and PERSON_1122.,0.958,0.836,REL_002194,WEAK
EVID_000636,,LOCATION_RECORD,VEHICLE_00451,PERSON_0983,VEHICLE_00451,2026-06-30 00:00:00,Supporting record for relationship type OWNED between PERSON_0983 and VEHICLE_00451.,0.681,0.718,REL_007797,CONFIRMED
EVID_000637,,TRANSACTION,COTRAVEL_STRONG_029,PERSON_0628,PERSON_1115,2026-06-30 00:00:00,Supporting record for relationship type TRAVELLED_WITH between PERSON_0628 and PERSON_1115.,0.958,0.613,REL_006214,LIKELY
EVID_000638,,SOCIAL_MEDIA,CDR_AGG_PERSON_0148_PERSON_1256,PERSON_0148,PERSON_1256,2024-06-03 00:40:46,Supporting record for relationship type CALLED between PERSON_0148 and PERSON_1256.,0.67,0.735,REL_002534,UNKNOWN
EVID_000639,,SURVEILLANCE,CDR_AGG_PERSON_1255_PERSON_1482,PERSON_1255,PERSON_1482,2024-08-19 04:37:00,Supporting record for relationship type CALLED between PERSON_1255 and PERSON_1482.,0.732,0.525,REL_004126,WEAK
EVID_000640,,LOCATION_RECORD,CDR_AGG_PERSON_0692_PERSON_0946,PERSON_0692,PERSON_0946,2026-06-21 17:50:16,Supporting record for relationship type CALLED between PERSON_0692 and PERSON_0946.,0.638,0.703,REL_003111,WEAK
EVID_000641,,TRANSACTION,CDR_AGG_PERSON_0107_PERSON_0237,PERSON_0107,PERSON_0237,2026-01-26 23:38:44,Supporting record for relationship type CALLED between PERSON_0107 and PERSON_0237.,0.956,0.884,REL_003060,UNKNOWN
EVID_000642,,CDR,TXN_AGG_PERSON_0726_PERSON_0799,PERSON_0726,PERSON_0799,2026-05-17 09:53:56,Supporting record for relationship type TRANSFERRED_MONEY between PERSON_0726 and PERSON_0799.,0.889,0.683,REL_005774,UNKNOWN
EVID_000643,,TRANSACTION,CDR_AGG_PERSON_1105_PERSON_1207,PERSON_1105,PERSON_1207,2024-11-19 18:04:31,Supporting record for relationship type CALLED between PERSON_1105 and PERSON_1207.,0.905,0.588,REL_003500,LIKELY
EVID_000644,,TRANSACTION,CDR_AGG_PERSON_0830_PERSON_1468,PERSON_0830,PERSON_1468,2024-08-28 07:11:48,Supporting record for relationship type CALLED between PERSON_0830 and PERSON_1468.,0.918,0.692,REL_002379,UNKNOWN
EVID_000645,,SURVEILLANCE,CDR_AGG_PERSON_0072_PERSON_1396,PERSON_0072,PERSON_1396,2026-06-27 08:55:46,Supporting record for relationship type CALLED between PERSON_0072 and PERSON_1396.,0.847,0.543,REL_002978,WEAK
EVID_000646,,SURVEILLANCE,CDR_AGG_PERSON_0726_PERSON_1081,PERSON_0726,PERSON_1081,2026-01-07 11:39:57,Supporting record for relationship type CALLED between PERSON_0726 and PERSON_1081.,0.848,0.666,REL_000395,UNKNOWN
EVID_000647,,TRANSACTION,CDR_AGG_PERSON_0214_PERSON_0752,PERSON_0214,PERSON_0752,2024-06-13 06:13:23,Supporting record for relationship type CALLED between PERSON_0214 and PERSON_0752.,0.93,0.8,REL_001128,WEAK
EVID_000648,,LOCATION_RECORD,ORGREC_ORG_0252,PERSON_0189,ORG_0252,2026-06-30 00:00:00,Supporting record for relationship type MEMBER_OF between PERSON_0189 and ORG_0252.,0.781,0.97,REL_006894,LIKELY
EVID_000649,,CDR,TXN_AGG_PERSON_0747_PERSON_1027,PERSON_0747,PERSON_1027,2026-03-15 07:28:21,Supporting record for relationship type TRANSFERRED_MONEY between PERSON_0747 and PERSON_1027.,0.864,0.517,REL_004954,UNKNOWN
EVID_000650,,LOCATION_RECORD,TXN_AGG_PERSON_0416_PERSON_0603,PERSON_0416,PERSON_0603,2025-04-07 08:56:43,Supporting record for relationship type TRANSFERRED_MONEY between PERSON_0416 and PERSON_0603.,0.635,0.784,REL_004252,WEAK
EVID_000651,,CDR,CDR_AGG_PERSON_0049_PERSON_0728,PERSON_0049,PERSON_0728,2024-02-17 17:59:10,Supporting record for relationship type CALLED between PERSON_0049 and PERSON_0728.,0.86,0.561,REL_003456,UNKNOWN
EVID_000652,,TRANSACTION,CDR_AGG_PERSON_0582_PERSON_0847,PERSON_0582,PERSON_0847,2024-08-27 03:30:37,Supporting record for relationship type CALLED between PERSON_0582 and PERSON_0847.,0.979,0.979,REL_003196,LIKELY
EVID_000653,,SURVEILLANCE,CDR_AGG_PERSON_0175_PERSON_0338,PERSON_0175,PERSON_0338,2026-06-13 14:04:10,Supporting record for relationship type CALLED between PERSON_0175 and PERSON_0338.,0.881,0.723,REL_001083,WEAK
EVID_000654,,CDR,CDR_AGG_PERSON_0124_PERSON_1198,PERSON_0124,PERSON_1198,2026-05-29 12:48:09,Supporting record for relationship type CALLED between PERSON_0124 and PERSON_1198.,0.89,0.56,REL_000699,WEAK
EVID_000655,,CDR,CDR_AGG_PERSON_0246_PERSON_0543,PERSON_0246,PERSON_0543,2025-11-18 16:07:01,Supporting record for relationship type CALLED between PERSON_0246 and PERSON_0543.,0.915,0.749,REL_002942,LIKELY
EVID_000656,,CDR,FIR_0112,PERSON_1110,CASE_0112,2025-03-02 23:20:54,Supporting record for relationship type APPEARED_IN_CASE between PERSON_1110 and CASE_0112.,0.858,0.736,REL_006524,CONFIRMED
EVID_000657,,SOCIAL_MEDIA,FIR_0103,PERSON_0097,CASE_0103,2025-03-19 13:40:51,Supporting record for relationship type APPEARED_IN_CASE between PERSON_0097 and CASE_0103.,0.736,0.576,REL_006515,CONFIRMED
EVID_000658,,CDR,VEHICLE_00523,PERSON_0570,VEHICLE_00523,2026-06-30 00:00:00,Supporting record for relationship type OWNED between PERSON_0570 and VEHICLE_00523.,0.909,0.748,REL_008081,CONFIRMED
EVID_000659,,LOCATION_RECORD,CDR_AGG_PERSON_0402_PERSON_1029,PERSON_0402,PERSON_1029,2025-09-16 19:32:29,Supporting record for relationship type CALLED between PERSON_0402 and PERSON_1029.,0.645,0.858,REL_001968,WEAK
EVID_000660,,TRANSACTION,FIR_0006,PERSON_0297,CASE_0006,2026-01-01 11:52:31,Supporting record for relationship type APPEARED_IN_CASE between PERSON_0297 and CASE_0006.,0.915,0.705,REL_006412,CONFIRMED
EVID_000661,,TRANSACTION,CDR_AGG_PERSON_0267_PERSON_0742,PERSON_0267,PERSON_0742,2024-02-03 23:30:23,Supporting record for relationship type CALLED between PERSON_0267 and PERSON_0742.,0.937,0.82,REL_000264,WEAK
EVID_000662,,SOCIAL_MEDIA,TXN_AGG_PERSON_0456_PERSON_0904,PERSON_0456,PERSON_0904,2025-07-20 08:34:06,Supporting record for relationship type TRANSFERRED_MONEY between PERSON_0456 and PERSON_0904.,0.648,0.681,REL_005042,WEAK
EVID_000663,,TRANSACTION,COLOC_INNOCENT_028,PERSON_0531,PERSON_1113,2026-06-30 00:00:00,Supporting record for relationship type CO_LOCATED between PERSON_0531 and PERSON_1113.,0.924,0.534,REL_006378,INNOCENT
EVID_000664,,LOCATION_RECORD,CDR_AGG_PERSON_0906_PERSON_1412,PERSON_0906,PERSON_1412,2025-02-23 23:54:20,Supporting record for relationship type CALLED between PERSON_0906 and PERSON_1412.,0.647,0.562,REL_003447,LIKELY
EVID_000665,,SOCIAL_MEDIA,TXN_AGG_PERSON_0065_PERSON_1323,PERSON_0065,PERSON_1323,2025-11-19 04:45:12,Supporting record for relationship type TRANSFERRED_MONEY between PERSON_0065 and PERSON_1323.,0.539,0.964,REL_004312,WEAK
EVID_000666,,LOCATION_RECORD,CDR_AGG_PERSON_0695_PERSON_1090,PERSON_0695,PERSON_1090,2024-07-09 17:29:58,Supporting record for relationship type CALLED between PERSON_0695 and PERSON_1090.,0.75,0.594,REL_003126,UNKNOWN
EVID_000667,,SOCIAL_MEDIA,CDR_AGG_PERSON_0800_PERSON_1140,PERSON_0800,PERSON_1140,2025-02-15 12:25:49,Supporting record for relationship type CALLED between PERSON_0800 and PERSON_1140.,0.806,0.579,REL_000227,LIKELY
EVID_000668,,TRANSACTION,CDR_AGG_PERSON_0272_PERSON_0556,PERSON_0272,PERSON_0556,2025-09-06 15:22:11,Supporting record for relationship type CALLED between PERSON_0272 and PERSON_0556.,0.959,0.638,REL_000152,UNKNOWN
EVID_000669,,CDR,CDR_AGG_PERSON_0508_PERSON_0888,PERSON_0508,PERSON_0888,2024-05-09 22:22:55,Supporting record for relationship type CALLED between PERSON_0508 and PERSON_0888.,0.906,0.648,REL_001520,UNKNOWN
EVID_000670,,TRANSACTION,CDR_AGG_PERSON_0297_PERSON_0372,PERSON_0297,PERSON_0372,2025-01-15 00:34:57,Supporting record for relationship type CALLED between PERSON_0297 and PERSON_0372.,0.946,0.507,REL_002324,UNKNOWN
EVID_000671,,LOCATION_RECORD,CDR_AGG_PERSON_0756_PERSON_1309,PERSON_0756,PERSON_1309,2024-12-08 04:49:51,Supporting record for relationship type CALLED between PERSON_0756 and PERSON_1309.,0.606,0.72,REL_003589,WEAK
EVID_000672,,SURVEILLANCE,TELCO_SUBSCRIBER_RECORD,PERSON_1280,PHONE_01280,,Supporting record for relationship type USED between PERSON_1280 and PHONE_01280.,0.6,0.667,REL_007385,CONFIRMED
EVID_000673,,SURVEILLANCE,TXN_AGG_PERSON_0201_PERSON_0684,PERSON_0201,PERSON_0684,2026-04-23 03:00:28,Supporting record for relationship type TRANSFERRED_MONEY between PERSON_0201 and PERSON_0684.,0.879,0.752,REL_005013,WEAK
EVID_000674,,LOCATION_RECORD,CDR_AGG_PERSON_1028_PERSON_1134,PERSON_1028,PERSON_1134,2024-12-30 08:03:14,Supporting record for relationship type CALLED between PERSON_1028 and PERSON_1134.,0.638,0.968,REL_003567,LIKELY
EVID_000675,,SURVEILLANCE,CDR_AGG_PERSON_0744_PERSON_1077,PERSON_0744,PERSON_1077,2025-12-02 16:44:31,Supporting record for relationship type CALLED between PERSON_0744 and PERSON_1077.,0.764,0.831,REL_003799,WEAK
EVID_000676,,CDR,VEHICLE_00306,PERSON_1467,VEHICLE_00306,2026-06-30 00:00:00,Supporting record for relationship type OWNED between PERSON_1467 and VEHICLE_00306.,0.936,0.763,REL_008186,CONFIRMED
EVID_000677,,TRANSACTION,CDR_AGG_PERSON_0035_PERSON_1215,PERSON_0035,PERSON_1215,2025-07-26 12:22:09,Supporting record for relationship type CALLED between PERSON_0035 and PERSON_1215.,0.95,0.796,REL_003204,LIKELY
EVID_000678,,TRANSACTION,CDR_AGG_PERSON_0188_PERSON_1223,PERSON_0188,PERSON_1223,2025-05-12 04:54:03,Supporting record for relationship type CALLED between PERSON_0188 and PERSON_1223.,0.908,0.774,REL_000340,WEAK
EVID_000679,,SURVEILLANCE,VEHICLE_00060,PERSON_0319,VEHICLE_00060,2026-06-30 00:00:00,Supporting record for relationship type OWNED between PERSON_0319 and VEHICLE_00060.,0.871,0.517,REL_008145,CONFIRMED
EVID_000680,,SURVEILLANCE,CDR_AGG_PERSON_0351_PERSON_0365,PERSON_0351,PERSON_0365,2025-02-22 04:24:45,Supporting record for relationship type CALLED between PERSON_0351 and PERSON_0365.,0.767,0.794,REL_000202,WEAK
EVID_000681,,CDR,CDR_AGG_PERSON_0476_PERSON_1096,PERSON_0476,PERSON_1096,2025-03-05 08:31:35,Supporting record for relationship type CALLED between PERSON_0476 and PERSON_1096.,0.882,0.732,REL_002203,LIKELY
EVID_000682,,TRANSACTION,CDR_AGG_PERSON_0054_PERSON_0347,PERSON_0054,PERSON_0347,2026-01-03 22:17:32,Supporting record for relationship type CALLED between PERSON_0054 and PERSON_0347.,0.941,0.928,REL_000693,LIKELY
