social_record_id,person_id,platform_alias,username_alias,timestamp,content,mentioned_entity,location_id,confidence,source
SOC_000655,PERSON_1335,ConnectHub,user_person_1335,2024-06-20 05:15:43,Happy to share we completed the delivery on time.,,LOCATION_0210,0.55,SOCIAL_MEDIA_MONITORING
SOC_000656,PERSON_1366,ChirpNet,user_person_1366,2024-02-19 22:35:03,"Great weekend with family, back to work tomorrow.",,LOCATION_0096,0.52,SOCIAL_MEDIA_MONITORING
SOC_000657,PERSON_1038,PicWall,user_person_1038,2025-01-29 17:16:12,"New shop opening next week, everyone welcome.",,LOCATION_0102,0.57,SOCIAL_MEDIA_MONITORING
SOC_000658,PERSON_0982,TalkStream,user_person_0982,2024-07-14 01:34:47,"Everything is set for the evening, see you there.",,LOCATION_0224,0.44,SOCIAL_MEDIA_MONITORING
SOC_000659,PERSON_1305,PicWall,user_person_1305,2025-06-29 21:18:21,"Package ready, will hand it over as discussed.",,LOCATION_0268,0.6,SOCIAL_MEDIA_MONITORING
SOC_000660,PERSON_1462,ConnectHub,user_person_1462,2025-05-17 08:35:20,"New shop opening next week, everyone welcome.",,LOCATION_0246,0.57,SOCIAL_MEDIA_MONITORING
SOC_000661,PERSON_1257,ConnectHub,user_person_1257,2025-10-15 01:52:47,"Great weekend with family, back to work tomorrow.",,LOCATION_0090,0.55,SOCIAL_MEDIA_MONITORING
SOC_000662,PERSON_1373,ConnectHub,user_person_1373,2025-04-29 13:58:26,"New shop opening next week, everyone welcome.",,LOCATION_0282,0.44,SOCIAL_MEDIA_MONITORING
SOC_000663,PERSON_0453,PicWall,user_person_0453,2024-07-29 17:09:15,"Great weekend with family, back to work tomorrow.",,LOCATION_0096,0.62,SOCIAL_MEDIA_MONITORING
SOC_000664,PERSON_0412,PicWall,user_person_0412,2026-04-28 14:49:35,Happy to share we completed the delivery on time.,,LOCATION_0085,0.62,SOCIAL_MEDIA_MONITORING
SOC_000665,PERSON_0441,TalkStream,user_person_0441,2024-12-28 18:05:34,"New shop opening next week, everyone welcome.",,LOCATION_0152,0.48,SOCIAL_MEDIA_MONITORING
SOC_000666,PERSON_0235,ChirpNet,user_person_0235,2025-02-10 15:41:52,"New shop opening next week, everyone welcome.",,LOCATION_0216,0.79,SOCIAL_MEDIA_MONITORING
SOC_000667,PERSON_0771,ConnectHub,user_person_0771,2024-03-04 12:54:31,"Great weekend with family, back to work tomorrow.",,LOCATION_0201,0.42,SOCIAL_MEDIA_MONITORING
SOC_000668,PERSON_0961,PicWall,user_person_0961,2024-08-02 19:55:41,Weather has been unusually warm this month.,,LOCATION_0097,0.75,SOCIAL_MEDIA_MONITORING
SOC_000669,PERSON_0958,SnapCircle,user_person_0958,2024-03-06 03:18:00,"New shop opening next week, everyone welcome.",,LOCATION_0270,0.53,SOCIAL_MEDIA_MONITORING
SOC_000670,PERSON_0156,ChirpNet,user_person_0156,2025-10-16 08:15:06,"Great weekend with family, back to work tomorrow.",,LOCATION_0181,0.74,SOCIAL_MEDIA_MONITORING
SOC_000671,PERSON_1023,ChirpNet,user_person_1023,2025-05-03 23:49:21,Traffic was terrible near the market today.,,LOCATION_0264,0.68,SOCIAL_MEDIA_MONITORING
SOC_000672,PERSON_1098,SnapCircle,user_person_1098,2026-04-30 22:08:43,Keep this between us for now.,,LOCATION_0201,0.44,SOCIAL_MEDIA_MONITORING
SOC_000673,PERSON_0861,ConnectHub,user_person_0861,2024-03-17 02:18:17,"Package ready, will hand it over as discussed.",,LOCATION_0217,0.58,SOCIAL_MEDIA_MONITORING
SOC_000674,PERSON_0499,TalkStream,user_person_0499,2026-05-21 19:24:37,"Everything is set for the evening, see you there.",PERSON_0031,LOCATION_0100,0.72,SOCIAL_MEDIA_MONITORING
SOC_000675,PERSON_0833,ConnectHub,user_person_0833,2025-09-02 09:50:28,Happy to share we completed the delivery on time.,,LOCATION_0113,0.47,SOCIAL_MEDIA_MONITORING
SOC_000676,PERSON_1018,SnapCircle,user_person_1018,2024-12-02 23:26:03,Traffic was terrible near the market today.,,LOCATION_0061,0.73,SOCIAL_MEDIA_MONITORING
SOC_000677,PERSON_1316,SnapCircle,user_person_1316,2024-08-11 15:05:58,"Great weekend with family, back to work tomorrow.",,LOCATION_0133,0.76,SOCIAL_MEDIA_MONITORING
SOC_000678,PERSON_1153,ConnectHub,user_person_1153,2024-02-05 23:06:00,Weather has been unusually warm this month.,,LOCATION_0288,0.82,SOCIAL_MEDIA_MONITORING
SOC_000679,PERSON_1414,SnapCircle,user_person_1414,2025-07-17 12:21:21,Traffic was terrible near the market today.,,LOCATION_0278,0.72,SOCIAL_MEDIA_MONITORING
SOC_000680,PERSON_1450,ConnectHub,user_person_1450,2024-10-11 16:42:16,"Everything is set for the evening, see you there.",PERSON_0711,LOCATION_0288,0.64,SOCIAL_MEDIA_MONITORING
SOC_000681,PERSON_0353,ChirpNet,user_person_0353,2026-04-12 18:29:06,Traffic was terrible near the market today.,,LOCATION_0238,0.7,SOCIAL_MEDIA_MONITORING
SOC_000682,PERSON_0214,TalkStream,user_person_0214,2024-07-27 14:12:27,"Great weekend with family, back to work tomorrow.",,LOCATION_0193,0.85,SOCIAL_MEDIA_MONITORING
SOC_000683,PERSON_0337,PicWall,user_person_0337,2024-08-25 02:08:02,Happy to share we completed the delivery on time.,,LOCATION_0057,0.79,SOCIAL_MEDIA_MONITORING
SOC_000684,PERSON_0687,TalkStream,user_person_0687,2025-01-24 16:29:38,"Great weekend with family, back to work tomorrow.",,LOCATION_0173,0.54,SOCIAL_MEDIA_MONITORING
SOC_000685,PERSON_0604,SnapCircle,user_person_0604,2025-06-21 17:42:27,Happy to share we completed the delivery on time.,,LOCATION_0051,0.81,SOCIAL_MEDIA_MONITORING
SOC_000686,PERSON_0680,PicWall,user_person_0680,2026-04-12 16:49:21,"Great weekend with family, back to work tomorrow.",,LOCATION_0160,0.49,SOCIAL_MEDIA_MONITORING
SOC_000687,PERSON_1354,ConnectHub,user_person_1354,2025-11-28 18:08:51,"Great weekend with family, back to work tomorrow.",,LOCATION_0247,0.51,SOCIAL_MEDIA_MONITORING
SOC_000688,PERSON_0881,ConnectHub,user_person_0881,2025-11-24 14:16:38,Weather has been unusually warm this month.,,LOCATION_0280,0.56,SOCIAL_MEDIA_MONITORING
SOC_000689,PERSON_0543,SnapCircle,user_person_0543,2025-12-31 17:46:32,Traffic was terrible near the market today.,,LOCATION_0120,0.57,SOCIAL_MEDIA_MONITORING
SOC_000690,PERSON_0796,ChirpNet,user_person_0796,2025-08-10 13:01:27,"Great weekend with family, back to work tomorrow.",,LOCATION_0222,0.63,SOCIAL_MEDIA_MONITORING
SOC_000691,PERSON_1067,TalkStream,user_person_1067,2024-04-19 00:45:19,Keep this between us for now.,PERSON_1076,LOCATION_0106,0.59,SOCIAL_MEDIA_MONITORING
SOC_000692,PERSON_1349,TalkStream,user_person_1349,2025-09-16 00:25:09,Happy to share we completed the delivery on time.,,LOCATION_0025,0.82,SOCIAL_MEDIA_MONITORING
SOC_000693,PERSON_1487,ChirpNet,user_person_1487,2025-12-23 17:55:59,Weather has been unusually warm this month.,,LOCATION_0085,0.52,SOCIAL_MEDIA_MONITORING
SOC_000694,PERSON_1078,ConnectHub,user_person_1078,2025-10-02 07:50:23,Weather has been unusually warm this month.,,LOCATION_0038,0.56,SOCIAL_MEDIA_MONITORING
SOC_000695,PERSON_0411,PicWall,user_person_0411,2025-09-13 21:47:56,"New shop opening next week, everyone welcome.",,LOCATION_0190,0.52,SOCIAL_MEDIA_MONITORING
SOC_000696,PERSON_0977,ConnectHub,user_person_0977,2026-02-13 19:34:42,"Everything is set for the evening, see you there.",,LOCATION_0180,0.77,SOCIAL_MEDIA_MONITORING
SOC_000697,PERSON_0077,PicWall,user_person_0077,2025-01-09 14:21:26,Happy to share we completed the delivery on time.,,LOCATION_0263,0.53,SOCIAL_MEDIA_MONITORING
SOC_000698,PERSON_0960,PicWall,user_person_0960,2024-02-04 16:15:23,Keep this between us for now.,,LOCATION_0222,0.54,SOCIAL_MEDIA_MONITORING
SOC_000699,PERSON_0009,PicWall,user_person_0009,2024-06-07 03:14:04,"New shop opening next week, everyone welcome.",,LOCATION_0090,0.75,SOCIAL_MEDIA_MONITORING
SOC_000700,PERSON_0695,SnapCircle,user_person_0695,2025-12-15 15:49:49,Traffic was terrible near the market today.,,LOCATION_0098,0.72,SOCIAL_MEDIA_MONITORING
SOC_000701,PERSON_0606,ChirpNet,user_person_0606,2024-04-09 23:03:44,Happy to share we completed the delivery on time.,,LOCATION_0158,0.8,SOCIAL_MEDIA_MONITORING
SOC_000702,PERSON_0774,ConnectHub,user_person_0774,2024-08-09 16:52:23,Weather has been unusually warm this month.,,LOCATION_0069,0.43,SOCIAL_MEDIA_MONITORING
SOC_000703,PERSON_0186,ConnectHub,user_person_0186,2026-06-29 08:13:21,"Great weekend with family, back to work tomorrow.",,LOCATION_0264,0.58,SOCIAL_MEDIA_MONITORING
SOC_000704,PERSON_0725,TalkStream,user_person_0725,2024-07-28 04:18:58,Weather has been unusually warm this month.,,LOCATION_0215,0.84,SOCIAL_MEDIA_MONITORING
SOC_000705,PERSON_0164,PicWall,user_person_0164,2025-05-02 08:03:04,"Great weekend with family, back to work tomorrow.",,LOCATION_0056,0.59,SOCIAL_MEDIA_MONITORING
SOC_000706,PERSON_0839,ChirpNet,user_person_0839,2024-11-05 20:30:12,"New shop opening next week, everyone welcome.",,LOCATION_0056,0.61,SOCIAL_MEDIA_MONITORING
SOC_000707,PERSON_0562,PicWall,user_person_0562,2026-03-11 00:53:03,"Great weekend with family, back to work tomorrow.",,LOCATION_0294,0.43,SOCIAL_MEDIA_MONITORING
SOC_000708,PERSON_0421,ChirpNet,user_person_0421,2026-03-22 11:45:51,Weather has been unusually warm this month.,,LOCATION_0002,0.61,SOCIAL_MEDIA_MONITORING
SOC_000709,PERSON_1387,ChirpNet,user_person_1387,2025-09-21 08:23:39,"New shop opening next week, everyone welcome.",,LOCATION_0100,0.5,SOCIAL_MEDIA_MONITORING
SOC_000710,PERSON_0550,ConnectHub,user_person_0550,2025-09-10 18:16:09,"New shop opening next week, everyone welcome.",,LOCATION_0045,0.8,SOCIAL_MEDIA_MONITORING
SOC_000711,PERSON_0370,SnapCircle,user_person_0370,2024-03-04 02:08:34,Weather has been unusually warm this month.,,LOCATION_0107,0.71,SOCIAL_MEDIA_MONITORING
SOC_000712,PERSON_0005,TalkStream,user_person_0005,2024-08-04 12:50:09,Happy to share we completed the delivery on time.,,LOCATION_0291,0.69,SOCIAL_MEDIA_MONITORING
SOC_000713,PERSON_0298,PicWall,user_person_0298,2024-08-22 20:26:05,Weather has been unusually warm this month.,,LOCATION_0006,0.67,SOCIAL_MEDIA_MONITORING
SOC_000714,PERSON_1330,SnapCircle,user_person_1330,2025-11-25 12:23:27,"New shop opening next week, everyone welcome.",,LOCATION_0074,0.7,SOCIAL_MEDIA_MONITORING
SOC_000715,PERSON_0591,ChirpNet,user_person_0591,2026-06-21 01:44:37,Traffic was terrible near the market today.,,LOCATION_0168,0.47,SOCIAL_MEDIA_MONITORING
SOC_000716,PERSON_0603,PicWall,user_person_0603,2024-08-03 05:17:12,"New shop opening next week, everyone welcome.",,LOCATION_0107,0.64,SOCIAL_MEDIA_MONITORING
SOC_000717,PERSON_1161,ConnectHub,user_person_1161,2025-12-08 01:22:07,Traffic was terrible near the market today.,,LOCATION_0250,0.67,SOCIAL_MEDIA_MONITORING
SOC_000718,PERSON_1068,PicWall,user_person_1068,2024-11-29 09:05:09,Weather has been unusually warm this month.,,LOCATION_0061,0.62,SOCIAL_MEDIA_MONITORING
SOC_000719,PERSON_0694,TalkStream,user_person_0694,2024-11-18 15:08:49,"Everything is set for the evening, see you there.",,LOCATION_0143,0.42,SOCIAL_MEDIA_MONITORING
SOC_000720,PERSON_0212,TalkStream,user_person_0212,2024-08-20 11:12:47,Keep this between us for now.,,LOCATION_0137,0.46,SOCIAL_MEDIA_MONITORING
SOC_000721,PERSON_1480,SnapCircle,user_person_1480,2025-04-22 04:20:41,Meeting postponed. Same place tomorrow.,,LOCATION_0147,0.67,SOCIAL_MEDIA_MONITORING
SOC_000722,PERSON_0914,TalkStream,user_person_0914,2025-03-24 01:44:50,Traffic was terrible near the market today.,,LOCATION_0127,0.57,SOCIAL_MEDIA_MONITORING
SOC_000723,PERSON_0630,PicWall,user_person_0630,2025-01-01 09:43:46,Happy to share we completed the delivery on time.,,LOCATION_0017,0.5,SOCIAL_MEDIA_MONITORING
SOC_000724,PERSON_0073,PicWall,user_person_0073,2025-07-23 10:35:36,Traffic was terrible near the market today.,,LOCATION_0015,0.61,SOCIAL_MEDIA_MONITORING
SOC_000725,PERSON_0074,ChirpNet,user_person_0074,2024-06-07 18:57:41,Happy to share we completed the delivery on time.,,LOCATION_0172,0.78,SOCIAL_MEDIA_MONITORING
SOC_000726,PERSON_0811,SnapCircle,user_person_0811,2024-05-10 22:23:26,"Plan is confirmed, let's proceed as talked about.",PERSON_0727,LOCATION_0071,0.57,SOCIAL_MEDIA_MONITORING
SOC_000727,PERSON_0402,TalkStream,user_person_0402,2024-02-07 06:48:44,"Great weekend with family, back to work tomorrow.",,LOCATION_0062,0.8,SOCIAL_MEDIA_MONITORING
SOC_000728,PERSON_0933,PicWall,user_person_0933,2024-09-25 04:33:44,"Great weekend with family, back to work tomorrow.",,LOCATION_0210,0.64,SOCIAL_MEDIA_MONITORING
SOC_000729,PERSON_1355,ConnectHub,user_person_1355,2024-09-27 11:18:50,"New shop opening next week, everyone welcome.",,LOCATION_0223,0.76,SOCIAL_MEDIA_MONITORING
SOC_000730,PERSON_1234,TalkStream,user_person_1234,2024-05-31 06:19:00,"Great weekend with family, back to work tomorrow.",,LOCATION_0119,0.42,SOCIAL_MEDIA_MONITORING
SOC_000731,PERSON_1322,ConnectHub,user_person_1322,2024-05-08 16:16:43,Traffic was terrible near the market today.,,LOCATION_0269,0.72,SOCIAL_MEDIA_MONITORING
SOC_000732,PERSON_1226,SnapCircle,user_person_1226,2026-02-20 05:27:30,Happy to share we completed the delivery on time.,,LOCATION_0020,0.42,SOCIAL_MEDIA_MONITORING
SOC_000733,PERSON_0625,SnapCircle,user_person_0625,2025-09-11 01:03:50,Happy to share we completed the delivery on time.,,LOCATION_0153,0.74,SOCIAL_MEDIA_MONITORING
SOC_000734,PERSON_1371,PicWall,user_person_1371,2025-09-06 12:26:33,Weather has been unusually warm this month.,,LOCATION_0116,0.41,SOCIAL_MEDIA_MONITORING
SOC_000735,PERSON_0359,TalkStream,user_person_0359,2025-08-08 02:33:26,Happy to share we completed the delivery on time.,,LOCATION_0006,0.6,SOCIAL_MEDIA_MONITORING
SOC_000736,PERSON_0666,ChirpNet,user_person_0666,2026-01-06 09:09:32,Traffic was terrible near the market today.,,LOCATION_0247,0.84,SOCIAL_MEDIA_MONITORING
SOC_000737,PERSON_0744,SnapCircle,user_person_0744,2026-01-04 21:54:35,Traffic was terrible near the market today.,,LOCATION_0025,0.81,SOCIAL_MEDIA_MONITORING
SOC_000738,PERSON_1247,ConnectHub,user_person_1247,2024-04-08 22:17:23,Traffic was terrible near the market today.,,LOCATION_0267,0.67,SOCIAL_MEDIA_MONITORING
SOC_000739,PERSON_0596,ConnectHub,user_person_0596,2025-12-11 15:53:38,"Plan is confirmed, let's proceed as talked about.",,LOCATION_0201,0.74,SOCIAL_MEDIA_MONITORING
SOC_000740,PERSON_0666,ConnectHub,user_person_0666,2026-03-02 12:35:49,Weather has been unusually warm this month.,,LOCATION_0077,0.58,SOCIAL_MEDIA_MONITORING
SOC_000741,PERSON_0385,ChirpNet,user_person_0385,2024-10-16 21:53:04,Weather has been unusually warm this month.,,LOCATION_0193,0.62,SOCIAL_MEDIA_MONITORING
SOC_000742,PERSON_0616,TalkStream,user_person_0616,2026-06-29 23:36:03,Traffic was terrible near the market today.,,LOCATION_0069,0.82,SOCIAL_MEDIA_MONITORING
SOC_000743,PERSON_0428,SnapCircle,user_person_0428,2025-09-07 11:43:57,Traffic was terrible near the market today.,,LOCATION_0038,0.82,SOCIAL_MEDIA_MONITORING
SOC_000744,PERSON_0527,TalkStream,user_person_0527,2024-02-19 23:08:19,Traffic was terrible near the market today.,,LOCATION_0075,0.56,SOCIAL_MEDIA_MONITORING
SOC_000745,PERSON_0292,ChirpNet,user_person_0292,2025-02-15 20:48:04,"Package ready, will hand it over as discussed.",,LOCATION_0101,0.74,SOCIAL_MEDIA_MONITORING
SOC_000746,PERSON_1495,TalkStream,user_person_1495,2025-04-25 12:53:48,Weather has been unusually warm this month.,,LOCATION_0024,0.77,SOCIAL_MEDIA_MONITORING
SOC_000747,PERSON_0182,TalkStream,user_person_0182,2024-09-15 21:39:28,"Great weekend with family, back to work tomorrow.",,LOCATION_0249,0.82,SOCIAL_MEDIA_MONITORING
SOC_000748,PERSON_0158,ConnectHub,user_person_0158,2024-07-15 17:47:31,"New shop opening next week, everyone welcome.",,LOCATION_0248,0.65,SOCIAL_MEDIA_MONITORING
SOC_000749,PERSON_0633,ConnectHub,user_person_0633,2026-06-16 19:00:35,Traffic was terrible near the market today.,,LOCATION_0106,0.47,SOCIAL_MEDIA_MONITORING
SOC_000750,PERSON_1026,SnapCircle,user_person_1026,2025-07-12 03:52:25,"Package ready, will hand it over as discussed.",PERSON_0715,LOCATION_0227,0.43,SOCIAL_MEDIA_MONITORING
SOC_000751,PERSON_0014,ConnectHub,user_person_0014,2025-04-29 16:07:55,Traffic was terrible near the market today.,,LOCATION_0247,0.72,SOCIAL_MEDIA_MONITORING
SOC_000752,PERSON_0917,ChirpNet,user_person_0917,2024-01-27 12:09:00,Traffic was terrible near the market today.,,LOCATION_0299,0.42,SOCIAL_MEDIA_MONITORING
SOC_000753,PERSON_0406,TalkStream,user_person_0406,2025-03-16 05:54:52,Traffic was terrible near the market today.,,LOCATION_0143,0.51,SOCIAL_MEDIA_MONITORING
SOC_000754,PERSON_1193,ConnectHub,user_person_1193,2024-08-16 17:16:11,Happy to share we completed the delivery on time.,,LOCATION_0244,0.85,SOCIAL_MEDIA_MONITORING
SOC_000755,PERSON_0501,SnapCircle,user_person_0501,2024-08-23 13:56:13,Traffic was terrible near the market today.,,LOCATION_0186,0.77,SOCIAL_MEDIA_MONITORING
SOC_000756,PERSON_1417,TalkStream,user_person_1417,2025-04-28 00:26:58,"New shop opening next week, everyone welcome.",,LOCATION_0279,0.8,SOCIAL_MEDIA_MONITORING
SOC_000757,PERSON_0601,TalkStream,user_person_0601,2024-11-24 16:04:50,Traffic was terrible near the market today.,,LOCATION_0157,0.46,SOCIAL_MEDIA_MONITORING
SOC_000758,PERSON_0766,ChirpNet,user_person_0766,2025-06-25 09:06:39,"Great weekend with family, back to work tomorrow.",,LOCATION_0062,0.84,SOCIAL_MEDIA_MONITORING
SOC_000759,PERSON_0353,TalkStream,user_person_0353,2026-05-07 06:46:34,Happy to share we completed the delivery on time.,,LOCATION_0168,0.52,SOCIAL_MEDIA_MONITORING
SOC_000760,PERSON_0734,PicWall,user_person_0734,2025-06-29 10:20:26,"Great weekend with family, back to work tomorrow.",,LOCATION_0021,0.68,SOCIAL_MEDIA_MONITORING
SOC_000761,PERSON_1057,TalkStream,user_person_1057,2026-02-17 02:35:51,Traffic was terrible near the market today.,,LOCATION_0070,0.62,SOCIAL_MEDIA_MONITORING
SOC_000762,PERSON_0156,ConnectHub,user_person_0156,2026-02-26 17:30:01,Happy to share we completed the delivery on time.,,LOCATION_0271,0.71,SOCIAL_MEDIA_MONITORING
SOC_000763,PERSON_0942,TalkStream,user_person_0942,2026-02-03 07:33:33,Traffic was terrible near the market today.,,LOCATION_0093,0.6,SOCIAL_MEDIA_MONITORING
SOC_000764,PERSON_0997,TalkStream,user_person_0997,2026-05-07 21:11:28,"New shop opening next week, everyone welcome.",,LOCATION_0134,0.7,SOCIAL_MEDIA_MONITORING
SOC_000765,PERSON_0521,PicWall,user_person_0521,2025-10-27 12:10:51,Traffic was terrible near the market today.,,LOCATION_0172,0.63,SOCIAL_MEDIA_MONITORING
SOC_000766,PERSON_1174,ConnectHub,user_person_1174,2024-09-08 19:22:37,"Great weekend with family, back to work tomorrow.",,LOCATION_0142,0.63,SOCIAL_MEDIA_MONITORING
SOC_000767,PERSON_0554,ConnectHub,user_person_0554,2024-02-06 23:15:04,Meeting postponed. Same place tomorrow.,,LOCATION_0086,0.58,SOCIAL_MEDIA_MONITORING
SOC_000768,PERSON_0160,ConnectHub,user_person_0160,2024-02-04 00:53:46,"Great weekend with family, back to work tomorrow.",,LOCATION_0103,0.49,SOCIAL_MEDIA_MONITORING
SOC_000769,PERSON_0642,PicWall,user_person_0642,2025-08-11 18:51:14,Traffic was terrible near the market today.,,LOCATION_0265,0.55,SOCIAL_MEDIA_MONITORING
SOC_000770,PERSON_0448,SnapCircle,user_person_0448,2024-02-02 09:44:01,Happy to share we completed the delivery on time.,,LOCATION_0143,0.7,SOCIAL_MEDIA_MONITORING
SOC_000771,PERSON_0665,ConnectHub,user_person_0665,2026-01-27 05:39:08,Traffic was terrible near the market today.,,LOCATION_0089,0.69,SOCIAL_MEDIA_MONITORING
SOC_000772,PERSON_0781,ConnectHub,user_person_0781,2025-12-01 03:30:31,"Plan is confirmed, let's proceed as talked about.",PERSON_1111,LOCATION_0251,0.8,SOCIAL_MEDIA_MONITORING
SOC_000773,PERSON_0601,PicWall,user_person_0601,2024-04-15 01:44:43,"New shop opening next week, everyone welcome.",,LOCATION_0087,0.78,SOCIAL_MEDIA_MONITORING
SOC_000774,PERSON_1236,PicWall,user_person_1236,2025-02-09 08:34:55,Happy to share we completed the delivery on time.,,LOCATION_0128,0.64,SOCIAL_MEDIA_MONITORING
SOC_000775,PERSON_0338,TalkStream,user_person_0338,2025-03-22 12:01:21,Weather has been unusually warm this month.,,LOCATION_0300,0.71,SOCIAL_MEDIA_MONITORING
SOC_000776,PERSON_0491,SnapCircle,user_person_0491,2025-12-27 04:04:46,Weather has been unusually warm this month.,,LOCATION_0078,0.81,SOCIAL_MEDIA_MONITORING
SOC_000777,PERSON_0097,TalkStream,user_person_0097,2025-08-17 04:43:34,"Great weekend with family, back to work tomorrow.",,LOCATION_0284,0.65,SOCIAL_MEDIA_MONITORING
SOC_000778,PERSON_1403,SnapCircle,user_person_1403,2025-05-03 16:44:53,"Great weekend with family, back to work tomorrow.",,LOCATION_0124,0.65,SOCIAL_MEDIA_MONITORING
SOC_000779,PERSON_0415,PicWall,user_person_0415,2024-11-05 13:22:18,Keep this between us for now.,,LOCATION_0169,0.65,SOCIAL_MEDIA_MONITORING
SOC_000780,PERSON_0711,PicWall,user_person_0711,2024-04-28 05:27:21,"Package ready, will hand it over as discussed.",,LOCATION_0160,0.71,SOCIAL_MEDIA_MONITORING
