call_id,timestamp,caller_phone_id,receiver_phone_id,duration_seconds,call_type,caller_tower_id,receiver_tower_id,source,confidence
CALL_009662,2024-06-13 00:01:33,PHONE_01817,PHONE_00681,100,outgoing,TOWER_0021,TOWER_0081,TELCO_C,0.87
CALL_009663,2025-07-11 19:48:43,PHONE_00645,PHONE_01745,16,missed,TOWER_0061,TOWER_0036,TELCO_A,0.96
CALL_009664,2024-06-27 02:23:56,PHONE_01340,PHONE_01923,47,incoming,TOWER_0093,TOWER_0076,TELCO_B,0.93
CALL_009665,2024-09-23 07:40:02,PHONE_00141,PHONE_01912,33,outgoing,TOWER_0060,TOWER_0112,TELCO_B,0.87
CALL_009666,2025-02-28 12:12:37,PHONE_00643,PHONE_00698,227,outgoing,TOWER_0040,TOWER_0024,TELCO_C,0.92
CALL_009667,2025-01-19 06:16:55,PHONE_00241,PHONE_01217,107,incoming,TOWER_0096,TOWER_0084,TELCO_A,0.98
CALL_009668,2026-06-21 12:23:15,PHONE_00787,PHONE_00784,39,outgoing,TOWER_0100,TOWER_0047,TELCO_A,0.96
CALL_009669,2025-11-27 06:29:49,PHONE_01436,PHONE_01329,41,incoming,TOWER_0133,TOWER_0089,TELCO_A,0.97
CALL_009670,2024-07-02 22:24:13,PHONE_00464,PHONE_00069,29,incoming,TOWER_0010,TOWER_0121,TELCO_C,0.92
CALL_009671,2024-10-01 13:43:21,PHONE_00879,PHONE_00213,58,incoming,TOWER_0077,TOWER_0080,TELCO_C,0.95
CALL_009672,2025-03-05 21:29:32,PHONE_00900,PHONE_01848,143,incoming,TOWER_0086,TOWER_0147,TELCO_A,0.98
CALL_009673,2024-01-30 19:26:51,PHONE_01936,PHONE_01586,380,missed,TOWER_0008,TOWER_0067,TELCO_B,0.86
CALL_009674,2024-03-12 19:59:03,PHONE_02012,PHONE_00898,50,outgoing,TOWER_0141,TOWER_0076,TELCO_C,0.93
CALL_009675,2024-11-02 14:00:52,PHONE_00497,PHONE_00990,272,outgoing,TOWER_0085,TOWER_0102,TELCO_C,0.9
CALL_009676,2025-12-21 05:04:14,PHONE_01569,PHONE_00928,24,incoming,TOWER_0062,TOWER_0146,TELCO_B,0.87
CALL_009677,2026-04-16 13:25:11,PHONE_00138,PHONE_00730,11,missed,TOWER_0071,TOWER_0098,TELCO_A,0.91
CALL_009678,2025-07-17 18:39:03,PHONE_00988,PHONE_01010,8,missed,TOWER_0021,TOWER_0088,TELCO_B,0.96
CALL_009679,2026-02-12 09:54:36,PHONE_00724,PHONE_01033,27,missed,TOWER_0111,TOWER_0079,TELCO_C,0.92
CALL_009680,2026-03-23 05:03:51,PHONE_01422,PHONE_01632,46,incoming,TOWER_0032,TOWER_0003,TELCO_A,0.97
CALL_009681,2025-03-03 02:54:21,PHONE_00052,PHONE_01019,11,incoming,TOWER_0046,TOWER_0112,TELCO_A,0.95
CALL_009682,2025-02-09 02:39:24,PHONE_01049,PHONE_00790,17,outgoing,TOWER_0079,TOWER_0140,TELCO_A,0.95
CALL_009683,2025-10-20 17:47:30,PHONE_01851,PHONE_00029,32,outgoing,TOWER_0013,TOWER_0138,TELCO_B,0.94
CALL_009684,2025-11-03 05:28:51,PHONE_01879,PHONE_00319,320,incoming,TOWER_0144,TOWER_0115,TELCO_C,0.99
CALL_009685,2025-04-27 09:55:50,PHONE_01906,PHONE_00764,75,missed,TOWER_0132,TOWER_0131,TELCO_B,0.86
CALL_009686,2025-12-03 14:55:27,PHONE_01606,PHONE_00365,27,incoming,TOWER_0031,TOWER_0006,TELCO_A,0.86
CALL_009687,2025-03-05 00:56:50,PHONE_01685,PHONE_00765,71,missed,TOWER_0013,TOWER_0071,TELCO_B,0.97
CALL_009688,2025-12-29 01:31:27,PHONE_00808,PHONE_00238,73,incoming,TOWER_0088,TOWER_0061,TELCO_A,0.93
CALL_009689,2024-12-19 19:57:11,PHONE_00803,PHONE_00354,166,missed,TOWER_0148,TOWER_0137,TELCO_C,0.99
CALL_009690,2024-06-12 05:50:49,PHONE_00789,PHONE_00783,277,incoming,TOWER_0129,TOWER_0014,TELCO_C,0.9
CALL_009691,2025-03-14 02:39:26,PHONE_01358,PHONE_01883,287,missed,TOWER_0034,TOWER_0039,TELCO_C,0.99
CALL_009692,2025-05-25 02:16:52,PHONE_00561,PHONE_01651,148,incoming,TOWER_0133,TOWER_0040,TELCO_A,0.94
CALL_009693,2025-10-01 19:27:38,PHONE_01401,PHONE_01272,95,missed,TOWER_0044,TOWER_0125,TELCO_A,0.94
CALL_009694,2025-05-30 04:01:29,PHONE_01424,PHONE_00609,42,missed,TOWER_0102,TOWER_0031,TELCO_C,0.97
CALL_009695,2026-05-29 22:32:04,PHONE_01930,PHONE_01507,24,outgoing,TOWER_0107,TOWER_0008,TELCO_A,0.95
CALL_009696,2026-02-09 01:43:32,PHONE_01983,PHONE_01267,48,missed,TOWER_0035,TOWER_0077,TELCO_B,0.9
CALL_009697,2024-12-16 06:14:11,PHONE_01817,PHONE_00363,40,outgoing,TOWER_0141,TOWER_0013,TELCO_A,0.94
CALL_009698,2024-04-28 07:40:59,PHONE_00797,PHONE_00388,207,missed,TOWER_0016,TOWER_0033,TELCO_B,0.92
CALL_009699,2026-02-11 13:07:05,PHONE_01878,PHONE_01864,15,outgoing,TOWER_0010,TOWER_0131,TELCO_B,0.97
CALL_009700,2024-10-05 14:35:12,PHONE_00029,PHONE_01917,51,missed,TOWER_0108,TOWER_0083,TELCO_B,0.99
CALL_009701,2024-02-01 22:03:24,PHONE_01186,PHONE_01308,143,missed,TOWER_0062,TOWER_0031,TELCO_A,0.89
CALL_009702,2024-03-05 16:16:59,PHONE_00199,PHONE_01420,14,outgoing,TOWER_0001,TOWER_0140,TELCO_A,0.87
CALL_009703,2024-12-12 22:18:52,PHONE_01597,PHONE_00628,6,incoming,TOWER_0126,TOWER_0014,TELCO_C,0.98
CALL_009704,2024-10-25 18:21:39,PHONE_00135,PHONE_01629,58,outgoing,TOWER_0007,TOWER_0013,TELCO_A,0.9
CALL_009705,2026-02-02 06:54:18,PHONE_01321,PHONE_01016,38,outgoing,TOWER_0149,TOWER_0037,TELCO_A,0.98
CALL_009706,2025-01-05 04:22:29,PHONE_00066,PHONE_00062,11,missed,TOWER_0058,TOWER_0068,TELCO_C,0.89
CALL_009707,2025-02-17 10:57:56,PHONE_00009,PHONE_00142,73,outgoing,TOWER_0090,TOWER_0124,TELCO_C,0.97
CALL_009708,2024-08-18 05:22:10,PHONE_00391,PHONE_00188,15,incoming,TOWER_0110,TOWER_0141,TELCO_A,0.99
CALL_009709,2026-03-18 11:43:56,PHONE_00036,PHONE_02006,19,missed,TOWER_0030,TOWER_0094,TELCO_A,0.86
CALL_009710,2025-01-17 16:51:46,PHONE_01604,PHONE_01934,58,incoming,TOWER_0078,TOWER_0080,TELCO_C,0.86
CALL_009711,2026-03-06 13:27:11,PHONE_00767,PHONE_01137,161,incoming,TOWER_0029,TOWER_0098,TELCO_B,0.95
CALL_009712,2025-01-12 17:51:34,PHONE_01739,PHONE_00197,159,incoming,TOWER_0108,TOWER_0078,TELCO_C,0.87
CALL_009713,2026-01-11 13:37:17,PHONE_00494,PHONE_01621,227,outgoing,TOWER_0137,TOWER_0056,TELCO_C,0.96
CALL_009714,2024-09-02 05:44:58,PHONE_00127,PHONE_01686,14,missed,TOWER_0026,TOWER_0086,TELCO_C,0.97
CALL_009715,2025-08-11 00:15:03,PHONE_01958,PHONE_02018,33,missed,TOWER_0102,TOWER_0042,TELCO_A,0.91
CALL_009716,2026-02-06 12:23:36,PHONE_00512,PHONE_01350,50,incoming,TOWER_0132,TOWER_0051,TELCO_C,0.95
CALL_009717,2025-01-29 01:50:55,PHONE_01174,PHONE_00721,64,incoming,TOWER_0002,TOWER_0087,TELCO_C,0.86
CALL_009718,2026-04-13 08:30:48,PHONE_00841,PHONE_00615,101,outgoing,TOWER_0088,TOWER_0106,TELCO_B,0.86
CALL_009719,2025-09-21 12:48:37,PHONE_00674,PHONE_01406,105,missed,TOWER_0140,TOWER_0124,TELCO_A,0.96
CALL_009720,2024-04-08 02:44:37,PHONE_01200,PHONE_00618,8,incoming,TOWER_0085,TOWER_0137,TELCO_A,0.92
CALL_009721,2026-06-12 09:32:57,PHONE_02021,PHONE_00735,298,incoming,TOWER_0143,TOWER_0010,TELCO_C,0.98
CALL_009722,2026-01-06 05:42:07,PHONE_01722,PHONE_01048,160,missed,TOWER_0058,TOWER_0044,TELCO_B,0.88
CALL_009723,2025-02-26 01:19:50,PHONE_00550,PHONE_01270,46,outgoing,TOWER_0035,TOWER_0110,TELCO_C,0.96
CALL_009724,2024-06-03 10:09:07,PHONE_01720,PHONE_00052,13,incoming,TOWER_0028,TOWER_0106,TELCO_A,0.9
CALL_009725,2025-03-27 04:15:05,PHONE_01062,PHONE_01103,108,missed,TOWER_0058,TOWER_0142,TELCO_C,0.93
CALL_009726,2024-12-26 03:53:53,PHONE_01335,PHONE_01493,25,outgoing,TOWER_0090,TOWER_0071,TELCO_A,0.92
CALL_009727,2024-04-12 13:31:43,PHONE_00412,PHONE_01633,169,missed,TOWER_0025,TOWER_0137,TELCO_C,0.91
CALL_009728,2024-11-27 09:07:20,PHONE_00191,PHONE_01474,71,outgoing,TOWER_0040,TOWER_0139,TELCO_A,0.93
CALL_009729,2025-05-25 05:53:14,PHONE_00930,PHONE_01105,76,outgoing,TOWER_0094,TOWER_0053,TELCO_C,0.95
CALL_009730,2025-05-24 05:20:18,PHONE_01174,PHONE_00934,75,incoming,TOWER_0012,TOWER_0130,TELCO_A,0.87
CALL_009731,2025-07-19 05:36:38,PHONE_01802,PHONE_00200,65,missed,TOWER_0012,TOWER_0101,TELCO_B,0.92
CALL_009732,2026-02-08 16:47:50,PHONE_00691,PHONE_01056,26,incoming,TOWER_0055,TOWER_0118,TELCO_A,0.86
CALL_009733,2025-08-03 12:54:59,PHONE_00376,PHONE_01931,17,incoming,TOWER_0146,TOWER_0118,TELCO_C,0.93
CALL_009734,2024-07-06 18:27:00,PHONE_01327,PHONE_00601,118,missed,TOWER_0011,TOWER_0077,TELCO_B,0.99
CALL_009735,2024-08-19 06:05:37,PHONE_01709,PHONE_00065,28,outgoing,TOWER_0083,TOWER_0059,TELCO_B,0.9
CALL_009736,2024-12-23 01:51:41,PHONE_01465,PHONE_01314,38,missed,TOWER_0033,TOWER_0002,TELCO_B,0.86
CALL_009737,2025-04-13 08:26:58,PHONE_00198,PHONE_00366,166,incoming,TOWER_0116,TOWER_0108,TELCO_B,0.96
CALL_009738,2024-08-03 05:02:23,PHONE_01632,PHONE_00898,6,outgoing,TOWER_0103,TOWER_0056,TELCO_C,0.92
CALL_009739,2024-07-13 20:20:28,PHONE_00595,PHONE_01682,162,outgoing,TOWER_0122,TOWER_0133,TELCO_B,0.9
CALL_009740,2025-10-31 22:41:52,PHONE_01616,PHONE_00401,75,outgoing,TOWER_0119,TOWER_0147,TELCO_B,0.87
CALL_009741,2024-01-09 13:08:24,PHONE_01124,PHONE_01592,78,incoming,TOWER_0079,TOWER_0133,TELCO_B,0.94
CALL_009742,2025-09-07 08:40:22,PHONE_01551,PHONE_00647,138,missed,TOWER_0100,TOWER_0007,TELCO_A,0.97
CALL_009743,2024-01-22 04:29:55,PHONE_00534,PHONE_01943,107,missed,TOWER_0097,TOWER_0147,TELCO_B,0.92
CALL_009744,2024-05-07 21:22:12,PHONE_01428,PHONE_00895,82,missed,TOWER_0061,TOWER_0120,TELCO_C,0.95
CALL_009745,2026-05-13 17:58:34,PHONE_01624,PHONE_01851,24,incoming,TOWER_0136,TOWER_0123,TELCO_C,0.92
CALL_009746,2024-07-11 11:43:01,PHONE_01353,PHONE_01299,124,incoming,TOWER_0079,TOWER_0112,TELCO_B,0.85
CALL_009747,2025-03-04 10:26:21,PHONE_00294,PHONE_00160,42,outgoing,TOWER_0142,TOWER_0073,TELCO_C,0.9
CALL_009748,2024-10-21 14:27:20,PHONE_01925,PHONE_01433,84,incoming,TOWER_0073,TOWER_0048,TELCO_B,0.94
CALL_009749,2025-05-24 12:16:02,PHONE_01925,PHONE_00279,13,incoming,TOWER_0093,TOWER_0042,TELCO_A,0.9
CALL_009750,2025-05-05 01:09:22,PHONE_01728,PHONE_00512,183,incoming,TOWER_0022,TOWER_0122,TELCO_B,0.88
CALL_009751,2025-02-14 19:23:13,PHONE_01361,PHONE_01302,27,outgoing,TOWER_0084,TOWER_0070,TELCO_B,0.92
CALL_009752,2025-12-18 02:41:09,PHONE_00753,PHONE_01978,187,outgoing,TOWER_0113,TOWER_0057,TELCO_B,0.98
CALL_009753,2024-05-05 01:12:29,PHONE_01533,PHONE_00136,44,missed,TOWER_0082,TOWER_0102,TELCO_A,0.98
CALL_009754,2024-01-12 12:41:57,PHONE_01708,PHONE_00550,34,outgoing,TOWER_0030,TOWER_0095,TELCO_A,0.88
CALL_009755,2026-04-02 08:22:37,PHONE_01025,PHONE_00899,78,missed,TOWER_0063,TOWER_0140,TELCO_B,0.85
CALL_009756,2025-01-27 11:52:24,PHONE_00092,PHONE_02016,564,outgoing,TOWER_0114,TOWER_0136,TELCO_A,0.98
CALL_009757,2025-03-27 20:40:52,PHONE_00209,PHONE_00941,322,outgoing,TOWER_0140,TOWER_0022,TELCO_C,0.9
CALL_009758,2024-09-25 11:38:55,PHONE_00490,PHONE_01818,80,outgoing,TOWER_0122,TOWER_0042,TELCO_C,0.98
CALL_009759,2026-01-28 01:56:18,PHONE_00792,PHONE_00555,121,missed,TOWER_0007,TOWER_0063,TELCO_A,0.88
CALL_009760,2024-09-02 09:43:13,PHONE_01221,PHONE_01973,414,missed,TOWER_0043,TOWER_0013,TELCO_B,0.86
CALL_009761,2025-10-21 21:16:09,PHONE_01964,PHONE_00617,86,missed,TOWER_0134,TOWER_0055,TELCO_B,0.94
CALL_009762,2026-04-17 08:17:55,PHONE_00907,PHONE_00091,36,incoming,TOWER_0057,TOWER_0135,TELCO_B,0.97
CALL_009763,2024-03-16 21:38:34,PHONE_01713,PHONE_00253,30,missed,TOWER_0112,TOWER_0121,TELCO_C,0.93
CALL_009764,2025-09-11 02:14:46,PHONE_00903,PHONE_01237,219,incoming,TOWER_0105,TOWER_0022,TELCO_A,0.9
CALL_009765,2024-03-30 18:30:00,PHONE_00808,PHONE_00164,278,outgoing,TOWER_0048,TOWER_0046,TELCO_A,0.9
CALL_009766,2024-04-27 17:10:31,PHONE_00023,PHONE_00633,7,missed,TOWER_0105,TOWER_0036,TELCO_A,0.96
CALL_009767,2025-01-02 17:28:25,PHONE_01625,PHONE_01487,11,incoming,TOWER_0068,TOWER_0055,TELCO_A,0.92
CALL_009768,2024-05-16 20:09:37,PHONE_00459,PHONE_00856,121,incoming,TOWER_0053,TOWER_0053,TELCO_A,0.88
CALL_009769,2024-02-06 01:32:39,PHONE_01659,PHONE_00572,127,incoming,TOWER_0135,TOWER_0092,TELCO_C,0.97
CALL_009770,2025-04-17 11:43:10,PHONE_00498,PHONE_00120,107,outgoing,TOWER_0089,TOWER_0029,TELCO_B,0.98
CALL_009771,2025-08-07 20:10:05,PHONE_01807,PHONE_01533,26,incoming,TOWER_0070,TOWER_0092,TELCO_C,0.87
CALL_009772,2025-08-05 08:34:58,PHONE_00046,PHONE_01620,22,outgoing,TOWER_0044,TOWER_0038,TELCO_A,0.86
CALL_009773,2026-03-28 13:50:09,PHONE_00942,PHONE_01879,93,incoming,TOWER_0083,TOWER_0024,TELCO_C,0.95
CALL_009774,2025-01-31 19:42:09,PHONE_01867,PHONE_00279,55,missed,TOWER_0040,TOWER_0122,TELCO_B,0.96
CALL_009775,2026-05-07 00:52:27,PHONE_01853,PHONE_01025,27,incoming,TOWER_0042,TOWER_0043,TELCO_A,0.89
CALL_009776,2024-09-06 14:45:42,PHONE_00831,PHONE_01938,71,missed,TOWER_0030,TOWER_0024,TELCO_C,0.85
CALL_009777,2025-10-28 11:44:43,PHONE_00607,PHONE_00330,102,missed,TOWER_0090,TOWER_0073,TELCO_C,0.9
CALL_009778,2024-05-11 19:30:19,PHONE_00782,PHONE_01518,351,outgoing,TOWER_0084,TOWER_0103,TELCO_B,0.87
CALL_009779,2024-11-30 22:00:36,PHONE_00998,PHONE_01250,22,outgoing,TOWER_0149,TOWER_0079,TELCO_C,0.93
CALL_009780,2026-05-30 01:09:55,PHONE_00212,PHONE_01909,264,outgoing,TOWER_0107,TOWER_0034,TELCO_A,0.91
CALL_009781,2025-04-23 16:45:28,PHONE_01166,PHONE_01606,54,incoming,TOWER_0094,TOWER_0031,TELCO_A,0.93
CALL_009782,2024-10-25 21:25:55,PHONE_02005,PHONE_01157,28,incoming,TOWER_0012,TOWER_0074,TELCO_C,0.99
CALL_009783,2024-05-12 18:13:37,PHONE_00152,PHONE_01802,249,incoming,TOWER_0004,TOWER_0082,TELCO_C,0.92
CALL_009784,2024-12-29 16:18:30,PHONE_01745,PHONE_00767,83,missed,TOWER_0056,TOWER_0109,TELCO_A,0.9
CALL_009785,2025-02-19 00:58:11,PHONE_00347,PHONE_01122,243,incoming,TOWER_0096,TOWER_0095,TELCO_B,0.94
CALL_009786,2024-05-20 18:24:37,PHONE_01881,PHONE_01513,69,incoming,TOWER_0048,TOWER_0008,TELCO_B,0.9
CALL_009787,2025-03-15 10:49:02,PHONE_00389,PHONE_01729,147,outgoing,TOWER_0075,TOWER_0043,TELCO_A,0.89
CALL_009788,2026-02-08 15:37:38,PHONE_00383,PHONE_00641,172,missed,TOWER_0090,TOWER_0136,TELCO_A,0.93
CALL_009789,2025-01-10 22:03:49,PHONE_00451,PHONE_01389,30,incoming,TOWER_0024,TOWER_0109,TELCO_C,0.89
CALL_009790,2025-03-21 02:25:31,PHONE_01640,PHONE_00494,5,incoming,TOWER_0031,TOWER_0057,TELCO_A,0.89
CALL_009791,2024-08-03 06:32:54,PHONE_01995,PHONE_00247,38,outgoing,TOWER_0067,TOWER_0094,TELCO_B,0.96
CALL_009792,2024-12-20 08:09:29,PHONE_00869,PHONE_00235,189,incoming,TOWER_0042,TOWER_0066,TELCO_B,0.98
CALL_009793,2025-06-05 07:07:55,PHONE_01105,PHONE_01949,57,outgoing,TOWER_0143,TOWER_0088,TELCO_C,0.88
CALL_009794,2024-12-03 23:05:12,PHONE_01840,PHONE_00708,26,missed,TOWER_0016,TOWER_0019,TELCO_A,0.85
CALL_009795,2024-12-07 13:48:28,PHONE_00432,PHONE_00726,118,missed,TOWER_0074,TOWER_0047,TELCO_B,0.89
CALL_009796,2024-03-28 06:25:11,PHONE_01570,PHONE_01368,68,incoming,TOWER_0076,TOWER_0011,TELCO_A,0.86
CALL_009797,2026-06-12 18:15:52,PHONE_00999,PHONE_00914,197,outgoing,TOWER_0116,TOWER_0067,TELCO_C,0.98
CALL_009798,2025-05-06 07:42:05,PHONE_01519,PHONE_00519,41,incoming,TOWER_0134,TOWER_0064,TELCO_C,0.97
CALL_009799,2026-06-03 14:20:45,PHONE_01173,PHONE_00766,88,outgoing,TOWER_0042,TOWER_0032,TELCO_B,0.88
CALL_009800,2025-07-20 08:21:39,PHONE_01661,PHONE_01214,7,outgoing,TOWER_0127,TOWER_0096,TELCO_B,0.92
CALL_009801,2026-01-04 00:05:29,PHONE_01752,PHONE_00900,116,outgoing,TOWER_0077,TOWER_0026,TELCO_A,0.92
CALL_009802,2025-07-06 06:14:51,PHONE_01033,PHONE_01178,19,missed,TOWER_0079,TOWER_0082,TELCO_A,0.97
CALL_009803,2025-11-14 03:31:19,PHONE_01442,PHONE_00864,60,outgoing,TOWER_0048,TOWER_0087,TELCO_C,0.95
CALL_009804,2024-07-26 00:41:41,PHONE_01359,PHONE_00749,40,outgoing,TOWER_0077,TOWER_0089,TELCO_A,0.86
CALL_009805,2024-07-30 22:11:38,PHONE_00925,PHONE_01242,187,incoming,TOWER_0012,TOWER_0042,TELCO_C,0.88
CALL_009806,2026-04-10 23:01:40,PHONE_00438,PHONE_00386,121,missed,TOWER_0023,TOWER_0077,TELCO_A,0.96
CALL_009807,2025-07-01 10:50:56,PHONE_01079,PHONE_00683,110,outgoing,TOWER_0124,TOWER_0118,TELCO_B,0.93
CALL_009808,2024-11-08 04:59:45,PHONE_00757,PHONE_01329,98,missed,TOWER_0010,TOWER_0039,TELCO_A,0.88
CALL_009809,2025-07-16 01:33:28,PHONE_00331,PHONE_01305,6,outgoing,TOWER_0143,TOWER_0118,TELCO_B,0.94
CALL_009810,2025-04-30 12:44:50,PHONE_01291,PHONE_00986,116,outgoing,TOWER_0128,TOWER_0116,TELCO_C,0.95
CALL_009811,2025-11-08 18:32:33,PHONE_00350,PHONE_00035,64,incoming,TOWER_0106,TOWER_0109,TELCO_A,0.93
CALL_009812,2024-08-12 17:51:41,PHONE_00396,PHONE_00854,22,outgoing,TOWER_0114,TOWER_0004,TELCO_B,0.94
CALL_009813,2025-04-21 19:54:07,PHONE_00810,PHONE_00180,283,missed,TOWER_0018,TOWER_0120,TELCO_C,0.86
CALL_009814,2024-06-02 05:23:42,PHONE_01745,PHONE_01803,181,missed,TOWER_0036,TOWER_0144,TELCO_A,0.86
CALL_009815,2025-10-22 12:18:24,PHONE_00013,PHONE_00779,5,incoming,TOWER_0116,TOWER_0122,TELCO_C,0.93
CALL_009816,2024-04-05 18:04:03,PHONE_01966,PHONE_00548,353,outgoing,TOWER_0097,TOWER_0131,TELCO_A,0.94
CALL_009817,2024-11-14 03:20:59,PHONE_00597,PHONE_01551,43,outgoing,TOWER_0008,TOWER_0140,TELCO_A,0.98
CALL_009818,2024-01-08 07:37:07,PHONE_01686,PHONE_01783,13,outgoing,TOWER_0006,TOWER_0129,TELCO_C,0.93
CALL_009819,2026-06-25 01:11:55,PHONE_00420,PHONE_00112,6,incoming,TOWER_0113,TOWER_0027,TELCO_C,0.99
CALL_009820,2024-10-12 11:18:59,PHONE_01986,PHONE_00134,77,incoming,TOWER_0093,TOWER_0136,TELCO_B,0.94
CALL_009821,2024-02-07 13:32:40,PHONE_00868,PHONE_01373,98,incoming,TOWER_0063,TOWER_0112,TELCO_A,0.98
CALL_009822,2024-04-02 07:32:38,PHONE_00439,PHONE_00598,401,missed,TOWER_0109,TOWER_0083,TELCO_C,0.85
CALL_009823,2024-08-30 04:02:26,PHONE_01820,PHONE_01963,43,missed,TOWER_0003,TOWER_0131,TELCO_C,0.98
CALL_009824,2025-01-19 18:42:27,PHONE_01401,PHONE_01925,146,outgoing,TOWER_0124,TOWER_0063,TELCO_C,0.9
CALL_009825,2025-02-16 22:16:25,PHONE_00654,PHONE_01077,111,missed,TOWER_0134,TOWER_0022,TELCO_B,0.97
CALL_009826,2026-01-29 21:16:59,PHONE_02023,PHONE_01075,28,missed,TOWER_0028,TOWER_0119,TELCO_A,0.93
CALL_009827,2025-02-27 07:07:46,PHONE_00919,PHONE_01495,57,incoming,TOWER_0114,TOWER_0104,TELCO_A,0.96
CALL_009828,2025-01-08 04:55:16,PHONE_01778,PHONE_00386,23,missed,TOWER_0004,TOWER_0067,TELCO_A,0.97
CALL_009829,2025-10-26 17:55:49,PHONE_00809,PHONE_01464,53,incoming,TOWER_0129,TOWER_0083,TELCO_C,0.98
CALL_009830,2025-08-09 13:16:12,PHONE_00498,PHONE_01479,14,incoming,TOWER_0079,TOWER_0045,TELCO_C,0.95
CALL_009831,2024-08-18 22:51:07,PHONE_01897,PHONE_01592,231,outgoing,TOWER_0141,TOWER_0063,TELCO_C,0.85
CALL_009832,2024-09-25 15:36:44,PHONE_01350,PHONE_00842,44,missed,TOWER_0121,TOWER_0071,TELCO_C,0.9
CALL_009833,2025-09-05 23:04:57,PHONE_01477,PHONE_01726,45,outgoing,TOWER_0025,TOWER_0149,TELCO_B,0.88
CALL_009834,2025-07-26 10:12:05,PHONE_01865,PHONE_01454,117,missed,TOWER_0092,TOWER_0023,TELCO_C,0.97
CALL_009835,2026-06-25 20:23:24,PHONE_01717,PHONE_01590,132,missed,TOWER_0135,TOWER_0015,TELCO_A,0.97
CALL_009836,2024-06-09 04:37:30,PHONE_01234,PHONE_00646,100,missed,TOWER_0129,TOWER_0135,TELCO_C,0.89
CALL_009837,2024-01-27 11:23:50,PHONE_00986,PHONE_01543,35,incoming,TOWER_0076,TOWER_0023,TELCO_C,0.85
CALL_009838,2024-04-28 02:37:03,PHONE_00165,PHONE_01775,110,outgoing,TOWER_0022,TOWER_0113,TELCO_C,0.92
CALL_009839,2024-10-22 07:58:33,PHONE_00058,PHONE_00186,41,outgoing,TOWER_0059,TOWER_0014,TELCO_A,0.92
CALL_009840,2025-03-30 08:30:21,PHONE_00053,PHONE_00852,345,incoming,TOWER_0080,TOWER_0137,TELCO_C,0.92
CALL_009841,2024-10-18 19:33:29,PHONE_00037,PHONE_01313,117,outgoing,TOWER_0137,TOWER_0007,TELCO_A,0.95
CALL_009842,2024-05-22 07:48:57,PHONE_00548,PHONE_01506,56,outgoing,TOWER_0051,TOWER_0013,TELCO_B,0.91
CALL_009843,2025-07-13 19:10:13,PHONE_01529,PHONE_01332,43,missed,TOWER_0062,TOWER_0062,TELCO_A,0.87
CALL_009844,2025-07-05 06:19:48,PHONE_00157,PHONE_00464,46,outgoing,TOWER_0077,TOWER_0060,TELCO_B,0.98
CALL_009845,2026-05-24 09:22:10,PHONE_00806,PHONE_01878,56,missed,TOWER_0105,TOWER_0120,TELCO_B,0.86
CALL_009846,2025-05-14 19:58:35,PHONE_00917,PHONE_01817,170,outgoing,TOWER_0069,TOWER_0061,TELCO_B,0.99
CALL_009847,2024-10-06 11:57:57,PHONE_01911,PHONE_01611,125,incoming,TOWER_0045,TOWER_0029,TELCO_B,0.88
CALL_009848,2026-05-13 21:27:22,PHONE_00801,PHONE_01456,160,missed,TOWER_0109,TOWER_0046,TELCO_C,0.89
CALL_009849,2024-04-03 02:05:48,PHONE_01919,PHONE_00598,34,outgoing,TOWER_0100,TOWER_0103,TELCO_A,0.99
CALL_009850,2024-07-21 08:59:13,PHONE_01579,PHONE_01201,112,outgoing,TOWER_0132,TOWER_0150,TELCO_B,0.97
CALL_009851,2025-09-06 22:32:05,PHONE_01741,PHONE_01932,41,outgoing,TOWER_0036,TOWER_0057,TELCO_C,0.96
CALL_009852,2024-12-03 01:29:15,PHONE_01407,PHONE_00982,27,outgoing,TOWER_0114,TOWER_0094,TELCO_B,0.96
CALL_009853,2024-05-10 14:25:07,PHONE_00694,PHONE_01296,14,incoming,TOWER_0063,TOWER_0083,TELCO_B,0.89
CALL_009854,2024-03-24 11:14:38,PHONE_00381,PHONE_01218,21,missed,TOWER_0045,TOWER_0124,TELCO_B,0.94
CALL_009855,2025-03-02 22:19:13,PHONE_01263,PHONE_01557,178,outgoing,TOWER_0083,TOWER_0101,TELCO_A,0.87
CALL_009856,2025-03-28 20:37:57,PHONE_01764,PHONE_00907,111,incoming,TOWER_0106,TOWER_0147,TELCO_B,0.89
CALL_009857,2024-08-22 01:00:04,PHONE_00522,PHONE_00956,86,outgoing,TOWER_0035,TOWER_0010,TELCO_B,0.88
CALL_009858,2024-04-02 13:02:21,PHONE_00804,PHONE_00329,71,incoming,TOWER_0030,TOWER_0134,TELCO_A,0.94
CALL_009859,2026-06-22 17:24:27,PHONE_01033,PHONE_02015,59,outgoing,TOWER_0069,TOWER_0111,TELCO_B,0.91
CALL_009860,2024-08-31 06:47:08,PHONE_00280,PHONE_00856,21,outgoing,TOWER_0124,TOWER_0113,TELCO_C,0.96
CALL_009861,2026-01-02 06:27:17,PHONE_00160,PHONE_01088,99,missed,TOWER_0133,TOWER_0006,TELCO_C,0.89
CALL_009862,2025-11-17 02:33:39,PHONE_01264,PHONE_01212,115,missed,TOWER_0011,TOWER_0126,TELCO_C,0.85
