location_event_id,timestamp,entity_type,entity_id,tower_id,location_id,source,accuracy,confidence
LOCEV_000805,2025-04-12 06:55:43,PHONE,PHONE_01464,TOWER_0093,LOCATION_0113,CDR_DERIVED,0.82,0.87
LOCEV_000806,2025-06-20 16:59:30,PHONE,PHONE_01090,TOWER_0102,LOCATION_0112,CDR_DERIVED,0.71,0.97
LOCEV_000807,2025-05-31 15:51:18,PHONE,PHONE_01047,TOWER_0094,LOCATION_0274,CDR_DERIVED,0.95,0.97
LOCEV_000808,2026-03-14 15:54:25,PHONE,PHONE_00147,TOWER_0090,LOCATION_0110,CDR_DERIVED,0.57,0.93
LOCEV_000809,2025-05-23 18:14:26,PHONE,PHONE_01070,TOWER_0010,LOCATION_0110,CDR_DERIVED,0.78,0.97
LOCEV_000810,2024-08-28 20:28:34,PHONE,PHONE_01816,TOWER_0067,LOCATION_0227,CDR_DERIVED,0.59,0.94
LOCEV_000811,2025-05-05 01:09:22,PHONE,PHONE_01728,TOWER_0022,LOCATION_0282,CDR_DERIVED,0.56,0.88
LOCEV_000812,2024-10-03 15:21:56,PHONE,PHONE_01093,TOWER_0094,LOCATION_0274,CDR_DERIVED,0.65,0.91
LOCEV_000813,2025-04-07 12:39:52,PHONE,PHONE_01946,TOWER_0027,LOCATION_0167,CDR_DERIVED,0.76,0.85
LOCEV_000814,2026-03-11 17:30:04,PHONE,PHONE_01753,TOWER_0051,LOCATION_0231,CDR_DERIVED,0.73,0.99
LOCEV_000815,2026-03-19 08:23:46,PHONE,PHONE_01210,TOWER_0010,LOCATION_0110,CDR_DERIVED,0.67,0.87
LOCEV_000816,2025-08-09 20:50:53,PHONE,PHONE_00417,TOWER_0019,LOCATION_0249,CDR_DERIVED,0.68,0.97
LOCEV_000817,2025-01-18 19:47:24,PHONE,PHONE_00572,TOWER_0042,LOCATION_0142,CDR_DERIVED,0.51,0.95
LOCEV_000818,2025-01-26 11:19:22,PHONE,PHONE_00881,TOWER_0060,LOCATION_0300,CDR_DERIVED,0.88,0.85
LOCEV_000819,2024-04-25 10:31:25,PHONE,PHONE_00795,TOWER_0076,LOCATION_0056,CDR_DERIVED,0.73,0.93
LOCEV_000820,2025-12-20 09:42:02,PHONE,PHONE_00145,TOWER_0018,LOCATION_0268,CDR_DERIVED,0.89,0.88
LOCEV_000821,2024-01-17 16:27:10,PHONE,PHONE_01848,TOWER_0077,LOCATION_0257,CDR_DERIVED,0.6,0.92
LOCEV_000822,2025-07-10 03:48:49,PHONE,PHONE_00261,TOWER_0014,LOCATION_0054,CDR_DERIVED,0.58,0.88
LOCEV_000823,2026-01-10 12:40:34,PHONE,PHONE_00413,TOWER_0150,LOCATION_0200,CDR_DERIVED,0.74,0.93
LOCEV_000824,2024-01-30 16:13:53,PHONE,PHONE_01149,TOWER_0026,LOCATION_0186,CDR_DERIVED,0.79,0.86
LOCEV_000825,2025-09-20 10:21:45,PHONE,PHONE_00640,TOWER_0027,LOCATION_0167,CDR_DERIVED,0.53,0.89
LOCEV_000826,2024-09-09 04:51:47,PHONE,PHONE_01934,TOWER_0100,LOCATION_0090,CDR_DERIVED,0.65,0.88
LOCEV_000827,2025-06-15 10:16:44,PHONE,PHONE_01576,TOWER_0033,LOCATION_0263,CDR_DERIVED,0.65,0.89
LOCEV_000828,2025-06-02 12:07:29,PHONE,PHONE_01116,TOWER_0121,LOCATION_0011,CDR_DERIVED,0.7,0.86
LOCEV_000829,2024-03-10 22:37:44,PHONE,PHONE_01365,TOWER_0108,LOCATION_0298,CDR_DERIVED,0.78,0.89
LOCEV_000830,2024-04-09 00:47:54,PHONE,PHONE_01875,TOWER_0091,LOCATION_0181,CDR_DERIVED,0.65,0.97
LOCEV_000831,2024-02-26 01:14:37,PHONE,PHONE_00397,TOWER_0135,LOCATION_0045,CDR_DERIVED,0.87,0.99
LOCEV_000832,2025-09-05 19:05:59,PHONE,PHONE_00814,TOWER_0096,LOCATION_0056,CDR_DERIVED,0.56,0.96
LOCEV_000833,2024-01-20 12:40:50,PHONE,PHONE_00794,TOWER_0059,LOCATION_0299,CDR_DERIVED,0.56,0.88
LOCEV_000834,2025-10-06 18:37:10,PHONE,PHONE_01349,TOWER_0145,LOCATION_0075,CDR_DERIVED,0.68,0.91
LOCEV_000835,2024-12-25 05:48:18,PHONE,PHONE_00209,TOWER_0080,LOCATION_0190,CDR_DERIVED,0.71,0.92
LOCEV_000836,2025-07-07 03:53:36,PHONE,PHONE_00328,TOWER_0034,LOCATION_0134,CDR_DERIVED,0.81,0.94
LOCEV_000837,2026-06-23 05:23:07,PHONE,PHONE_00348,TOWER_0094,LOCATION_0274,CDR_DERIVED,0.67,0.95
LOCEV_000838,2024-12-29 00:39:49,PHONE,PHONE_00888,TOWER_0046,LOCATION_0166,CDR_DERIVED,0.84,0.93
LOCEV_000839,2026-04-04 08:46:22,PHONE,PHONE_00424,TOWER_0083,LOCATION_0023,CDR_DERIVED,0.81,0.93
LOCEV_000840,2026-02-01 20:29:26,PHONE,PHONE_01332,TOWER_0082,LOCATION_0092,CDR_DERIVED,0.94,0.86
LOCEV_000841,2025-04-05 11:10:43,PHONE,PHONE_00580,TOWER_0144,LOCATION_0244,CDR_DERIVED,0.87,0.86
LOCEV_000842,2026-06-27 02:06:47,PHONE,PHONE_01687,TOWER_0006,LOCATION_0036,CDR_DERIVED,0.51,0.88
LOCEV_000843,2026-06-22 00:41:48,PHONE,PHONE_01469,TOWER_0007,LOCATION_0127,CDR_DERIVED,0.94,0.87
LOCEV_000844,2024-06-07 14:15:43,PHONE,PHONE_01019,TOWER_0092,LOCATION_0232,CDR_DERIVED,0.75,0.91
LOCEV_000845,2025-08-27 23:55:25,PHONE,PHONE_00496,TOWER_0072,LOCATION_0032,CDR_DERIVED,0.71,0.91
LOCEV_000846,2024-11-23 03:59:50,PHONE,PHONE_01358,TOWER_0104,LOCATION_0014,CDR_DERIVED,0.6,0.87
LOCEV_000847,2025-03-11 04:40:47,PHONE,PHONE_01827,TOWER_0038,LOCATION_0188,CDR_DERIVED,0.82,0.9
LOCEV_000848,2025-10-25 09:02:19,PHONE,PHONE_00159,TOWER_0036,LOCATION_0016,CDR_DERIVED,0.92,0.89
LOCEV_000849,2024-11-19 04:20:47,PHONE,PHONE_00743,TOWER_0019,LOCATION_0249,CDR_DERIVED,0.52,0.94
LOCEV_000850,2024-04-23 07:34:10,PHONE,PHONE_00881,TOWER_0100,LOCATION_0090,CDR_DERIVED,0.68,0.87
LOCEV_000851,2026-02-07 20:24:13,PHONE,PHONE_02025,TOWER_0150,LOCATION_0200,CDR_DERIVED,0.6,0.95
LOCEV_000852,2025-10-26 10:33:24,PHONE,PHONE_00761,TOWER_0088,LOCATION_0258,CDR_DERIVED,0.67,0.86
LOCEV_000853,2024-04-26 22:56:21,PHONE,PHONE_01983,TOWER_0105,LOCATION_0155,CDR_DERIVED,0.85,0.87
LOCEV_000854,2026-05-25 10:39:33,PHONE,PHONE_01295,TOWER_0029,LOCATION_0299,CDR_DERIVED,0.62,0.86
LOCEV_000855,2024-03-13 08:41:24,PHONE,PHONE_01045,TOWER_0023,LOCATION_0253,CDR_DERIVED,0.86,0.97
LOCEV_000856,2024-02-19 08:11:46,PHONE,PHONE_01114,TOWER_0080,LOCATION_0190,CDR_DERIVED,0.59,0.87
LOCEV_000857,2026-02-24 10:18:38,PHONE,PHONE_00794,TOWER_0139,LOCATION_0179,CDR_DERIVED,0.55,0.93
LOCEV_000858,2025-06-27 15:05:45,PHONE,PHONE_01105,TOWER_0093,LOCATION_0113,CDR_DERIVED,0.9,0.87
LOCEV_000859,2025-03-23 17:22:03,PHONE,PHONE_01796,TOWER_0149,LOCATION_0069,CDR_DERIVED,0.5,0.88
LOCEV_000860,2025-06-03 14:20:15,PHONE,PHONE_01798,TOWER_0088,LOCATION_0258,CDR_DERIVED,0.97,0.97
LOCEV_000861,2026-04-26 12:30:29,PHONE,PHONE_00417,TOWER_0039,LOCATION_0219,CDR_DERIVED,0.88,0.89
LOCEV_000862,2024-09-23 12:45:23,PHONE,PHONE_00427,TOWER_0001,LOCATION_0041,CDR_DERIVED,0.53,0.87
LOCEV_000863,2024-09-12 11:27:40,PHONE,PHONE_01785,TOWER_0117,LOCATION_0227,CDR_DERIVED,0.7,0.9
LOCEV_000864,2024-06-09 02:15:55,PHONE,PHONE_00432,TOWER_0094,LOCATION_0274,CDR_DERIVED,0.77,0.98
LOCEV_000865,2025-11-03 14:27:02,PHONE,PHONE_01894,TOWER_0042,LOCATION_0142,CDR_DERIVED,0.79,0.92
LOCEV_000866,2025-12-17 07:00:49,PHONE,PHONE_01787,TOWER_0092,LOCATION_0232,CDR_DERIVED,0.87,0.87
LOCEV_000867,2025-11-12 09:32:13,PHONE,PHONE_01088,TOWER_0026,LOCATION_0186,CDR_DERIVED,0.59,0.96
LOCEV_000868,2025-09-25 08:35:04,PHONE,PHONE_00144,TOWER_0042,LOCATION_0142,CDR_DERIVED,0.57,0.9
LOCEV_000869,2024-08-03 15:40:20,PHONE,PHONE_01899,TOWER_0133,LOCATION_0113,CDR_DERIVED,0.8,0.9
LOCEV_000870,2024-09-06 06:18:23,PHONE,PHONE_00142,TOWER_0054,LOCATION_0174,CDR_DERIVED,0.57,0.89
LOCEV_000871,2024-02-12 14:01:54,PHONE,PHONE_01442,TOWER_0028,LOCATION_0158,CDR_DERIVED,0.78,0.98
LOCEV_000872,2024-12-05 07:19:29,PHONE,PHONE_00402,TOWER_0112,LOCATION_0042,CDR_DERIVED,0.75,0.93
LOCEV_000873,2024-03-23 21:36:56,PHONE,PHONE_00048,TOWER_0070,LOCATION_0020,CDR_DERIVED,0.51,0.92
LOCEV_000874,2026-06-12 19:45:03,PHONE,PHONE_01886,TOWER_0079,LOCATION_0119,CDR_DERIVED,0.82,0.97
LOCEV_000875,2025-08-07 02:38:30,PHONE,PHONE_00559,TOWER_0130,LOCATION_0230,CDR_DERIVED,0.74,0.96
LOCEV_000876,2025-02-12 04:18:50,PHONE,PHONE_00403,TOWER_0084,LOCATION_0144,CDR_DERIVED,0.86,0.97
LOCEV_000877,2025-11-29 00:34:30,PHONE,PHONE_00966,TOWER_0099,LOCATION_0109,CDR_DERIVED,0.88,0.9
LOCEV_000878,2026-01-29 00:04:09,PHONE,PHONE_01774,TOWER_0037,LOCATION_0287,CDR_DERIVED,0.85,0.89
LOCEV_000879,2026-03-21 20:59:50,PHONE,PHONE_00052,TOWER_0106,LOCATION_0206,CDR_DERIVED,0.87,0.99
LOCEV_000880,2026-02-20 17:57:12,PHONE,PHONE_01449,TOWER_0149,LOCATION_0069,CDR_DERIVED,0.91,0.85
LOCEV_000881,2026-06-08 12:22:50,PHONE,PHONE_00117,TOWER_0042,LOCATION_0142,CDR_DERIVED,0.76,0.86
LOCEV_000882,2024-06-22 00:54:46,PHONE,PHONE_00806,TOWER_0035,LOCATION_0205,CDR_DERIVED,0.56,0.94
LOCEV_000883,2024-02-01 14:57:52,PHONE,PHONE_01315,TOWER_0090,LOCATION_0110,CDR_DERIVED,0.69,0.97
LOCEV_000884,2024-05-05 22:17:38,PHONE,PHONE_00248,TOWER_0108,LOCATION_0298,CDR_DERIVED,0.71,0.86
LOCEV_000885,2024-07-10 22:03:40,PHONE,PHONE_00616,TOWER_0089,LOCATION_0139,CDR_DERIVED,0.86,0.89
LOCEV_000886,2025-08-30 02:50:22,PHONE,PHONE_00304,TOWER_0135,LOCATION_0045,CDR_DERIVED,0.81,0.93
LOCEV_000887,2025-12-30 20:38:36,PHONE,PHONE_00921,TOWER_0086,LOCATION_0146,CDR_DERIVED,0.93,0.94
LOCEV_000888,2025-08-19 16:31:06,PHONE,PHONE_00330,TOWER_0013,LOCATION_0283,CDR_DERIVED,0.91,0.9
LOCEV_000889,2025-09-01 15:55:28,PHONE,PHONE_01392,TOWER_0053,LOCATION_0053,CDR_DERIVED,0.52,0.89
LOCEV_000890,2024-10-12 18:36:16,PHONE,PHONE_00047,TOWER_0012,LOCATION_0212,CDR_DERIVED,0.53,0.9
LOCEV_000891,2024-11-01 18:26:33,PHONE,PHONE_01209,TOWER_0108,LOCATION_0298,CDR_DERIVED,0.53,0.86
LOCEV_000892,2024-04-22 13:49:51,PHONE,PHONE_00976,TOWER_0049,LOCATION_0249,CDR_DERIVED,0.7,0.9
LOCEV_000893,2024-08-07 19:52:26,PHONE,PHONE_01132,TOWER_0141,LOCATION_0141,CDR_DERIVED,0.79,0.86
LOCEV_000894,2026-05-02 16:48:48,PHONE,PHONE_00926,TOWER_0119,LOCATION_0229,CDR_DERIVED,0.59,0.86
LOCEV_000895,2025-09-07 16:02:54,PHONE,PHONE_00068,TOWER_0049,LOCATION_0249,CDR_DERIVED,0.61,0.98
LOCEV_000896,2026-05-24 21:26:37,PHONE,PHONE_01665,TOWER_0013,LOCATION_0283,CDR_DERIVED,0.89,0.91
LOCEV_000897,2025-12-30 01:35:07,PHONE,PHONE_02003,TOWER_0077,LOCATION_0257,CDR_DERIVED,0.79,0.95
LOCEV_000898,2025-06-25 11:26:00,PHONE,PHONE_00577,TOWER_0028,LOCATION_0158,CDR_DERIVED,0.8,0.93
LOCEV_000899,2025-01-14 04:33:39,PHONE,PHONE_00836,TOWER_0044,LOCATION_0154,CDR_DERIVED,0.63,0.91
LOCEV_000900,2024-09-01 15:36:11,PHONE,PHONE_00384,TOWER_0122,LOCATION_0182,CDR_DERIVED,0.95,0.9
LOCEV_000901,2025-05-28 23:09:08,PHONE,PHONE_02016,TOWER_0026,LOCATION_0186,CDR_DERIVED,0.97,0.88
LOCEV_000902,2025-11-23 22:30:17,PHONE,PHONE_01859,TOWER_0071,LOCATION_0221,CDR_DERIVED,0.69,0.88
LOCEV_000903,2025-09-20 14:21:07,PHONE,PHONE_01576,TOWER_0103,LOCATION_0113,CDR_DERIVED,0.94,0.86
LOCEV_000904,2025-01-20 05:34:30,PHONE,PHONE_00878,TOWER_0045,LOCATION_0065,CDR_DERIVED,0.58,0.9
LOCEV_000905,2025-11-30 09:48:34,PHONE,PHONE_00257,TOWER_0068,LOCATION_0138,CDR_DERIVED,0.9,0.95
LOCEV_000906,2026-06-27 08:55:46,PHONE,PHONE_01897,TOWER_0011,LOCATION_0161,CDR_DERIVED,0.76,0.94
LOCEV_000907,2025-09-01 01:03:10,PHONE,PHONE_00799,TOWER_0122,LOCATION_0182,CDR_DERIVED,0.74,0.99
LOCEV_000908,2024-06-27 16:05:01,PHONE,PHONE_01130,TOWER_0099,LOCATION_0109,CDR_DERIVED,0.94,0.86
LOCEV_000909,2024-07-04 13:32:02,PHONE,PHONE_01340,TOWER_0073,LOCATION_0153,CDR_DERIVED,0.94,0.88
LOCEV_000910,2024-07-26 17:29:51,PHONE,PHONE_01712,TOWER_0013,LOCATION_0283,CDR_DERIVED,0.66,0.94
LOCEV_000911,2024-01-03 11:18:00,PHONE,PHONE_00372,TOWER_0114,LOCATION_0074,CDR_DERIVED,0.56,0.95
LOCEV_000912,2026-02-04 14:04:06,PHONE,PHONE_02002,TOWER_0104,LOCATION_0014,CDR_DERIVED,0.54,0.89
LOCEV_000913,2025-11-26 19:18:38,PHONE,PHONE_01881,TOWER_0108,LOCATION_0298,CDR_DERIVED,0.84,0.95
LOCEV_000914,2024-07-04 18:19:29,PHONE,PHONE_01954,TOWER_0056,LOCATION_0006,CDR_DERIVED,0.79,0.9
LOCEV_000915,2025-01-21 08:38:15,PHONE,PHONE_00750,TOWER_0118,LOCATION_0068,CDR_DERIVED,0.62,0.9
LOCEV_000916,2024-03-12 21:08:38,PHONE,PHONE_01787,TOWER_0072,LOCATION_0032,CDR_DERIVED,0.6,0.98
LOCEV_000917,2026-05-31 00:19:13,PHONE,PHONE_01684,TOWER_0057,LOCATION_0107,CDR_DERIVED,0.63,0.88
LOCEV_000918,2026-05-20 22:52:49,PHONE,PHONE_00439,TOWER_0069,LOCATION_0079,CDR_DERIVED,0.87,0.87
LOCEV_000919,2024-11-01 07:24:57,PHONE,PHONE_01470,TOWER_0149,LOCATION_0069,CDR_DERIVED,0.77,0.95
LOCEV_000920,2024-02-03 11:31:19,PHONE,PHONE_00757,TOWER_0090,LOCATION_0110,CDR_DERIVED,0.64,0.95
LOCEV_000921,2026-01-11 04:28:33,PHONE,PHONE_01396,TOWER_0071,LOCATION_0221,CDR_DERIVED,0.86,0.88
LOCEV_000922,2025-07-18 22:31:18,PHONE,PHONE_00635,TOWER_0141,LOCATION_0141,CDR_DERIVED,0.59,0.86
LOCEV_000923,2024-12-04 06:55:47,PHONE,PHONE_00431,TOWER_0071,LOCATION_0221,CDR_DERIVED,0.51,0.95
LOCEV_000924,2024-07-23 20:55:12,PHONE,PHONE_01012,TOWER_0024,LOCATION_0094,CDR_DERIVED,0.91,0.98
LOCEV_000925,2024-07-19 18:46:04,PHONE,PHONE_00113,TOWER_0070,LOCATION_0020,CDR_DERIVED,0.69,0.91
LOCEV_000926,2025-05-16 19:11:59,PHONE,PHONE_00694,TOWER_0033,LOCATION_0263,CDR_DERIVED,0.57,0.96
LOCEV_000927,2024-01-14 07:06:46,PHONE,PHONE_01613,TOWER_0088,LOCATION_0258,CDR_DERIVED,0.69,0.87
LOCEV_000928,2024-12-05 07:58:14,PHONE,PHONE_00093,TOWER_0041,LOCATION_0201,CDR_DERIVED,0.9,0.95
LOCEV_000929,2026-01-09 03:48:47,PHONE,PHONE_00907,TOWER_0077,LOCATION_0257,CDR_DERIVED,0.77,0.96
LOCEV_000930,2025-04-29 03:15:37,PHONE,PHONE_01817,TOWER_0031,LOCATION_0151,CDR_DERIVED,0.74,0.87
LOCEV_000931,2024-10-29 02:10:37,PHONE,PHONE_00417,TOWER_0109,LOCATION_0159,CDR_DERIVED,0.68,0.99
LOCEV_000932,2025-05-16 17:33:59,PHONE,PHONE_00324,TOWER_0093,LOCATION_0113,CDR_DERIVED,0.91,0.96
LOCEV_000933,2026-06-28 15:23:08,PHONE,PHONE_01534,TOWER_0130,LOCATION_0230,CDR_DERIVED,0.69,0.95
LOCEV_000934,2025-10-24 18:40:32,PHONE,PHONE_01374,TOWER_0045,LOCATION_0065,CDR_DERIVED,0.91,0.95
LOCEV_000935,2024-02-22 20:18:47,PHONE,PHONE_00141,TOWER_0070,LOCATION_0020,CDR_DERIVED,0.95,0.95
LOCEV_000936,2024-10-24 06:38:26,PHONE,PHONE_00459,TOWER_0073,LOCATION_0153,CDR_DERIVED,0.62,0.98
LOCEV_000937,2024-07-14 00:24:47,PHONE,PHONE_01081,TOWER_0044,LOCATION_0154,CDR_DERIVED,0.97,0.99
LOCEV_000938,2024-12-03 01:56:39,PHONE,PHONE_00423,TOWER_0093,LOCATION_0113,CDR_DERIVED,0.88,0.91
LOCEV_000939,2025-12-02 12:20:48,PHONE,PHONE_00468,TOWER_0087,LOCATION_0097,CDR_DERIVED,0.72,0.98
LOCEV_000940,2025-01-16 20:13:14,PHONE,PHONE_00395,TOWER_0008,LOCATION_0278,CDR_DERIVED,0.61,0.86
LOCEV_000941,2025-04-11 01:00:55,PHONE,PHONE_01863,TOWER_0144,LOCATION_0244,CDR_DERIVED,0.87,0.96
LOCEV_000942,2025-09-15 04:34:25,PHONE,PHONE_01052,TOWER_0023,LOCATION_0253,CDR_DERIVED,0.74,0.92
LOCEV_000943,2024-05-22 00:45:48,PHONE,PHONE_00580,TOWER_0104,LOCATION_0014,CDR_DERIVED,0.59,0.99
LOCEV_000944,2024-04-05 05:35:30,PHONE,PHONE_00220,TOWER_0010,LOCATION_0110,CDR_DERIVED,0.67,0.98
LOCEV_000945,2024-10-01 05:35:40,PHONE,PHONE_01051,TOWER_0036,LOCATION_0016,CDR_DERIVED,0.57,0.88
LOCEV_000946,2025-06-22 00:17:32,PHONE,PHONE_00586,TOWER_0057,LOCATION_0107,CDR_DERIVED,0.64,0.91
LOCEV_000947,2026-06-23 08:43:51,PHONE,PHONE_01551,TOWER_0050,LOCATION_0290,CDR_DERIVED,0.72,0.97
LOCEV_000948,2024-06-27 09:37:30,PHONE,PHONE_00559,TOWER_0030,LOCATION_0220,CDR_DERIVED,0.82,0.91
LOCEV_000949,2025-12-22 10:04:37,PHONE,PHONE_00036,TOWER_0090,LOCATION_0110,CDR_DERIVED,0.97,0.87
LOCEV_000950,2025-07-23 05:08:32,PHONE,PHONE_01254,TOWER_0086,LOCATION_0146,CDR_DERIVED,0.87,0.91
LOCEV_000951,2026-06-16 19:08:17,PHONE,PHONE_01214,TOWER_0126,LOCATION_0036,CDR_DERIVED,0.58,0.98
LOCEV_000952,2026-01-27 07:39:17,PHONE,PHONE_00529,TOWER_0056,LOCATION_0006,CDR_DERIVED,0.91,0.88
LOCEV_000953,2026-04-14 11:33:05,PHONE,PHONE_01917,TOWER_0033,LOCATION_0263,CDR_DERIVED,0.87,0.93
LOCEV_000954,2025-03-14 22:38:38,PHONE,PHONE_01700,TOWER_0007,LOCATION_0127,CDR_DERIVED,0.55,0.93
LOCEV_000955,2025-12-11 22:07:54,PHONE,PHONE_00096,TOWER_0034,LOCATION_0134,CDR_DERIVED,0.56,0.91
LOCEV_000956,2025-10-14 06:22:48,PHONE,PHONE_01774,TOWER_0127,LOCATION_0207,CDR_DERIVED,0.67,0.86
LOCEV_000957,2024-11-15 01:07:34,PHONE,PHONE_01589,TOWER_0074,LOCATION_0144,CDR_DERIVED,0.96,0.96
LOCEV_000958,2024-10-06 18:37:32,PHONE,PHONE_00367,TOWER_0136,LOCATION_0266,CDR_DERIVED,0.96,0.89
LOCEV_000959,2024-08-15 08:23:15,PHONE,PHONE_01313,TOWER_0127,LOCATION_0207,CDR_DERIVED,0.51,0.92
LOCEV_000960,2025-02-08 12:40:03,PHONE,PHONE_00030,TOWER_0011,LOCATION_0161,CDR_DERIVED,0.83,0.98
LOCEV_000961,2025-04-26 11:43:56,PHONE,PHONE_00181,TOWER_0010,LOCATION_0110,CDR_DERIVED,0.9,0.88
LOCEV_000962,2026-04-09 08:15:40,PHONE,PHONE_00564,TOWER_0090,LOCATION_0110,CDR_DERIVED,0.55,0.97
LOCEV_000963,2024-07-16 03:20:40,PHONE,PHONE_01641,TOWER_0034,LOCATION_0134,CDR_DERIVED,0.72,0.9
LOCEV_000964,2025-03-08 17:04:03,PHONE,PHONE_00435,TOWER_0013,LOCATION_0283,CDR_DERIVED,0.66,0.91
LOCEV_000965,2025-06-05 00:57:43,PHONE,PHONE_00450,TOWER_0150,LOCATION_0200,CDR_DERIVED,0.87,0.92
LOCEV_000966,2024-03-26 20:37:56,PHONE,PHONE_01695,TOWER_0026,LOCATION_0186,CDR_DERIVED,0.86,0.98
LOCEV_000967,2024-10-29 22:07:42,PHONE,PHONE_00411,TOWER_0050,LOCATION_0290,CDR_DERIVED,0.76,0.97
LOCEV_000968,2025-08-30 00:24:15,PHONE,PHONE_01634,TOWER_0042,LOCATION_0142,CDR_DERIVED,0.97,0.94
LOCEV_000969,2024-01-20 20:25:35,PHONE,PHONE_01265,TOWER_0016,LOCATION_0196,CDR_DERIVED,0.52,0.89
LOCEV_000970,2026-06-08 09:05:04,PHONE,PHONE_00198,TOWER_0036,LOCATION_0016,CDR_DERIVED,0.88,0.91
LOCEV_000971,2025-05-25 20:56:38,PHONE,PHONE_00611,TOWER_0108,LOCATION_0298,CDR_DERIVED,0.53,0.95
LOCEV_000972,2026-03-10 06:11:24,PHONE,PHONE_00120,TOWER_0019,LOCATION_0249,CDR_DERIVED,0.69,0.9
LOCEV_000973,2024-07-11 15:33:16,PHONE,PHONE_00652,TOWER_0062,LOCATION_0192,CDR_DERIVED,0.92,0.97
LOCEV_000974,2024-08-07 01:58:26,PHONE,PHONE_00599,TOWER_0148,LOCATION_0018,CDR_DERIVED,0.92,0.92
LOCEV_000975,2025-05-14 13:25:21,PHONE,PHONE_00105,TOWER_0001,LOCATION_0041,CDR_DERIVED,0.75,0.88
LOCEV_000976,2025-07-26 20:29:04,PHONE,PHONE_01363,TOWER_0049,LOCATION_0249,CDR_DERIVED,0.93,0.98
LOCEV_000977,2024-05-26 10:34:50,PHONE,PHONE_00510,TOWER_0107,LOCATION_0137,CDR_DERIVED,0.9,0.88
LOCEV_000978,2024-09-27 11:34:15,PHONE,PHONE_00963,TOWER_0150,LOCATION_0200,CDR_DERIVED,0.97,0.96
LOCEV_000979,2025-07-13 09:12:47,PHONE,PHONE_00003,TOWER_0020,LOCATION_0090,CDR_DERIVED,0.97,0.92
LOCEV_000980,2025-03-20 20:22:25,PHONE,PHONE_01689,TOWER_0004,LOCATION_0164,CDR_DERIVED,0.61,0.95
LOCEV_000981,2025-01-24 10:04:18,PHONE,PHONE_01360,TOWER_0056,LOCATION_0006,CDR_DERIVED,0.77,0.93
LOCEV_000982,2024-09-08 10:47:33,PHONE,PHONE_01238,TOWER_0140,LOCATION_0080,CDR_DERIVED,0.89,0.99
LOCEV_000983,2025-10-22 11:21:48,PHONE,PHONE_00789,TOWER_0089,LOCATION_0139,CDR_DERIVED,0.8,0.85
LOCEV_000984,2024-02-18 02:14:48,PHONE,PHONE_01078,TOWER_0078,LOCATION_0068,CDR_DERIVED,0.72,0.87
LOCEV_000985,2025-07-11 20:29:39,PHONE,PHONE_00177,TOWER_0119,LOCATION_0229,CDR_DERIVED,0.51,0.87
LOCEV_000986,2026-01-28 18:51:58,PHONE,PHONE_01927,TOWER_0031,LOCATION_0151,CDR_DERIVED,0.84,0.91
LOCEV_000987,2026-04-17 08:17:55,PHONE,PHONE_00907,TOWER_0057,LOCATION_0107,CDR_DERIVED,0.93,0.97
LOCEV_000988,2025-03-06 13:40:40,PHONE,PHONE_01947,TOWER_0145,LOCATION_0075,CDR_DERIVED,0.65,0.94
LOCEV_000989,2025-08-23 11:32:14,PHONE,PHONE_00700,TOWER_0068,LOCATION_0138,CDR_DERIVED,0.78,0.95
LOCEV_000990,2024-11-17 09:19:24,PHONE,PHONE_00733,TOWER_0035,LOCATION_0205,CDR_DERIVED,0.58,0.97
LOCEV_000991,2024-01-30 07:56:43,PHONE,PHONE_01093,TOWER_0074,LOCATION_0144,CDR_DERIVED,0.8,0.99
LOCEV_000992,2025-01-10 00:24:17,PHONE,PHONE_00493,TOWER_0038,LOCATION_0188,CDR_DERIVED,0.68,0.98
LOCEV_000993,2024-05-27 05:52:24,PHONE,PHONE_01171,TOWER_0086,LOCATION_0146,CDR_DERIVED,0.53,0.9
LOCEV_000994,2025-08-15 11:29:46,PHONE,PHONE_01577,TOWER_0006,LOCATION_0036,CDR_DERIVED,0.76,0.85
LOCEV_000995,2025-07-06 09:20:41,PHONE,PHONE_01724,TOWER_0146,LOCATION_0186,CDR_DERIVED,0.66,0.92
LOCEV_000996,2026-01-06 15:07:23,PHONE,PHONE_01257,TOWER_0090,LOCATION_0110,CDR_DERIVED,0.79,0.92
LOCEV_000997,2026-01-21 04:58:57,PHONE,PHONE_00446,TOWER_0003,LOCATION_0003,CDR_DERIVED,0.53,0.91
LOCEV_000998,2025-11-10 13:08:34,PHONE,PHONE_01569,TOWER_0102,LOCATION_0112,CDR_DERIVED,0.65,0.96
LOCEV_000999,2025-03-08 11:08:10,PHONE,PHONE_00782,TOWER_0034,LOCATION_0134,CDR_DERIVED,0.66,0.97
LOCEV_001000,2025-01-08 13:18:18,PHONE,PHONE_00074,TOWER_0142,LOCATION_0272,CDR_DERIVED,0.71,0.95
LOCEV_001001,2024-03-16 12:08:20,PHONE,PHONE_00861,TOWER_0127,LOCATION_0207,CDR_DERIVED,0.85,0.98
LOCEV_001002,2024-11-21 00:56:16,PHONE,PHONE_00958,TOWER_0100,LOCATION_0090,CDR_DERIVED,0.54,0.92
LOCEV_001003,2025-07-03 16:12:33,PHONE,PHONE_01583,TOWER_0141,LOCATION_0141,CDR_DERIVED,0.59,0.87
