relationship_id,source_entity_id,source_entity_type,target_entity_id,target_entity_type,relationship_type,first_seen,last_seen,frequency,confidence,source_record_id,evidence_count,ground_truth_status
REL_000470,PERSON_0330,PERSON,PERSON_0996,PERSON,CALLED,2024-12-14 13:44:50,2024-12-14 13:44:50,1,0.81,CDR_AGG_PERSON_0330_PERSON_0996,1,WEAK
REL_000471,PERSON_0727,PERSON,PERSON_1193,PERSON,CALLED,2024-11-19 07:13:45,2024-11-19 07:13:45,1,0.8,CDR_AGG_PERSON_0727_PERSON_1193,1,WEAK
REL_000472,PERSON_0202,PERSON,PERSON_0599,PERSON,CALLED,2025-06-18 06:41:57,2025-06-18 06:41:57,1,0.8,CDR_AGG_PERSON_0202_PERSON_0599,1,UNKNOWN
REL_000473,PERSON_0162,PERSON,PERSON_1209,PERSON,CALLED,2025-10-31 11:14:05,2025-10-31 11:14:05,1,0.58,CDR_AGG_PERSON_0162_PERSON_1209,1,WEAK
REL_000474,PERSON_0807,PERSON,PERSON_0970,PERSON,CALLED,2024-01-12 08:56:23,2024-01-12 08:56:23,1,0.83,CDR_AGG_PERSON_0807_PERSON_0970,1,WEAK
REL_000475,PERSON_0304,PERSON,PERSON_0512,PERSON,CALLED,2025-03-09 14:34:14,2025-03-09 14:34:14,1,0.83,CDR_AGG_PERSON_0304_PERSON_0512,1,LIKELY
REL_000476,PERSON_0309,PERSON,PERSON_0617,PERSON,CALLED,2024-09-24 22:41:12,2024-09-24 22:41:12,1,0.84,CDR_AGG_PERSON_0309_PERSON_0617,1,LIKELY
REL_000477,PERSON_0428,PERSON,PERSON_1378,PERSON,CALLED,2024-12-26 08:26:54,2024-12-26 08:26:54,1,0.53,CDR_AGG_PERSON_0428_PERSON_1378,1,UNKNOWN
REL_000478,PERSON_0713,PERSON,PERSON_0714,PERSON,CALLED,2024-05-24 05:20:45,2024-05-24 05:20:45,1,0.5,CDR_AGG_PERSON_0713_PERSON_0714,1,LIKELY
REL_000479,PERSON_0160,PERSON,PERSON_0311,PERSON,CALLED,2024-07-30 13:27:45,2025-08-26 23:11:51,2,0.85,CDR_AGG_PERSON_0160_PERSON_0311,2,LIKELY
REL_000480,PERSON_0876,PERSON,PERSON_1124,PERSON,CALLED,2025-12-07 08:25:27,2025-12-07 08:25:27,1,0.5,CDR_AGG_PERSON_0876_PERSON_1124,1,LIKELY
REL_000481,PERSON_0619,PERSON,PERSON_1335,PERSON,CALLED,2024-03-20 11:51:22,2024-03-20 11:51:22,1,0.8,CDR_AGG_PERSON_0619_PERSON_1335,1,WEAK
REL_000482,PERSON_0070,PERSON,PERSON_0768,PERSON,CALLED,2024-06-14 03:05:01,2024-06-14 03:05:01,1,0.75,CDR_AGG_PERSON_0070_PERSON_0768,1,LIKELY
REL_000483,PERSON_0380,PERSON,PERSON_0893,PERSON,CALLED,2024-12-16 14:43:54,2024-12-16 14:43:54,1,0.41,CDR_AGG_PERSON_0380_PERSON_0893,1,WEAK
REL_000484,PERSON_0372,PERSON,PERSON_1141,PERSON,CALLED,2024-06-09 20:51:40,2024-06-09 20:51:40,1,0.67,CDR_AGG_PERSON_0372_PERSON_1141,1,WEAK
REL_000485,PERSON_0199,PERSON,PERSON_0743,PERSON,CALLED,2024-05-25 20:51:26,2024-05-25 20:51:26,1,0.81,CDR_AGG_PERSON_0199_PERSON_0743,1,UNKNOWN
REL_000486,PERSON_0651,PERSON,PERSON_1404,PERSON,CALLED,2024-11-14 16:51:41,2024-11-14 16:51:41,1,0.47,CDR_AGG_PERSON_0651_PERSON_1404,1,LIKELY
REL_000487,PERSON_0297,PERSON,PERSON_1134,PERSON,CALLED,2024-06-03 12:29:19,2024-06-03 12:29:19,1,0.48,CDR_AGG_PERSON_0297_PERSON_1134,1,LIKELY
REL_000488,PERSON_0341,PERSON,PERSON_0790,PERSON,CALLED,2026-03-06 00:09:56,2026-03-06 00:09:56,1,0.43,CDR_AGG_PERSON_0341_PERSON_0790,1,UNKNOWN
REL_000489,PERSON_0509,PERSON,PERSON_0972,PERSON,CALLED,2024-06-01 22:50:23,2024-06-01 22:50:23,1,0.72,CDR_AGG_PERSON_0509_PERSON_0972,1,WEAK
REL_000490,PERSON_0976,PERSON,PERSON_1116,PERSON,CALLED,2025-08-12 13:08:40,2025-08-12 13:08:40,1,0.79,CDR_AGG_PERSON_0976_PERSON_1116,1,UNKNOWN
REL_000491,PERSON_0125,PERSON,PERSON_0227,PERSON,CALLED,2025-11-20 10:11:46,2025-11-20 10:11:46,1,0.45,CDR_AGG_PERSON_0125_PERSON_0227,1,UNKNOWN
REL_000492,PERSON_0177,PERSON,PERSON_1162,PERSON,CALLED,2025-10-24 08:51:43,2025-10-24 08:51:43,1,0.84,CDR_AGG_PERSON_0177_PERSON_1162,1,UNKNOWN
REL_000493,PERSON_0989,PERSON,PERSON_1290,PERSON,CALLED,2025-07-31 17:36:04,2025-07-31 17:36:04,1,0.68,CDR_AGG_PERSON_0989_PERSON_1290,1,WEAK
REL_000494,PERSON_0601,PERSON,PERSON_1262,PERSON,CALLED,2026-06-21 08:42:50,2026-06-21 08:42:50,1,0.56,CDR_AGG_PERSON_0601_PERSON_1262,1,WEAK
REL_000495,PERSON_0648,PERSON,PERSON_0719,PERSON,CALLED,2024-03-13 07:24:43,2024-03-13 07:24:43,1,0.78,CDR_AGG_PERSON_0648_PERSON_0719,1,UNKNOWN
REL_000496,PERSON_0146,PERSON,PERSON_0873,PERSON,CALLED,2025-05-09 11:57:33,2025-05-09 11:57:33,1,0.7,CDR_AGG_PERSON_0146_PERSON_0873,1,LIKELY
REL_000497,PERSON_0520,PERSON,PERSON_0930,PERSON,CALLED,2025-05-04 02:55:06,2025-05-04 02:55:06,1,0.56,CDR_AGG_PERSON_0520_PERSON_0930,1,WEAK
REL_000498,PERSON_1027,PERSON,PERSON_1366,PERSON,CALLED,2024-04-12 17:36:50,2024-04-12 17:36:50,1,0.81,CDR_AGG_PERSON_1027_PERSON_1366,1,WEAK
REL_000499,PERSON_0389,PERSON,PERSON_0410,PERSON,CALLED,2026-01-02 22:00:46,2026-01-02 22:00:46,1,0.72,CDR_AGG_PERSON_0389_PERSON_0410,1,LIKELY
REL_000500,PERSON_0334,PERSON,PERSON_1243,PERSON,CALLED,2024-10-19 02:59:21,2024-10-19 02:59:21,1,0.45,CDR_AGG_PERSON_0334_PERSON_1243,1,WEAK
REL_000501,PERSON_0186,PERSON,PERSON_0735,PERSON,CALLED,2024-10-26 13:32:37,2024-10-26 13:32:37,1,0.48,CDR_AGG_PERSON_0186_PERSON_0735,1,LIKELY
REL_000502,PERSON_0876,PERSON,PERSON_1390,PERSON,CALLED,2024-09-16 05:19:24,2024-09-16 05:19:24,1,0.73,CDR_AGG_PERSON_0876_PERSON_1390,1,WEAK
REL_000503,PERSON_0052,PERSON,PERSON_0930,PERSON,CALLED,2026-05-02 17:30:41,2026-05-02 17:30:41,1,0.77,CDR_AGG_PERSON_0052_PERSON_0930,1,WEAK
REL_000504,PERSON_0483,PERSON,PERSON_1397,PERSON,CALLED,2024-04-02 23:56:22,2024-04-02 23:56:22,1,0.65,CDR_AGG_PERSON_0483_PERSON_1397,1,WEAK
REL_000505,PERSON_1297,PERSON,PERSON_1344,PERSON,CALLED,2025-09-07 03:26:27,2025-09-07 03:26:27,1,0.67,CDR_AGG_PERSON_1297_PERSON_1344,1,WEAK
REL_000506,PERSON_1046,PERSON,PERSON_1409,PERSON,CALLED,2025-09-25 06:29:36,2025-09-25 06:29:36,1,0.74,CDR_AGG_PERSON_1046_PERSON_1409,1,UNKNOWN
REL_000507,PERSON_1272,PERSON,PERSON_1407,PERSON,CALLED,2024-09-21 08:03:41,2024-09-21 08:03:41,1,0.54,CDR_AGG_PERSON_1272_PERSON_1407,1,WEAK
REL_000508,PERSON_0168,PERSON,PERSON_1357,PERSON,CALLED,2026-06-09 01:27:54,2026-06-09 01:27:54,1,0.41,CDR_AGG_PERSON_0168_PERSON_1357,1,LIKELY
REL_000509,PERSON_0382,PERSON,PERSON_1318,PERSON,CALLED,2024-11-02 14:36:47,2024-11-02 14:36:47,1,0.49,CDR_AGG_PERSON_0382_PERSON_1318,1,UNKNOWN
REL_000510,PERSON_1280,PERSON,PERSON_1316,PERSON,CALLED,2026-03-18 12:51:23,2026-03-18 12:51:23,1,0.46,CDR_AGG_PERSON_1280_PERSON_1316,1,LIKELY
REL_000511,PERSON_0139,PERSON,PERSON_0962,PERSON,CALLED,2026-04-05 03:16:03,2026-04-05 03:16:03,1,0.45,CDR_AGG_PERSON_0139_PERSON_0962,1,UNKNOWN
REL_000512,PERSON_1320,PERSON,PERSON_1478,PERSON,CALLED,2026-06-02 15:53:36,2026-06-02 15:53:36,1,0.7,CDR_AGG_PERSON_1320_PERSON_1478,1,UNKNOWN
REL_000513,PERSON_0353,PERSON,PERSON_0543,PERSON,CALLED,2026-05-07 10:43:41,2026-05-07 10:43:41,1,0.79,CDR_AGG_PERSON_0353_PERSON_0543,1,WEAK
REL_000514,PERSON_0484,PERSON,PERSON_1097,PERSON,CALLED,2024-02-20 04:30:17,2024-02-20 04:30:17,1,0.77,CDR_AGG_PERSON_0484_PERSON_1097,1,LIKELY
REL_000515,PERSON_0765,PERSON,PERSON_1051,PERSON,CALLED,2024-01-02 12:40:22,2024-01-02 12:40:22,1,0.64,CDR_AGG_PERSON_0765_PERSON_1051,1,LIKELY
REL_000516,PERSON_1078,PERSON,PERSON_1141,PERSON,CALLED,2025-04-19 01:17:13,2025-04-19 01:17:13,1,0.51,CDR_AGG_PERSON_1078_PERSON_1141,1,UNKNOWN
REL_000517,PERSON_0851,PERSON,PERSON_1488,PERSON,CALLED,2024-01-28 00:05:08,2024-01-28 00:05:08,1,0.57,CDR_AGG_PERSON_0851_PERSON_1488,1,WEAK
REL_000518,PERSON_0809,PERSON,PERSON_1465,PERSON,CALLED,2025-01-11 03:38:06,2025-01-11 03:38:06,1,0.74,CDR_AGG_PERSON_0809_PERSON_1465,1,UNKNOWN
REL_000519,PERSON_0204,PERSON,PERSON_0207,PERSON,CALLED,2024-04-02 13:33:08,2024-04-02 13:33:08,1,0.47,CDR_AGG_PERSON_0204_PERSON_0207,1,WEAK
REL_000520,PERSON_0697,PERSON,PERSON_0863,PERSON,CALLED,2024-01-14 03:14:42,2024-01-14 03:14:42,1,0.68,CDR_AGG_PERSON_0697_PERSON_0863,1,UNKNOWN
REL_000521,PERSON_0314,PERSON,PERSON_0983,PERSON,CALLED,2025-03-23 07:27:13,2025-03-23 07:27:13,1,0.45,CDR_AGG_PERSON_0314_PERSON_0983,1,WEAK
REL_000522,PERSON_1045,PERSON,PERSON_1216,PERSON,CALLED,2026-01-05 22:16:05,2026-05-16 12:47:52,2,0.46,CDR_AGG_PERSON_1045_PERSON_1216,2,LIKELY
REL_000523,PERSON_1207,PERSON,PERSON_1344,PERSON,CALLED,2024-08-25 02:41:51,2024-08-25 02:41:51,1,0.45,CDR_AGG_PERSON_1207_PERSON_1344,1,UNKNOWN
REL_000524,PERSON_0863,PERSON,PERSON_0941,PERSON,CALLED,2026-03-10 16:47:54,2026-03-10 16:47:54,1,0.51,CDR_AGG_PERSON_0863_PERSON_0941,1,UNKNOWN
REL_000525,PERSON_0125,PERSON,PERSON_0428,PERSON,CALLED,2025-02-03 15:14:26,2025-02-03 15:14:26,1,0.51,CDR_AGG_PERSON_0125_PERSON_0428,1,LIKELY
REL_000526,PERSON_0371,PERSON,PERSON_1098,PERSON,CALLED,2024-01-15 17:39:17,2024-01-15 17:39:17,1,0.57,CDR_AGG_PERSON_0371_PERSON_1098,1,WEAK
REL_000527,PERSON_0018,PERSON,PERSON_0072,PERSON,CALLED,2025-10-31 05:23:39,2025-10-31 05:23:39,1,0.54,CDR_AGG_PERSON_0018_PERSON_0072,1,UNKNOWN
REL_000528,PERSON_0798,PERSON,PERSON_1149,PERSON,CALLED,2024-08-13 11:56:00,2024-08-13 11:56:00,1,0.84,CDR_AGG_PERSON_0798_PERSON_1149,1,LIKELY
REL_000529,PERSON_0608,PERSON,PERSON_1499,PERSON,CALLED,2024-08-23 09:33:27,2024-08-23 09:33:27,1,0.46,CDR_AGG_PERSON_0608_PERSON_1499,1,LIKELY
REL_000530,PERSON_0263,PERSON,PERSON_1417,PERSON,CALLED,2025-07-30 02:45:39,2025-07-30 02:45:39,1,0.52,CDR_AGG_PERSON_0263_PERSON_1417,1,WEAK
REL_000531,PERSON_0365,PERSON,PERSON_1391,PERSON,CALLED,2025-09-01 19:37:17,2025-09-01 19:37:17,1,0.62,CDR_AGG_PERSON_0365_PERSON_1391,1,UNKNOWN
REL_000532,PERSON_0977,PERSON,PERSON_1500,PERSON,CALLED,2025-08-18 22:41:46,2025-08-18 22:41:46,1,0.67,CDR_AGG_PERSON_0977_PERSON_1500,1,UNKNOWN
REL_000533,PERSON_0942,PERSON,PERSON_1259,PERSON,CALLED,2024-01-31 23:36:54,2024-01-31 23:36:54,1,0.48,CDR_AGG_PERSON_0942_PERSON_1259,1,WEAK
REL_000534,PERSON_0307,PERSON,PERSON_0597,PERSON,CALLED,2024-05-11 17:36:08,2024-05-11 17:36:08,1,0.58,CDR_AGG_PERSON_0307_PERSON_0597,1,WEAK
REL_000535,PERSON_0842,PERSON,PERSON_1266,PERSON,CALLED,2025-06-28 02:04:31,2025-06-28 02:04:31,1,0.67,CDR_AGG_PERSON_0842_PERSON_1266,1,WEAK
REL_000536,PERSON_0722,PERSON,PERSON_0876,PERSON,CALLED,2024-12-01 17:59:01,2024-12-01 17:59:01,1,0.43,CDR_AGG_PERSON_0722_PERSON_0876,1,WEAK
REL_000537,PERSON_0358,PERSON,PERSON_0445,PERSON,CALLED,2026-02-13 09:43:30,2026-02-13 09:43:30,1,0.81,CDR_AGG_PERSON_0358_PERSON_0445,1,WEAK
REL_000538,PERSON_0050,PERSON,PERSON_0281,PERSON,CALLED,2026-06-10 03:25:59,2026-06-10 03:25:59,1,0.77,CDR_AGG_PERSON_0050_PERSON_0281,1,WEAK
REL_000539,PERSON_0374,PERSON,PERSON_1340,PERSON,CALLED,2024-08-21 14:48:01,2024-08-21 14:48:01,1,0.58,CDR_AGG_PERSON_0374_PERSON_1340,1,WEAK
REL_000540,PERSON_0609,PERSON,PERSON_1311,PERSON,CALLED,2024-11-27 14:56:32,2024-11-27 14:56:32,1,0.44,CDR_AGG_PERSON_0609_PERSON_1311,1,WEAK
REL_000541,PERSON_0604,PERSON,PERSON_1455,PERSON,CALLED,2025-10-30 05:24:30,2025-10-30 05:24:30,1,0.72,CDR_AGG_PERSON_0604_PERSON_1455,1,UNKNOWN
REL_000542,PERSON_0699,PERSON,PERSON_1340,PERSON,CALLED,2026-02-02 06:49:23,2026-02-02 06:49:23,1,0.8,CDR_AGG_PERSON_0699_PERSON_1340,1,LIKELY
REL_000543,PERSON_0559,PERSON,PERSON_1324,PERSON,CALLED,2024-02-25 15:21:56,2024-02-25 15:21:56,1,0.62,CDR_AGG_PERSON_0559_PERSON_1324,1,WEAK
REL_000544,PERSON_0664,PERSON,PERSON_0867,PERSON,CALLED,2026-05-17 12:47:18,2026-05-17 12:47:18,1,0.76,CDR_AGG_PERSON_0664_PERSON_0867,1,WEAK
REL_000545,PERSON_0506,PERSON,PERSON_0790,PERSON,CALLED,2026-03-04 21:06:54,2026-03-04 21:06:54,1,0.7,CDR_AGG_PERSON_0506_PERSON_0790,1,LIKELY
REL_000546,PERSON_1207,PERSON,PERSON_1355,PERSON,CALLED,2025-01-29 01:59:55,2025-01-29 01:59:55,1,0.56,CDR_AGG_PERSON_1207_PERSON_1355,1,UNKNOWN
REL_000547,PERSON_0323,PERSON,PERSON_1263,PERSON,CALLED,2025-11-14 02:57:03,2025-11-14 02:57:03,1,0.51,CDR_AGG_PERSON_0323_PERSON_1263,1,WEAK
REL_000548,PERSON_0706,PERSON,PERSON_1311,PERSON,CALLED,2024-12-09 17:11:01,2024-12-09 17:11:01,1,0.73,CDR_AGG_PERSON_0706_PERSON_1311,1,UNKNOWN
REL_000549,PERSON_0420,PERSON,PERSON_0707,PERSON,CALLED,2026-05-12 03:05:58,2026-05-12 03:05:58,1,0.56,CDR_AGG_PERSON_0420_PERSON_0707,1,WEAK
REL_000550,PERSON_0427,PERSON,PERSON_1175,PERSON,CALLED,2026-04-15 00:18:25,2026-04-15 00:18:25,1,0.82,CDR_AGG_PERSON_0427_PERSON_1175,1,UNKNOWN
REL_000551,PERSON_1266,PERSON,PERSON_1367,PERSON,CALLED,2026-06-20 19:01:52,2026-06-20 19:01:52,1,0.53,CDR_AGG_PERSON_1266_PERSON_1367,1,LIKELY
REL_000552,PERSON_0149,PERSON,PERSON_1222,PERSON,CALLED,2026-01-17 15:02:40,2026-01-17 15:02:40,1,0.72,CDR_AGG_PERSON_0149_PERSON_1222,1,UNKNOWN
REL_000553,PERSON_0127,PERSON,PERSON_0679,PERSON,CALLED,2026-04-20 12:14:43,2026-04-20 12:14:43,1,0.7,CDR_AGG_PERSON_0127_PERSON_0679,1,LIKELY
REL_000554,PERSON_0081,PERSON,PERSON_1460,PERSON,CALLED,2025-09-17 11:29:23,2025-09-17 11:29:23,1,0.64,CDR_AGG_PERSON_0081_PERSON_1460,1,UNKNOWN
REL_000555,PERSON_0107,PERSON,PERSON_1326,PERSON,CALLED,2025-12-28 15:05:54,2025-12-28 15:05:54,1,0.78,CDR_AGG_PERSON_0107_PERSON_1326,1,WEAK
REL_000556,PERSON_1235,PERSON,PERSON_1367,PERSON,CALLED,2024-04-03 10:19:01,2024-04-03 10:19:01,1,0.77,CDR_AGG_PERSON_1235_PERSON_1367,1,LIKELY
REL_000557,PERSON_0191,PERSON,PERSON_0239,PERSON,CALLED,2026-03-23 15:23:56,2026-03-23 15:23:56,1,0.84,CDR_AGG_PERSON_0191_PERSON_0239,1,WEAK
REL_000558,PERSON_0225,PERSON,PERSON_0325,PERSON,CALLED,2025-06-17 12:52:56,2025-06-17 12:52:56,1,0.76,CDR_AGG_PERSON_0225_PERSON_0325,1,WEAK
REL_000559,PERSON_0044,PERSON,PERSON_0946,PERSON,CALLED,2025-03-11 12:48:19,2025-03-11 12:48:19,1,0.65,CDR_AGG_PERSON_0044_PERSON_0946,1,UNKNOWN
REL_000560,PERSON_0380,PERSON,PERSON_1475,PERSON,CALLED,2025-02-12 01:59:44,2025-02-12 01:59:44,1,0.85,CDR_AGG_PERSON_0380_PERSON_1475,1,WEAK
REL_000561,PERSON_1258,PERSON,PERSON_1435,PERSON,CALLED,2025-06-01 18:05:08,2025-06-01 18:05:08,1,0.48,CDR_AGG_PERSON_1258_PERSON_1435,1,WEAK
REL_000562,PERSON_0276,PERSON,PERSON_0358,PERSON,CALLED,2025-02-13 17:56:35,2025-02-13 17:56:35,1,0.47,CDR_AGG_PERSON_0276_PERSON_0358,1,WEAK
REL_000563,PERSON_1317,PERSON,PERSON_1414,PERSON,CALLED,2025-06-22 05:39:01,2025-06-22 05:39:01,1,0.64,CDR_AGG_PERSON_1317_PERSON_1414,1,WEAK
REL_000564,PERSON_0517,PERSON,PERSON_1463,PERSON,CALLED,2025-09-22 22:06:24,2025-09-22 22:06:24,1,0.62,CDR_AGG_PERSON_0517_PERSON_1463,1,WEAK
REL_000565,PERSON_0322,PERSON,PERSON_0863,PERSON,CALLED,2025-05-26 18:35:18,2025-05-26 18:35:18,1,0.43,CDR_AGG_PERSON_0322_PERSON_0863,1,WEAK
REL_000566,PERSON_0215,PERSON,PERSON_0530,PERSON,CALLED,2026-05-05 10:07:32,2026-05-05 10:07:32,1,0.74,CDR_AGG_PERSON_0215_PERSON_0530,1,LIKELY
REL_000567,PERSON_0315,PERSON,PERSON_0707,PERSON,CALLED,2024-06-18 05:08:26,2024-06-18 05:08:26,1,0.74,CDR_AGG_PERSON_0315_PERSON_0707,1,LIKELY
REL_000568,PERSON_0335,PERSON,PERSON_0395,PERSON,CALLED,2024-07-16 18:37:15,2024-07-16 18:37:15,1,0.62,CDR_AGG_PERSON_0335_PERSON_0395,1,WEAK
REL_000569,PERSON_0178,PERSON,PERSON_0746,PERSON,CALLED,2026-06-15 15:02:55,2026-06-15 15:02:55,1,0.7,CDR_AGG_PERSON_0178_PERSON_0746,1,WEAK
REL_000570,PERSON_0059,PERSON,PERSON_0615,PERSON,CALLED,2025-05-08 00:14:27,2025-05-08 00:14:27,1,0.56,CDR_AGG_PERSON_0059_PERSON_0615,1,WEAK
REL_000571,PERSON_0740,PERSON,PERSON_1152,PERSON,CALLED,2025-01-28 03:18:13,2025-01-28 03:18:13,1,0.47,CDR_AGG_PERSON_0740_PERSON_1152,1,WEAK
REL_000572,PERSON_0884,PERSON,PERSON_1293,PERSON,CALLED,2025-03-22 09:21:54,2025-03-22 09:21:54,1,0.53,CDR_AGG_PERSON_0884_PERSON_1293,1,WEAK
REL_000573,PERSON_0987,PERSON,PERSON_1093,PERSON,CALLED,2024-05-20 18:20:03,2024-05-20 18:20:03,1,0.5,CDR_AGG_PERSON_0987_PERSON_1093,1,WEAK
REL_000574,PERSON_1352,PERSON,PERSON_1409,PERSON,CALLED,2025-05-19 06:48:39,2025-05-19 06:48:39,1,0.8,CDR_AGG_PERSON_1352_PERSON_1409,1,UNKNOWN
REL_000575,PERSON_0096,PERSON,PERSON_0375,PERSON,CALLED,2026-04-15 12:53:07,2026-04-15 12:53:07,1,0.48,CDR_AGG_PERSON_0096_PERSON_0375,1,WEAK
REL_000576,PERSON_0386,PERSON,PERSON_0600,PERSON,CALLED,2025-09-11 10:24:31,2025-09-11 10:24:31,1,0.48,CDR_AGG_PERSON_0386_PERSON_0600,1,UNKNOWN
REL_000577,PERSON_0527,PERSON,PERSON_0567,PERSON,CALLED,2025-01-31 04:53:11,2025-01-31 04:53:11,1,0.63,CDR_AGG_PERSON_0527_PERSON_0567,1,WEAK
REL_000578,PERSON_0369,PERSON,PERSON_1193,PERSON,CALLED,2024-10-24 17:23:20,2024-10-24 17:23:20,1,0.69,CDR_AGG_PERSON_0369_PERSON_1193,1,WEAK
REL_000579,PERSON_0287,PERSON,PERSON_1057,PERSON,CALLED,2024-09-16 02:52:18,2024-09-16 02:52:18,1,0.43,CDR_AGG_PERSON_0287_PERSON_1057,1,LIKELY
REL_000580,PERSON_0426,PERSON,PERSON_0890,PERSON,CALLED,2024-05-11 21:48:43,2024-05-11 21:48:43,1,0.43,CDR_AGG_PERSON_0426_PERSON_0890,1,UNKNOWN
REL_000581,PERSON_0100,PERSON,PERSON_0757,PERSON,CALLED,2026-06-21 02:52:52,2026-06-21 02:52:52,1,0.66,CDR_AGG_PERSON_0100_PERSON_0757,1,WEAK
REL_000582,PERSON_0109,PERSON,PERSON_0123,PERSON,CALLED,2026-03-13 08:21:39,2026-03-13 08:21:39,1,0.69,CDR_AGG_PERSON_0109_PERSON_0123,1,LIKELY
REL_000583,PERSON_0025,PERSON,PERSON_0028,PERSON,CALLED,2024-04-20 12:36:05,2024-04-20 12:36:05,1,0.54,CDR_AGG_PERSON_0025_PERSON_0028,1,LIKELY
REL_000584,PERSON_0097,PERSON,PERSON_0817,PERSON,CALLED,2025-04-05 04:50:42,2025-04-05 04:50:42,1,0.54,CDR_AGG_PERSON_0097_PERSON_0817,1,UNKNOWN
REL_000585,PERSON_0961,PERSON,PERSON_1327,PERSON,CALLED,2025-05-29 23:44:08,2025-05-29 23:44:08,1,0.52,CDR_AGG_PERSON_0961_PERSON_1327,1,WEAK
REL_000586,PERSON_0221,PERSON,PERSON_1224,PERSON,CALLED,2026-05-18 01:59:39,2026-05-18 01:59:39,1,0.54,CDR_AGG_PERSON_0221_PERSON_1224,1,UNKNOWN
REL_000587,PERSON_0172,PERSON,PERSON_0380,PERSON,CALLED,2025-01-20 04:45:09,2025-01-20 04:45:09,1,0.41,CDR_AGG_PERSON_0172_PERSON_0380,1,UNKNOWN
REL_000588,PERSON_0379,PERSON,PERSON_1143,PERSON,CALLED,2025-03-22 15:51:50,2025-03-22 15:51:50,1,0.76,CDR_AGG_PERSON_0379_PERSON_1143,1,WEAK
REL_000589,PERSON_0011,PERSON,PERSON_0175,PERSON,CALLED,2024-08-13 14:57:11,2024-08-13 14:57:11,1,0.55,CDR_AGG_PERSON_0011_PERSON_0175,1,WEAK
REL_000590,PERSON_0246,PERSON,PERSON_0688,PERSON,CALLED,2024-01-31 18:52:34,2024-01-31 18:52:34,1,0.84,CDR_AGG_PERSON_0246_PERSON_0688,1,UNKNOWN
REL_000591,PERSON_0086,PERSON,PERSON_1081,PERSON,CALLED,2024-09-28 18:43:38,2024-09-28 18:43:38,1,0.57,CDR_AGG_PERSON_0086_PERSON_1081,1,WEAK
REL_000592,PERSON_0596,PERSON,PERSON_1131,PERSON,CALLED,2026-03-23 11:52:01,2026-03-23 11:52:01,1,0.47,CDR_AGG_PERSON_0596_PERSON_1131,1,LIKELY
REL_000593,PERSON_0902,PERSON,PERSON_1408,PERSON,CALLED,2025-05-11 03:31:08,2025-05-11 03:31:08,1,0.54,CDR_AGG_PERSON_0902_PERSON_1408,1,UNKNOWN
REL_000594,PERSON_0077,PERSON,PERSON_0638,PERSON,CALLED,2024-01-07 18:41:09,2024-01-07 18:41:09,1,0.57,CDR_AGG_PERSON_0077_PERSON_0638,1,LIKELY
REL_000595,PERSON_0393,PERSON,PERSON_1392,PERSON,CALLED,2025-11-12 00:47:24,2025-11-12 00:47:24,1,0.67,CDR_AGG_PERSON_0393_PERSON_1392,1,WEAK
REL_000596,PERSON_0001,PERSON,PERSON_1359,PERSON,CALLED,2025-10-08 11:46:12,2025-10-08 11:46:12,1,0.6,CDR_AGG_PERSON_0001_PERSON_1359,1,LIKELY
REL_000597,PERSON_0277,PERSON,PERSON_1037,PERSON,CALLED,2024-11-06 08:01:19,2024-11-06 08:01:19,1,0.65,CDR_AGG_PERSON_0277_PERSON_1037,1,WEAK
REL_000598,PERSON_0737,PERSON,PERSON_1078,PERSON,CALLED,2026-02-21 08:54:45,2026-02-21 08:54:45,1,0.58,CDR_AGG_PERSON_0737_PERSON_1078,1,WEAK
REL_000599,PERSON_0752,PERSON,PERSON_1343,PERSON,CALLED,2024-12-07 16:53:31,2024-12-07 16:53:31,1,0.41,CDR_AGG_PERSON_0752_PERSON_1343,1,UNKNOWN
REL_000600,PERSON_1028,PERSON,PERSON_1205,PERSON,CALLED,2025-08-31 22:13:30,2025-08-31 22:13:30,1,0.56,CDR_AGG_PERSON_1028_PERSON_1205,1,UNKNOWN
REL_000601,PERSON_0424,PERSON,PERSON_1226,PERSON,CALLED,2025-08-01 09:10:09,2025-08-01 09:10:09,1,0.63,CDR_AGG_PERSON_0424_PERSON_1226,1,LIKELY
REL_000602,PERSON_1198,PERSON,PERSON_1311,PERSON,CALLED,2025-02-26 12:07:10,2025-02-26 12:07:10,1,0.6,CDR_AGG_PERSON_1198_PERSON_1311,1,WEAK
REL_000603,PERSON_0402,PERSON,PERSON_0573,PERSON,CALLED,2025-02-02 19:39:11,2025-02-02 19:39:11,1,0.5,CDR_AGG_PERSON_0402_PERSON_0573,1,LIKELY
REL_000604,PERSON_0534,PERSON,PERSON_0603,PERSON,CALLED,2025-10-19 15:14:02,2025-10-19 15:14:02,1,0.44,CDR_AGG_PERSON_0534_PERSON_0603,1,WEAK
REL_000605,PERSON_0200,PERSON,PERSON_1382,PERSON,CALLED,2024-05-29 21:42:40,2024-05-29 21:42:40,1,0.43,CDR_AGG_PERSON_0200_PERSON_1382,1,UNKNOWN
REL_000606,PERSON_0049,PERSON,PERSON_0373,PERSON,CALLED,2026-03-02 23:18:16,2026-03-02 23:18:16,1,0.81,CDR_AGG_PERSON_0049_PERSON_0373,1,LIKELY
